obsstednr,Cluster,eps_used,min_samples
10000009,0,0.26326530612244897,2
10000010,0,0.26326530612244897,2
10000011,0,0.26326530612244897,2
10000014,0,0.26326530612244897,2
10000016,0,0.26326530612244897,2
11000011,0,0.26326530612244897,2
11000016,0,0.26326530612244897,2
13000011,0,0.26326530612244897,2
13000019,0,0.26326530612244897,2
14000016,0,0.26326530612244897,2
14000020,0,0.26326530612244897,2
14000022,0,0.26326530612244897,2
15000002,0,0.26326530612244897,2
15000032,0,0.26326530612244897,2
15000034,0,0.26326530612244897,2
15000042,0,0.26326530612244897,2
15000043,0,0.26326530612244897,2
15000045,0,0.26326530612244897,2
15000046,0,0.26326530612244897,2
15000073,0,0.26326530612244897,2
16000023,0,0.26326530612244897,2
16000024,0,0.26326530612244897,2
16000030,0,0.26326530612244897,2
16000053,0,0.26326530612244897,2
16000070,0,0.26326530612244897,2
17000004,0,0.26326530612244897,2
17000007,0,0.26326530612244897,2
18000077,0,0.26326530612244897,2
18000078,0,0.26326530612244897,2
19000012,0,0.26326530612244897,2
19000016,0,0.26326530612244897,2
20000021,0,0.26326530612244897,2
20000024,0,0.26326530612244897,2
20000026,0,0.26326530612244897,2
20000034,0,0.26326530612244897,2
20000042,0,0.26326530612244897,2
2000005,0,0.26326530612244897,2
2000006,0,0.26326530612244897,2
20000790,0,0.26326530612244897,2
21000030,0,0.26326530612244897,2
21000040,0,0.26326530612244897,2
21000062,0,0.26326530612244897,2
21000065,0,0.26326530612244897,2
21000072,0,0.26326530612244897,2
21000084,0,0.26326530612244897,2
21000085,0,0.26326530612244897,2
21000089,0,0.26326530612244897,2
21000090,0,0.26326530612244897,2
21000110,0,0.26326530612244897,2
21000413,0,0.26326530612244897,2
21000446,0,0.26326530612244897,2
21000461,0,0.26326530612244897,2
21000467,0,0.26326530612244897,2
21000487,0,0.26326530612244897,2
21000526,0,0.26326530612244897,2
21000528,0,0.26326530612244897,2
21000548,0,0.26326530612244897,2
21000557,0,0.26326530612244897,2
21000563,0,0.26326530612244897,2
21000569,0,0.26326530612244897,2
21000572,0,0.26326530612244897,2
21000577,0,0.26326530612244897,2
21000647,0,0.26326530612244897,2
21000665,0,0.26326530612244897,2
21000712,0,0.26326530612244897,2
21000745,0,0.26326530612244897,2
21000752,0,0.26326530612244897,2
21000759,0,0.26326530612244897,2
21000786,-1,0.26326530612244897,2
21000790,-1,0.26326530612244897,2
21000794,0,0.26326530612244897,2
21000803,0,0.26326530612244897,2
21000861,0,0.26326530612244897,2
21000872,0,0.26326530612244897,2
21000873,0,0.26326530612244897,2
21001663,0,0.26326530612244897,2
21006035,0,0.26326530612244897,2
21006036,0,0.26326530612244897,2
21006037,0,0.26326530612244897,2
21006038,0,0.26326530612244897,2
22000043,0,0.26326530612244897,2
22000048,0,0.26326530612244897,2
22000050,-1,0.26326530612244897,2
22000053,0,0.26326530612244897,2
22000062,0,0.26326530612244897,2
22000234,0,0.26326530612244897,2
23000087,0,0.26326530612244897,2
25000018,0,0.26326530612244897,2
25000020,0,0.26326530612244897,2
25000021,0,0.26326530612244897,2
25000075,0,0.26326530612244897,2
25000078,0,0.26326530612244897,2
25000082,0,0.26326530612244897,2
25000085,1,0.26326530612244897,2
25000086,-1,0.26326530612244897,2
25000091,0,0.26326530612244897,2
25000097,0,0.26326530612244897,2
25000733,0,0.26326530612244897,2
26000037,0,0.26326530612244897,2
26000080,0,0.26326530612244897,2
26000082,0,0.26326530612244897,2
26000096,0,0.26326530612244897,2
26000111,0,0.26326530612244897,2
26000170,0,0.26326530612244897,2
27000002,0,0.26326530612244897,2
27000003,0,0.26326530612244897,2
27000004,0,0.26326530612244897,2
27000021,0,0.26326530612244897,2
27000045,0,0.26326530612244897,2
28000001,0,0.26326530612244897,2
29000009,0,0.26326530612244897,2
3000002,0,0.26326530612244897,2
3000003,0,0.26326530612244897,2
30000052,0,0.26326530612244897,2
31000016,0,0.26326530612244897,2
31000017,0,0.26326530612244897,2
31000021,0,0.26326530612244897,2
31000023,0,0.26326530612244897,2
31000027,0,0.26326530612244897,2
31000032,0,0.26326530612244897,2
32000001,0,0.26326530612244897,2
32000004,0,0.26326530612244897,2
32000013,1,0.26326530612244897,2
32000022,0,0.26326530612244897,2
32000030,-1,0.26326530612244897,2
33000004,0,0.26326530612244897,2
34000002,0,0.26326530612244897,2
34000003,0,0.26326530612244897,2
34000019,0,0.26326530612244897,2
34000023,0,0.26326530612244897,2
35000006,0,0.26326530612244897,2
35000010,0,0.26326530612244897,2
35000013,0,0.26326530612244897,2
35000018,0,0.26326530612244897,2
36000008,0,0.26326530612244897,2
36000009,0,0.26326530612244897,2
36000012,0,0.26326530612244897,2
36000015,0,0.26326530612244897,2
36000018,0,0.26326530612244897,2
37000011,0,0.26326530612244897,2
37000034,0,0.26326530612244897,2
37000038,0,0.26326530612244897,2
37000039,0,0.26326530612244897,2
38000023,0,0.26326530612244897,2
38000024,0,0.26326530612244897,2
39000001,0,0.26326530612244897,2
39000002,0,0.26326530612244897,2
40000001,0,0.26326530612244897,2
4000002,0,0.26326530612244897,2
4000005,0,0.26326530612244897,2
41000012,0,0.26326530612244897,2
41000014,0,0.26326530612244897,2
41000016,0,0.26326530612244897,2
41000020,0,0.26326530612244897,2
41000024,0,0.26326530612244897,2
42000012,0,0.26326530612244897,2
42000014,0,0.26326530612244897,2
42000020,0,0.26326530612244897,2
42000021,0,0.26326530612244897,2
42000022,0,0.26326530612244897,2
42000074,0,0.26326530612244897,2
43000001,0,0.26326530612244897,2
43000003,0,0.26326530612244897,2
44000021,0,0.26326530612244897,2
44000188,0,0.26326530612244897,2
45000002,0,0.26326530612244897,2
45000003,0,0.26326530612244897,2
45000004,0,0.26326530612244897,2
45000005,0,0.26326530612244897,2
45000034,0,0.26326530612244897,2
45000035,0,0.26326530612244897,2
45000041,0,0.26326530612244897,2
45000043,0,0.26326530612244897,2
45000045,0,0.26326530612244897,2
45000058,0,0.26326530612244897,2
46000001,0,0.26326530612244897,2
46000017,0,0.26326530612244897,2
46000018,0,0.26326530612244897,2
46000020,0,0.26326530612244897,2
46000030,0,0.26326530612244897,2
47000001,0,0.26326530612244897,2
47000032,0,0.26326530612244897,2
47000036,0,0.26326530612244897,2
47000037,0,0.26326530612244897,2
48000004,0,0.26326530612244897,2
48000007,0,0.26326530612244897,2
48000010,0,0.26326530612244897,2
48000011,0,0.26326530612244897,2
48000115,0,0.26326530612244897,2
49000054,0,0.26326530612244897,2
49000057,-1,0.26326530612244897,2
49000061,0,0.26326530612244897,2
49000066,0,0.26326530612244897,2
49000092,0,0.26326530612244897,2
49000094,0,0.26326530612244897,2
49000227,0,0.26326530612244897,2
5000003,0,0.26326530612244897,2
50000045,0,0.26326530612244897,2
50000046,0,0.26326530612244897,2
50000048,0,0.26326530612244897,2
50000051,0,0.26326530612244897,2
50000055,0,0.26326530612244897,2
50000056,0,0.26326530612244897,2
50000057,0,0.26326530612244897,2
50000058,0,0.26326530612244897,2
51000001,0,0.26326530612244897,2
51000002,0,0.26326530612244897,2
51000024,0,0.26326530612244897,2
51000026,0,0.26326530612244897,2
52000020,0,0.26326530612244897,2
52000025,0,0.26326530612244897,2
52000029,0,0.26326530612244897,2
52000033,0,0.26326530612244897,2
52000039,0,0.26326530612244897,2
52000063,0,0.26326530612244897,2
52000064,0,0.26326530612244897,2
52000068,0,0.26326530612244897,2
52000198,0,0.26326530612244897,2
52000199,0,0.26326530612244897,2
52000870,0,0.26326530612244897,2
53000010,0,0.26326530612244897,2
53000011,0,0.26326530612244897,2
53000028,0,0.26326530612244897,2
53000029,0,0.26326530612244897,2
53000235,-1,0.26326530612244897,2
54000002,0,0.26326530612244897,2
55000015,0,0.26326530612244897,2
55000017,0,0.26326530612244897,2
55000018,0,0.26326530612244897,2
56000001,0,0.26326530612244897,2
56000002,0,0.26326530612244897,2
56000003,0,0.26326530612244897,2
56000005,0,0.26326530612244897,2
56000006,0,0.26326530612244897,2
56000007,0,0.26326530612244897,2
57000049,0,0.26326530612244897,2
57000050,0,0.26326530612244897,2
57000052,0,0.26326530612244897,2
57000053,0,0.26326530612244897,2
57000055,0,0.26326530612244897,2
57000057,0,0.26326530612244897,2
57000058,0,0.26326530612244897,2
58000019,0,0.26326530612244897,2
58000047,0,0.26326530612244897,2
59000005,0,0.26326530612244897,2
59000006,0,0.26326530612244897,2
6000001,0,0.26326530612244897,2
60000027,0,0.26326530612244897,2
60000029,0,0.26326530612244897,2
60000031,0,0.26326530612244897,2
60000036,0,0.26326530612244897,2
60000037,0,0.26326530612244897,2
61000011,0,0.26326530612244897,2
61000012,0,0.26326530612244897,2
61000013,0,0.26326530612244897,2
62000012,0,0.26326530612244897,2
62000014,0,0.26326530612244897,2
62000017,0,0.26326530612244897,2
62000022,0,0.26326530612244897,2
63000007,0,0.26326530612244897,2
66000014,0,0.26326530612244897,2
67000017,0,0.26326530612244897,2
67000018,0,0.26326530612244897,2
67000019,0,0.26326530612244897,2
7000003,0,0.26326530612244897,2
8000001,0,0.26326530612244897,2
9000001,0,0.26326530612244897,2
9000015,0,0.26326530612244897,2
22000047,0,0.26326530612244897,2
