eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,18,152,0.5128475104295956,0.5216904682362932
0.07,2,17,105,0.33523793186601364,0.6495033991675121
0.09,2,18,67,0.2615226077385789,0.8371287094962615
0.11,2,14,52,0.2341895496143208,0.810001164481681
0.13,2,6,37,-0.14652987246818644,1.0414846423413129
0.15,2,3,33,-0.17129410250935953,1.6641668756258252
0.17,2,1,29,,
0.19,2,4,19,0.2530930225964264,0.5884824146499286
0.21,2,3,18,0.4069784445655795,0.5107280870250013
0.22,2,3,17,0.40330699409771503,0.5115455410148617
0.24,2,3,14,0.39791225629138105,0.42301922606017023
0.26,2,2,13,0.7417423169668891,0.23112675302635766
0.28,2,3,10,0.2691097174584321,0.6664123641858808
0.3,2,3,9,0.26485886739413167,0.6729263738608467
0.32,2,2,9,0.7364080972876141,0.2346247592390031
0.34,2,2,8,0.7324323379451863,0.23676973693579872
0.36,2,2,8,0.7324323379451863,0.23676973693579872
0.38,2,2,7,0.7305476903881701,0.23811016544430902
0.4,2,2,7,0.7305476903881701,0.23811016544430902
0.42,2,3,5,0.7280475834498984,0.361044635544796
0.44,2,3,4,0.7234480377333993,0.36179717370216485
0.46,2,3,4,0.7234480377333993,0.36179717370216485
0.48,2,3,4,0.7234480377333993,0.36179717370216485
0.5,2,3,4,0.7234480377333993,0.36179717370216485
0.52,2,3,4,0.7234480377333993,0.36179717370216485
0.53,2,3,3,0.7215922448816083,0.36224432475351764
0.55,2,3,3,0.7215922448816083,0.36224432475351764
0.57,2,2,3,0.7563298214328654,0.32391488617449543
0.59,2,2,3,0.7563298214328654,0.32391488617449543
0.61,2,2,3,0.7563298214328654,0.32391488617449543
0.63,2,2,3,0.7563298214328654,0.32391488617449543
0.65,2,2,3,0.7563298214328654,0.32391488617449543
0.67,2,2,3,0.7563298214328654,0.32391488617449543
0.69,2,2,3,0.7563298214328654,0.32391488617449543
0.71,2,1,3,,
0.73,2,1,3,,
0.75,2,1,3,,
0.77,2,1,3,,
0.79,2,1,3,,
0.81,2,1,3,,
0.83,2,1,3,,
0.84,2,1,3,,
0.86,2,1,3,,
0.88,2,1,3,,
0.9,2,1,3,,
0.92,2,1,3,,
0.94,2,1,3,,
0.96,2,1,3,,
0.98,2,1,3,,
1.0,2,1,3,,
