eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,19,126,0.21321321919257133,0.6131579280088634
0.07,2,17,72,-0.24010438948611865,0.917646189533541
0.09,2,11,50,-0.02541144115304861,0.7657610343693994
0.11,2,7,34,-0.00796483893505619,0.788774544773681
0.13,2,5,25,0.18743343141344476,0.6448232962042106
0.15,2,3,20,0.456463141347709,0.3904981064303339
0.17,2,2,15,0.5896574755020408,0.3074740277456207
0.19,2,1,11,,
0.21,2,1,8,,
0.22,2,1,8,,
0.24,2,1,8,,
0.26,2,1,7,,
0.28,2,1,7,,
0.3,2,1,7,,
0.32,2,1,7,,
0.34,2,1,7,,
0.36,2,2,5,0.8440294513404873,0.17464237042445185
0.38,2,2,5,0.8440294513404873,0.17464237042445185
0.4,2,2,5,0.8440294513404873,0.17464237042445185
0.42,2,2,5,0.8440294513404873,0.17464237042445185
0.44,2,2,5,0.8440294513404873,0.17464237042445185
0.46,2,2,5,0.8440294513404873,0.17464237042445185
0.48,2,2,4,0.8388764059100419,0.17691936253168394
0.5,2,2,4,0.8388764059100419,0.17691936253168394
0.52,2,2,4,0.8388764059100419,0.17691936253168394
0.53,2,2,4,0.8388764059100419,0.17691936253168394
0.55,2,2,4,0.8388764059100419,0.17691936253168394
0.57,2,2,4,0.8388764059100419,0.17691936253168394
0.59,2,2,4,0.8388764059100419,0.17691936253168394
0.61,2,2,4,0.8388764059100419,0.17691936253168394
0.63,2,2,4,0.8388764059100419,0.17691936253168394
0.65,2,1,3,,
0.67,2,1,3,,
0.69,2,1,3,,
0.71,2,1,3,,
0.73,2,1,3,,
0.75,2,1,3,,
0.77,2,1,3,,
0.79,2,1,3,,
0.81,2,1,3,,
0.83,2,1,3,,
0.84,2,1,3,,
0.86,2,1,3,,
0.88,2,1,2,,
0.9,2,1,2,,
0.92,2,1,2,,
0.94,2,1,1,,
0.96,2,1,1,,
0.98,2,1,1,,
1.0,2,1,1,,
