eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,31,169,0.4489373724641295,0.5131434259306652
0.05,2,34,154,0.3252589634219664,0.597479313548223
0.06,2,32,137,0.3007794382286917,0.6293938815788118
0.06,2,30,133,0.27485318005349135,0.6565873915961177
0.07,2,26,125,0.232600941947816,0.6371761419179358
0.07,2,26,116,0.15655728129579813,0.5733440022066744
0.08,2,26,102,0.16078279632204848,0.5966362405214045
0.08,2,24,92,0.10099629031793916,0.6371686209822607
0.09,2,23,84,0.3470186027893165,0.6209303156439124
0.09,2,24,76,0.0068405357126968885,0.7136893568244403
0.1,2,22,73,0.20470412314247413,0.6562867442785395
0.1,2,20,60,0.10119747621546125,0.6973846843556649
0.11,2,19,56,0.1040821969397322,0.7216310041050463
0.11,2,16,52,0.08557484855103445,0.7581421784511364
0.12,2,14,47,0.004228993748423929,0.8116321741470266
0.12,2,13,44,-0.013961859610643508,0.7880150580875493
0.13,2,12,42,-0.02479805352937214,0.7705472927646374
0.13,2,12,37,-0.04300809909732756,0.8901137529790221
0.14,2,10,34,-0.027556193338843515,0.8222640953817706
0.14,2,6,32,-0.01518554104644705,0.6766191574963859
0.15,2,6,30,0.17787652869221562,0.5362993330960992
0.15,2,6,29,0.1736305068866646,0.5392724777278771
0.16,2,6,28,0.16845317819207767,0.5436989018198762
0.16,2,6,25,0.006355782901086894,0.6676991593837586
0.16,2,5,23,-0.017090742646116982,0.730833151224483
0.17,2,5,21,-0.026204159607902434,0.7395892265420881
0.17,2,4,21,0.03286720626280883,0.7221761350410375
0.18,2,4,21,0.03286720626280883,0.7221761350410375
0.18,2,4,19,0.02845685770845926,0.7241490106160344
0.19,2,4,19,0.02845685770845926,0.7241490106160344
0.19,2,4,18,0.033268550281307305,0.7452634911461828
0.2,2,4,18,0.033268550281307305,0.7452634911461828
0.2,2,4,18,0.033268550281307305,0.7452634911461828
0.21,2,4,18,0.033268550281307305,0.7452634911461828
0.21,2,3,18,0.10882749619318251,0.7697897383870834
0.22,2,3,18,0.10882749619318251,0.7697897383870834
0.22,2,3,17,0.10405872747160823,0.7727870691393876
0.23,2,3,17,0.10405872747160823,0.7727870691393876
0.23,2,3,17,0.10405872747160823,0.7727870691393876
0.24,2,3,17,0.10405872747160823,0.7727870691393876
0.24,2,3,17,0.10405872747160823,0.7727870691393876
0.25,2,3,16,0.09898145384940384,0.7763799059557389
0.25,2,3,15,0.08749129977184682,0.8003456562226255
0.26,2,1,15,,
0.26,2,1,15,,
0.26,2,1,15,,
0.27,2,1,15,,
0.27,2,1,15,,
0.28,2,1,13,,
0.28,2,1,13,,
0.29,2,1,13,,
0.29,2,1,13,,
0.3,2,1,13,,
0.3,2,1,12,,
0.31,2,1,12,,
0.31,2,1,11,,
0.32,2,1,11,,
0.32,2,1,10,,
0.33,2,1,10,,
0.33,2,1,10,,
0.34,2,1,10,,
0.34,2,1,9,,
0.35,2,1,9,,
0.35,2,1,9,,
0.36,2,1,9,,
0.36,2,1,9,,
0.37,2,1,9,,
0.37,2,1,9,,
0.37,2,1,8,,
0.38,2,1,8,,
0.38,2,1,8,,
0.39,2,1,8,,
0.39,2,1,8,,
0.4,2,1,8,,
0.4,2,1,8,,
0.41,2,1,7,,
0.41,2,1,7,,
0.42,2,1,7,,
0.42,2,1,7,,
0.43,2,1,7,,
0.43,2,1,7,,
0.44,2,1,7,,
0.44,2,1,7,,
0.45,2,1,7,,
0.45,2,1,7,,
0.46,2,1,7,,
0.46,2,1,7,,
0.47,2,1,7,,
0.47,2,1,7,,
0.47,2,1,7,,
0.48,2,1,7,,
0.48,2,1,7,,
0.49,2,1,7,,
0.49,2,1,7,,
0.5,2,1,7,,
0.5,2,1,7,,
0.51,2,1,7,,
0.51,2,1,7,,
0.52,2,1,7,,
0.52,2,1,7,,
0.53,2,1,7,,
0.53,2,1,7,,
0.54,2,1,7,,
0.54,2,1,7,,
0.55,2,1,7,,
0.55,2,1,7,,
0.56,2,1,7,,
0.56,2,1,7,,
0.57,2,1,7,,
0.57,2,1,7,,
0.58,2,1,7,,
0.58,2,2,4,0.7942867517515624,0.2451912126873633
0.58,2,2,4,0.7942867517515624,0.2451912126873633
0.59,2,2,4,0.7942867517515624,0.2451912126873633
0.59,2,2,4,0.7942867517515624,0.2451912126873633
0.6,2,2,4,0.7942867517515624,0.2451912126873633
0.6,2,2,4,0.7942867517515624,0.2451912126873633
0.61,2,2,4,0.7942867517515624,0.2451912126873633
0.61,2,2,4,0.7942867517515624,0.2451912126873633
0.62,2,2,4,0.7942867517515624,0.2451912126873633
0.62,2,2,4,0.7942867517515624,0.2451912126873633
0.63,2,2,4,0.7942867517515624,0.2451912126873633
0.63,2,2,4,0.7942867517515624,0.2451912126873633
0.64,2,2,4,0.7942867517515624,0.2451912126873633
0.64,2,2,4,0.7942867517515624,0.2451912126873633
0.65,2,2,4,0.7942867517515624,0.2451912126873633
0.65,2,2,4,0.7942867517515624,0.2451912126873633
0.66,2,2,3,0.79272496130793,0.24618613472235257
0.66,2,2,3,0.79272496130793,0.24618613472235257
0.67,2,2,3,0.79272496130793,0.24618613472235257
0.67,2,2,3,0.79272496130793,0.24618613472235257
0.68,2,2,3,0.79272496130793,0.24618613472235257
0.68,2,2,3,0.79272496130793,0.24618613472235257
0.68,2,2,3,0.79272496130793,0.24618613472235257
0.69,2,2,3,0.79272496130793,0.24618613472235257
0.69,2,2,3,0.79272496130793,0.24618613472235257
0.7,2,2,3,0.79272496130793,0.24618613472235257
0.7,2,2,3,0.79272496130793,0.24618613472235257
0.71,2,2,3,0.79272496130793,0.24618613472235257
0.71,2,2,3,0.79272496130793,0.24618613472235257
0.72,2,2,3,0.79272496130793,0.24618613472235257
0.72,2,2,3,0.79272496130793,0.24618613472235257
0.73,2,2,3,0.79272496130793,0.24618613472235257
0.73,2,2,3,0.79272496130793,0.24618613472235257
0.74,2,2,2,0.7882796040858108,0.24842675002277284
0.74,2,2,2,0.7882796040858108,0.24842675002277284
0.75,2,2,2,0.7882796040858108,0.24842675002277284
0.75,2,2,2,0.7882796040858108,0.24842675002277284
0.76,2,2,2,0.7882796040858108,0.24842675002277284
0.76,2,2,2,0.7882796040858108,0.24842675002277284
0.77,2,2,2,0.7882796040858108,0.24842675002277284
0.77,2,2,1,0.783357725588376,0.25081094022959394
0.78,2,2,1,0.783357725588376,0.25081094022959394
