eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,3,382,0.9934111917264201,0.0068588898758239454
0.05,2,3,382,0.9934111917264201,0.0068588898758239454
0.06,2,3,382,0.9934111917264201,0.0068588898758239454
0.06,2,3,382,0.9934111917264201,0.0068588898758239454
0.07,2,3,382,0.9934111917264201,0.0068588898758239454
0.07,2,3,382,0.9934111917264201,0.0068588898758239454
0.08,2,3,382,0.9934111917264201,0.0068588898758239454
0.08,2,3,382,0.9934111917264201,0.0068588898758239454
0.09,2,3,382,0.9934111917264201,0.0068588898758239454
0.09,2,3,382,0.9934111917264201,0.0068588898758239454
0.1,2,3,382,0.9934111917264201,0.0068588898758239454
0.1,2,3,382,0.9934111917264201,0.0068588898758239454
0.11,2,3,382,0.9934111917264201,0.0068588898758239454
0.11,2,3,382,0.9934111917264201,0.0068588898758239454
0.12,2,3,382,0.9934111917264201,0.0068588898758239454
0.12,2,4,380,0.9792793202061324,0.02664367755348571
0.13,2,4,380,0.9792793202061324,0.02664367755348571
0.13,2,5,378,0.9769459403216285,0.02757841791188914
0.14,2,5,378,0.9769459403216285,0.02757841791188914
0.14,2,5,378,0.9769459403216285,0.02757841791188914
0.15,2,5,378,0.9769459403216285,0.02757841791188914
0.15,2,5,378,0.9769459403216285,0.02757841791188914
0.16,2,5,378,0.9769459403216285,0.02757841791188914
0.16,2,5,378,0.9769459403216285,0.02757841791188914
0.16,2,5,378,0.9769459403216285,0.02757841791188914
0.17,2,5,378,0.9769459403216285,0.02757841791188914
0.17,2,5,378,0.9769459403216285,0.02757841791188914
0.18,2,5,378,0.9769459403216285,0.02757841791188914
0.18,2,6,376,0.9782810627526745,0.024582000163572402
0.19,2,6,376,0.9782810627526745,0.024582000163572402
0.19,2,6,376,0.9782810627526745,0.024582000163572402
0.2,2,6,376,0.9782810627526745,0.024582000163572402
0.2,2,6,376,0.9782810627526745,0.024582000163572402
0.21,2,6,376,0.9782810627526745,0.024582000163572402
0.21,2,6,376,0.9782810627526745,0.024582000163572402
0.22,2,6,376,0.9782810627526745,0.024582000163572402
0.22,2,6,376,0.9782810627526745,0.024582000163572402
0.23,2,6,376,0.9782810627526745,0.024582000163572402
0.23,2,6,376,0.9782810627526745,0.024582000163572402
0.24,2,6,376,0.9782810627526745,0.024582000163572402
0.24,2,6,376,0.9782810627526745,0.024582000163572402
0.25,2,6,376,0.9782810627526745,0.024582000163572402
0.25,2,6,376,0.9782810627526745,0.024582000163572402
0.26,2,6,376,0.9782810627526745,0.024582000163572402
0.26,2,6,376,0.9782810627526745,0.024582000163572402
0.26,2,6,376,0.9782810627526745,0.024582000163572402
0.27,2,7,374,0.9723047373983169,0.029695444797646273
0.27,2,7,374,0.9723047373983169,0.029695444797646273
0.28,2,8,372,0.9570926506506635,0.056435086029205855
0.28,2,8,372,0.9570926506506635,0.056435086029205855
0.29,2,8,372,0.9570926506506635,0.056435086029205855
0.29,2,9,370,0.9496409418401155,0.0647490117576434
0.3,2,9,370,0.9496409418401155,0.0647490117576434
0.3,2,9,370,0.9496409418401155,0.0647490117576434
