eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,22,204,0.6935947510171642,0.3626295284581869
0.07,2,30,150,0.45315771047579473,0.621737968347839
0.09,2,31,103,0.337991044886695,0.6583965224090997
0.11,2,17,65,0.09020738197296982,0.741520665189517
0.13,2,12,46,0.00020367298091774963,0.7571072550094816
0.15,2,11,31,0.0018341009336221735,0.7226757279621615
0.17,2,6,27,0.06077217608506101,0.7307288987670479
0.19,2,7,20,0.04721237998372485,0.7703789719120259
0.21,2,4,20,0.22411126289481217,0.6945728367378485
0.22,2,2,19,0.3971178961791276,0.5187808860756985
0.24,2,2,18,0.3958554564950292,0.5201929424135241
0.26,2,2,18,0.3958554564950292,0.5201929424135241
0.28,2,1,18,,
0.3,2,2,15,0.6912166384558183,0.3263404373595213
0.32,2,2,14,0.6879832731301315,0.32828723262108384
0.34,2,2,12,0.6854262080180656,0.3299039077975397
0.36,2,2,12,0.6854262080180656,0.3299039077975397
0.38,2,3,10,0.5319040292761003,0.44932816441665135
0.4,2,3,9,0.5325131024655717,0.4598949569620629
0.42,2,4,7,0.5018636112070729,0.4927582745136653
0.44,2,3,7,0.5217324561822142,0.4953100155191132
0.46,2,3,7,0.5217324561822142,0.4953100155191132
0.48,2,3,6,0.5146987777767899,0.5017327411340572
0.5,2,3,6,0.5146987777767899,0.5017327411340572
0.52,2,3,5,0.5132347038183929,0.5325461346646775
0.53,2,2,5,0.6571104107525454,0.467552069687189
0.55,2,2,5,0.6571104107525454,0.467552069687189
0.57,2,2,4,0.6505124634715611,0.4735771713254186
0.59,2,2,4,0.6505124634715611,0.4735771713254186
0.61,2,1,4,,
0.63,2,1,4,,
0.65,2,1,4,,
0.67,2,1,4,,
0.69,2,1,4,,
0.71,2,1,4,,
0.73,2,1,4,,
0.75,2,1,4,,
0.77,2,1,4,,
0.79,2,1,4,,
0.81,2,1,4,,
0.83,2,1,4,,
0.84,2,1,3,,
0.86,2,1,3,,
0.88,2,1,3,,
0.9,2,1,3,,
0.92,2,1,3,,
0.94,2,1,3,,
0.96,2,1,3,,
0.98,2,1,2,,
1.0,2,1,2,,
