eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,4,331,0.9873765720299186,0.014604803450903175
0.05,2,4,331,0.9873765720299186,0.014604803450903175
0.06,2,4,331,0.9873765720299186,0.014604803450903175
0.06,2,4,331,0.9873765720299186,0.014604803450903175
0.07,2,4,331,0.9873765720299186,0.014604803450903175
0.07,2,4,331,0.9873765720299186,0.014604803450903175
0.08,2,4,331,0.9873765720299186,0.014604803450903175
0.08,2,5,329,0.9562638269872211,0.05213672812006098
0.09,2,5,329,0.9562638269872211,0.05213672812006098
0.09,2,5,329,0.9562638269872211,0.05213672812006098
0.1,2,5,329,0.9562638269872211,0.05213672812006098
0.1,2,6,327,0.918812394538722,0.08494442588324928
0.11,2,8,323,0.772890840421075,0.2537479319330249
0.11,2,10,319,0.7122463498961585,0.30542177096637296
0.12,2,10,319,0.7122463498961585,0.30542177096637296
0.12,2,10,316,0.6326095467556883,0.37278210941120704
0.13,2,10,316,0.6326095467556883,0.37278210941120704
0.13,2,10,312,0.6361374857903029,0.37594560586723724
0.14,2,10,312,0.6361374857903029,0.37594560586723724
0.14,2,10,312,0.6361374857903029,0.37594560586723724
0.15,2,10,310,0.6124667034864972,0.3938077130533862
0.15,2,10,310,0.6124667034864972,0.3938077130533862
0.16,2,9,310,0.6473946549199252,0.28804384572259956
0.16,2,9,310,0.6473946549199252,0.28804384572259956
0.16,2,9,310,0.6473946549199252,0.28804384572259956
0.17,2,9,310,0.6473946549199252,0.28804384572259956
0.17,2,9,310,0.6473946549199252,0.28804384572259956
0.18,2,9,309,0.6212113570346933,0.2981513492000932
0.18,2,10,306,0.602001537686224,0.3200821862990385
0.19,2,10,306,0.602001537686224,0.3200821862990385
0.19,2,10,306,0.602001537686224,0.3200821862990385
0.2,2,10,306,0.602001537686224,0.3200821862990385
0.2,2,11,304,0.6044877732904563,0.31467409499185456
0.21,2,11,303,0.6047230584943449,0.3216021752892392
0.21,2,12,299,0.5329385663157081,0.3900766485812632
0.22,2,12,298,0.5263758476333016,0.39783361046681404
0.22,2,12,298,0.5263758476333016,0.39783361046681404
0.23,2,12,298,0.5263758476333016,0.39783361046681404
0.23,2,13,296,0.49937206757402813,0.4549183455906925
0.24,2,13,296,0.49937206757402813,0.4549183455906925
0.24,2,13,294,0.4492250774097133,0.4713405874336486
0.25,2,12,292,0.4499217346603831,0.4663689495182748
0.25,2,12,289,0.3912006836857016,0.4670212433655718
0.26,2,12,288,0.37331937726906594,0.47399392133219576
0.26,2,13,286,0.3648830665106307,0.4984198653540068
0.26,2,13,284,0.37472220394026473,0.4646912336906836
0.27,2,13,283,0.36821223387628826,0.4814056589324265
0.27,2,13,282,0.348344931585663,0.4894230787290196
0.28,2,13,282,0.348344931585663,0.4894230787290196
0.28,2,14,280,0.3687097346170267,0.45823420763351047
0.29,2,15,274,0.4524303109563511,0.45544249762792915
0.29,2,16,271,0.4275236315295977,0.47868314797027045
0.3,2,17,267,0.42424118911720543,0.46875750720629145
0.3,2,18,265,0.419535851616286,0.4949672365042963
0.31,2,20,260,0.40420109267444,0.5275877643843835
0.31,2,19,258,0.41352196258980883,0.5470576136503633
0.32,2,19,258,0.41352196258980883,0.5470576136503633
0.32,2,18,257,0.3934201792074359,0.528457884966808
0.33,2,17,257,0.42137823001683083,0.5180148317891993
0.33,2,18,253,0.40684124514634135,0.5458163189741323
0.34,2,17,252,0.3882562274004817,0.6257767583642786
0.34,2,17,251,0.3831914099116153,0.6579039523291503
0.35,2,17,250,0.38106978100887823,0.677699566493921
0.35,2,17,248,0.38621768377202736,0.5984371723962604
0.36,2,16,248,0.4006653033520147,0.5795939358425521
0.36,2,17,246,0.3732809941352173,0.6061133746446803
0.37,2,16,245,0.22344957398579063,0.6570848617075717
0.37,2,15,244,0.20002137136643766,0.7296376262789444
0.37,2,14,244,0.20265567437663626,0.7212263065952234
0.38,2,13,243,0.18653322621846094,0.7533436193218737
