eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,5,253,0.9980679191273614,0.002873972714138585
0.05,2,5,253,0.9980679191273614,0.002873972714138585
0.06,2,5,253,0.9980679191273614,0.002873972714138585
0.06,2,5,253,0.9980679191273614,0.002873972714138585
0.07,2,5,253,0.9980679191273614,0.002873972714138585
0.07,2,5,253,0.9980679191273614,0.002873972714138585
0.08,2,5,253,0.9980679191273614,0.002873972714138585
0.08,2,5,253,0.9980679191273614,0.002873972714138585
0.09,2,5,253,0.9980679191273614,0.002873972714138585
0.09,2,5,253,0.9980679191273614,0.002873972714138585
0.1,2,5,253,0.9980679191273614,0.002873972714138585
0.1,2,6,251,0.991393602763285,0.013099373774656413
0.11,2,6,251,0.991393602763285,0.013099373774656413
0.11,2,6,251,0.991393602763285,0.013099373774656413
0.12,2,6,251,0.991393602763285,0.013099373774656413
0.12,2,6,251,0.991393602763285,0.013099373774656413
0.13,2,6,251,0.991393602763285,0.013099373774656413
0.13,2,6,251,0.991393602763285,0.013099373774656413
0.14,2,6,251,0.991393602763285,0.013099373774656413
0.14,2,6,251,0.991393602763285,0.013099373774656413
0.15,2,6,251,0.991393602763285,0.013099373774656413
0.15,2,6,251,0.991393602763285,0.013099373774656413
0.16,2,6,251,0.991393602763285,0.013099373774656413
0.16,2,8,247,0.9753329101512687,0.03298627145005191
0.16,2,9,245,0.9113926577185347,0.09894487521652574
0.17,2,9,245,0.9113926577185347,0.09894487521652574
0.17,2,9,245,0.9113926577185347,0.09894487521652574
0.18,2,9,245,0.9113926577185347,0.09894487521652574
0.18,2,9,245,0.9113926577185347,0.09894487521652574
0.19,2,9,245,0.9113926577185347,0.09894487521652574
0.19,2,9,245,0.9113926577185347,0.09894487521652574
0.2,2,9,245,0.9113926577185347,0.09894487521652574
0.2,2,9,245,0.9113926577185347,0.09894487521652574
0.21,2,9,245,0.9113926577185347,0.09894487521652574
0.21,2,10,243,0.9064714507133795,0.1060557964518275
0.22,2,10,243,0.9064714507133795,0.1060557964518275
0.22,2,10,243,0.9064714507133795,0.1060557964518275
0.23,2,11,241,0.882699303825706,0.13539659800184023
0.23,2,13,237,0.839335604349411,0.17310207957900794
0.24,2,13,237,0.839335604349411,0.17310207957900794
0.24,2,13,236,0.8143266326892833,0.18862784840932592
0.25,2,13,236,0.8143266326892833,0.18862784840932592
0.25,2,13,236,0.8143266326892833,0.18862784840932592
0.26,2,14,234,0.7930016367075587,0.21132168958164008
0.26,2,16,230,0.785889018400125,0.2169043226415755
0.26,2,17,228,0.7457987722915969,0.270361480766804
0.27,2,17,226,0.7146292985266057,0.2930529446415684
0.27,2,17,226,0.7146292985266057,0.2930529446415684
0.28,2,17,224,0.6965293089765617,0.3198217407076641
0.28,2,17,224,0.6965293089765617,0.3198217407076641
0.29,2,18,222,0.6977991027917978,0.31963194437792725
0.29,2,18,221,0.6932249516623459,0.3257069877794325
0.3,2,18,220,0.6980879173218674,0.32682308882794975
0.3,2,18,220,0.6980879173218674,0.32682308882794975
0.31,2,20,216,0.6927702409395129,0.3354128243326995
0.31,2,20,214,0.6804717221068267,0.3436943943642378
0.32,2,21,209,0.6578431500945778,0.36878884715012344
0.32,2,21,209,0.6578431500945778,0.36878884715012344
0.33,2,21,208,0.6422258448643543,0.39167698815346325
0.33,2,21,207,0.6399270034236721,0.3924586063037172
0.34,2,21,203,0.6159691146702445,0.39893446638438246
0.34,2,21,201,0.5932648849127687,0.4250540245585826
0.35,2,22,199,0.5925810200062418,0.4237642924575336
0.35,2,22,198,0.583295358681139,0.42984187229862436
0.36,2,22,195,0.5946534050067317,0.3926107545953221
0.36,2,23,192,0.564493100532513,0.4305856276347881
0.37,2,23,192,0.564493100532513,0.4305856276347881
0.37,2,25,187,0.5603295835522595,0.43720230287378575
0.37,2,25,185,0.5515897340562572,0.45208356719176684
0.38,2,25,185,0.5515897340562572,0.45208356719176684
0.38,2,25,185,0.5515897340562572,0.45208356719176684
0.39,2,25,183,0.5347932594301585,0.46091928144738886
0.39,2,24,183,0.5421320329758086,0.4521107322401538
0.4,2,24,181,0.5302027369750728,0.46570605594392384
0.4,2,25,179,0.5234162991487212,0.4745655261261942
0.41,2,24,179,0.5314671797869673,0.4294197295982311
0.41,2,24,179,0.5314671797869673,0.4294197295982311
0.42,2,24,179,0.5314671797869673,0.4294197295982311
0.42,2,24,176,0.5070637495037041,0.44849522904241956
0.43,2,24,175,0.5015166727064326,0.45652090142359
0.43,2,24,175,0.5015166727064326,0.45652090142359
0.44,2,24,175,0.5015166727064326,0.45652090142359
0.44,2,24,174,0.49740101789970476,0.46304893265607777
0.45,2,25,171,0.48570478458000327,0.4675079265235977
0.45,2,26,167,0.47431637383407876,0.4911617069604122
0.46,2,26,165,0.4656345047260469,0.5105744381275952
0.46,2,24,165,0.46264329279238436,0.47939412722964586
0.47,2,24,163,0.45007657927577854,0.4846005013621723
0.47,2,23,163,0.4051138587789438,0.5298164283371175
0.47,2,24,161,0.38518821709118195,0.539794418980314
0.48,2,22,160,0.2889799918681596,0.5545876410140206
0.48,2,21,160,0.24408644540193056,0.5534770015239636
0.49,2,21,160,0.24408644540193056,0.5534770015239636
0.49,2,22,158,0.2548752007360821,0.5353092049803799
0.5,2,22,158,0.2548752007360821,0.5353092049803799
0.5,2,22,157,0.2496746373718925,0.5367098579235647
0.51,2,23,153,0.2651360348694304,0.5158320678333566
0.51,2,23,151,0.24683012327223666,0.5542062336377189
0.52,2,22,151,0.24595698009614805,0.5442104374100191
0.52,2,23,149,0.25103297239873856,0.5428088991754241
0.53,2,23,148,0.2467135067209626,0.542591657008118
0.53,2,23,147,0.24483449088404682,0.5580978699289476
0.54,2,23,145,0.23695271096245377,0.5585789822410827
0.54,2,23,145,0.23695271096245377,0.5585789822410827
0.55,2,24,143,0.2304395520910844,0.5716577678602188
0.55,2,24,141,0.23283229888956708,0.5325243632565225
0.56,2,24,140,0.23486452850606365,0.5354695843211412
0.56,2,25,138,0.24437650361357852,0.5205102878898472
0.57,2,25,137,0.24356220874309645,0.5242329182527419
0.57,2,23,137,0.2748055643633623,0.4668308805928177
0.58,2,23,135,0.28244113789100533,0.44897432188559017
0.58,2,23,135,0.28244113789100533,0.44897432188559017
0.58,2,23,134,0.2798416755417312,0.45035093003410037
0.59,2,22,134,0.27142643724577764,0.456441662069408
0.59,2,22,133,0.2617146167485952,0.45715182635013973
0.6,2,22,133,0.2617146167485952,0.45715182635013973
0.6,2,21,133,0.11354859745198737,0.515802664293078
0.61,2,22,131,0.11234873043498202,0.5463328103924323
0.61,2,21,130,0.15960038828669082,0.5421273418597995
0.62,2,21,130,0.15960038828669082,0.5421273418597995
0.62,2,22,128,0.16584563259543655,0.5402407515133376
0.63,2,22,126,0.12664054121997215,0.5281190284789613
0.63,2,22,126,0.12664054121997215,0.5281190284789613
0.64,2,21,126,0.1203907102552956,0.5488833026498642
0.64,2,19,126,0.1734507907138423,0.5549945351280875
0.65,2,19,124,0.17016627957552227,0.553849229289587
0.65,2,19,123,0.15953008713765313,0.559058577562498
0.66,2,18,122,0.3792417147745403,0.46475765004567837
0.66,2,18,122,0.3792417147745403,0.46475765004567837
0.67,2,18,121,0.3778886678031114,0.47160012058177947
0.67,2,18,120,0.3740967642877244,0.4764920126609128
0.68,2,18,119,0.3670289942110828,0.47810178868212677
0.68,2,18,119,0.3670289942110828,0.47810178868212677
0.68,2,19,117,0.3699797281390161,0.4727043974031219
0.69,2,19,117,0.3699797281390161,0.4727043974031219
0.69,2,19,116,0.37136147830037686,0.472067677223021
0.7,2,20,113,0.36990891199132214,0.4720412181719933
