,Cluster
11000009,0
11000060,0
11000016,0
11000014,0
13000065,0
20000026,0
20000024,0
18000077,0
21000794,0
25000085,0
25000078,0
25000097,0
25000082,0
22000053,0
22000225,0
22000062,0
31000027,0
36000008,0
36000009,0
9000015,0
42000074,0
42000021,0
40000001,0
38000024,0
9000001,0
13000019,1
15000046,1
15000043,1
15000002,1
14000022,1
15000073,1
19000012,1
17000007,1
10000010,1
14000016,1
15000032,1
13000011,1
10000017,1
66000014,1
67000018,1
47000037,1
41000016,1
10000016,1
10000009,1
10000014,1
51000002,2
51000026,2
59000006,2
56000001,2
56000002,2
60000029,2
57000178,2
62000015,2
60000027,2
56000006,2
56000005,2
58000019,2
57000055,2
52000199,2
57000049,2
56000007,2
54000002,2
53000010,2
57000044,2
57000052,2
21000752,3
21000759,3
21000872,3
25000733,3
21000861,3
21000859,3
29000009,3
21000803,3
21000487,3
34000002,3
34000024,3
31000032,3
32000022,3
32000004,3
32000001,3
21000786,3
21000648,3
21000572,3
10000011,3
49000054,4
48000004,4
57000050,4
57000063,4
55000018,4
52000870,4
56000003,4
50000051,4
52000063,4
52000068,4
52000020,4
51000024,4
55000017,4
57000058,4
26000037,4
58000047,4
26000082,4
28000001,5
21001663,5
26000080,5
21000666,5
21000745,5
21000712,5
21000030,5
21000085,5
21000089,5
21000040,5
26000096,5
33000004,5
34000003,5
45000058,5
33000003,5
21000873,5
21000863,5
35000013,6
39000002,6
31000017,6
35000018,6
35000006,6
35000010,6
36000012,6
34000019,6
36000018,6
34000023,6
37000038,6
38000246,6
38000023,6
42000019,6
41000020,6
37000011,6
41000014,6
49000057,7
50000045,7
50000056,7
50000048,7
48000007,7
48000010,7
49000094,7
49000061,7
48000011,7
52000039,7
52000029,7
52000198,7
52000025,7
50000057,7
48000006,7
45000045,8
46000019,8
42000125,8
42000022,8
38000250,8
46000001,8
47000061,8
46000030,8
47000036,8
45000005,8
30000215,8
30000052,8
11000011,8
47000060,8
44000021,9
43000003,9
45000002,9
43000001,9
45000035,9
45000043,9
21000413,9
21000548,9
46000017,9
46000018,9
47000001,9
45000034,9
45000004,9
45000003,9
22000043,10
22000050,10
12000001,10
16000070,10
16000030,10
25000086,10
16000024,10
12000195,10
25001149,10
25000075,10
39000001,10
32000013,10
60000031,11
64000025,11
67000017,11
63000007,11
62000022,11
66000034,11
62000012,11
62000014,11
61000013,11
60000036,11
61000012,11
52000033,12
21000665,12
21000569,12
25000021,12
25000020,12
17000004,12
21000461,12
21000467,12
21000084,12
21000062,12
24000050,13
27000035,13
27000045,13
23000083,13
23000173,13
24000061,13
45000090,13
27000004,13
27000002,13
2000005,14
3000002,14
6000001,14
3000003,14
4000002,14
4000005,14
8000001,14
7000003,14
5000003,14
41000012,15
37000259,15
37000034,15
42000014,15
42000020,15
41000141,15
37000255,15
41000140,15
21000528,16
11000204,16
19000015,16
42000012,16
21006036,16
22000048,16
16000023,17
16000158,17
16000130,17
16000261,17
16000258,17
21000090,18
50000046,18
55000015,18
50000058,18
49000066,19
53000028,19
53000011,19
