,Cluster
52000029,0
18000887,0
20000024,0
20000026,0
20000025,0
22001541,0
25000087,0
25000091,0
25000082,0
25000097,0
31001108,0
31000032,0
31000023,0
31000027,0
31000017,0
31000021,0
22000053,0
22000057,0
32000013,0
34000002,0
35000018,0
35000013,0
35000008,0
34000024,0
22000046,0
34000019,0
34000003,0
38000023,0
36000018,0
36000061,0
36000192,0
36000012,0
22000225,0
22000158,0
22000194,0
25000483,0
25000716,0
25000642,0
25000629,0
42000021,1
57000059,1
56000005,1
57000053,1
57000050,1
42000012,1
61000013,1
61000012,1
60000036,1
47000036,1
42000074,1
42000478,1
42001011,1
45000090,1
51000024,1
46000019,1
40000001,1
42000022,1
61000011,1
38000107,1
38000047,1
56000007,1
62000012,1
62000014,1
60000031,1
37000034,1
38000024,1
39000001,1
42000017,1
36000009,1
36000008,1
30000052,1
30000215,1
64000025,1
62000022,1
63000007,1
46000018,2
9000451,2
46000642,2
46000030,2
46000020,2
45000043,2
45000044,2
45000005,2
45000047,2
45000804,2
45000058,2
45001337,2
50000051,2
45000004,2
46000608,2
43000003,2
45001404,2
43000001,2
44000021,2
44000020,2
45000002,2
9000001,2
43000408,2
45001412,2
45000003,2
46000017,2
46000001,2
9000015,2
28000001,3
25000078,3
25000275,3
22000054,3
22000062,3
25000019,3
25000021,3
21000806,3
21000745,3
29000009,3
25003597,3
25001614,3
25000362,3
27000004,3
25003595,3
27000045,3
21000089,3
21000040,3
21000085,3
21002451,3
33000004,3
32000002,3
32000001,3
21000062,3
21000061,3
25000075,4
25000086,4
22000234,4
22000640,4
22000050,4
22001542,4
22000043,4
22000048,4
16000024,4
16001095,4
16000053,4
16001309,4
9000293,4
16000023,4
16000070,4
25000707,4
12000519,4
12000001,4
11000204,4
11000016,4
25003599,4
9000172,4
13000019,5
13000011,5
13000055,5
25000733,5
21006036,5
19000016,5
19000075,5
19000214,5
21000110,5
16000215,5
17000004,5
19000012,5
19000015,5
21000528,5
21000487,5
16000030,5
14000020,5
13000430,5
15000034,5
15000044,5
49000054,5
21000648,6
21000665,6
11000272,6
23000002,6
21001659,6
21000461,6
21000467,6
21000643,6
21000591,6
11000011,6
22001540,6
55000015,6
56000003,6
20000021,6
21000087,6
20000308,6
45000045,6
57001002,6
57000058,6
43000432,6
21000084,6
39000002,7
41000012,7
41000024,7
41000020,7
42000014,7
42000020,7
47000092,7
47000659,7
47000037,7
47000001,7
62000017,7
47001065,7
41000016,7
41000014,7
42000366,7
40000165,7
37000039,7
38000052,7
42000379,7
45000117,7
62000015,7
7000003,8
3000003,8
10000017,8
1000102,8
10000011,8
10000016,8
1000315,8
3000002,8
7000333,8
2000006,8
2000005,8
4000002,8
4000005,8
5000003,8
6000001,8
6000306,8
8000001,8
7000099,8
17002092,8
48000004,9
50000057,9
49000066,9
50000056,9
48000010,9
52000198,9
53000028,9
48000007,9
50000045,9
49000094,9
48000011,9
49000061,9
52000040,9
52000039,9
51000245,9
52000025,9
48000006,9
50000048,9
51000002,10
52000425,10
57000063,10
53000010,10
59000006,10
15000069,10
52000064,10
53000618,10
58000019,10
58000047,10
55000018,10
52001041,10
52000068,10
52000199,10
51000026,10
52000020,10
52000063,10
55000017,10
59000005,11
57000055,11
57000121,11
56000001,11
54000184,11
57000052,11
54000009,11
54000002,11
44000191,11
45000034,11
56000006,11
56000002,11
57000044,11
57000049,11
57000048,11
57000178,11
46000641,12
52000033,12
27000002,12
27000035,12
27000021,12
27000003,12
27000055,12
27000975,12
27000638,12
27000615,12
21000786,12
43000007,12
23000083,12
27000671,12
21000752,12
23000994,12
21000803,13
21000759,13
26000096,13
21000666,13
26000082,13
21000446,13
21000072,13
21000572,13
21000030,13
21000020,13
21006549,13
21006467,13
21000548,13
26000080,13
21000923,13
21002628,13
34000023,14
32000004,14
60000029,14
60000037,14
60000035,14
60000027,14
37000038,14
29000535,14
29000232,14
33000003,14
37000011,14
41000391,14
21000872,14
33000318,14
32000022,14
10000009,15
10000014,15
17000007,15
10000010,15
14000219,15
14000022,15
14000016,15
15000002,15
15000048,15
15000280,15
15000073,15
15000043,15
15000032,15
15000046,15
24000050,16
25000020,16
23000087,16
13000065,16
25000085,16
21001449,16
18000077,16
18000005,16
21000090,16
21000413,16
21000794,16
21000712,16
21000800,16
18000041,16
66000034,17
67000017,17
67000018,17
67000019,17
66000014,17
24000061,17
67000030,17
50000058,17
5000078,17
50000046,17
15001056,18
15000042,18
53000029,19
