,Cluster
21000085,0
21000794,0
21000872,0
34000019,0
34000024,0
34000002,0
34000003,0
32000022,0
33000004,0
25000078,0
29000009,0
25000733,0
27000045,0
28000001,0
25000021,0
25000020,0
32000004,0
32000013,0
32000001,0
38000023,0
36000015,0
36000012,0
36000009,0
36000008,0
39000002,0
54000002,1
56000002,1
60000031,1
57000049,1
56000006,1
57000057,1
57000053,1
47000037,1
47000036,1
47000032,1
63000007,1
62000017,1
62000014,1
62000012,1
61000013,1
64000025,1
61000012,1
51000024,1
56000005,1
56000007,1
56000001,1
57000055,1
31000032,1
60000036,1
61000011,1
52000033,2
22000062,2
21000089,2
20000024,2
47000001,2
48000011,2
45000058,2
45000369,2
45000043,2
45000035,2
22000053,2
25000082,2
25000097,2
20000026,2
45000002,2
21001663,2
21000090,2
21000745,2
51000001,2
21000803,2
44000021,2
45000003,2
45000004,2
45000005,2
44000188,2
16000070,3
16000053,3
17000007,3
14000022,3
15000032,3
14000016,3
13000019,3
22000234,3
9000001,3
22000043,3
16000030,3
18000078,3
19000012,3
20000034,3
20000790,3
10000009,3
10000010,3
9000015,3
11000016,3
10000011,3
10000014,3
16000024,3
15000042,3
15000073,3
42000022,4
43000001,4
25000085,4
46000019,4
46000030,4
57000050,4
18000077,4
52000063,4
46000001,4
45000034,4
26000037,4
26000082,4
11000011,4
21000467,4
21000461,4
21000040,4
21000062,4
21000084,4
57000058,4
21000569,4
56000003,4
55000018,4
21000665,4
22000048,5
21000790,5
19000016,5
22000050,5
25000075,5
31000023,5
35000018,5
16000023,5
25000091,5
31000016,5
35000006,5
31000017,5
27000004,5
25000086,5
30000052,5
31000027,5
35000013,5
35000010,5
52000198,6
48000007,6
52000199,6
52000068,6
50000056,6
52000870,6
48000010,6
55000017,6
52000020,6
58000047,6
49000227,6
49000066,6
49000061,6
49000092,6
52000064,6
49000094,6
51000026,6
21000413,7
45000041,7
46000017,7
46000020,7
46000018,7
43000003,7
40000001,7
42000074,7
42000021,7
42000017,7
36000018,7
37000034,7
38000024,7
39000001,7
42000019,7
41000012,7
42000012,7
15000034,8
27000002,8
21000861,8
21000786,8
21000759,8
21000752,8
21000572,8
21000577,8
21000446,8
13000011,8
21000065,8
21000487,8
21000072,8
25000018,9
26000096,9
26000080,9
21000557,9
21006038,9
21000873,9
21006037,9
21000548,9
21000563,9
21000030,9
21000526,9
21000712,9
34000023,10
37000038,10
37000011,10
37000039,10
41000016,10
41000024,10
42000020,10
41000020,10
41000014,10
42000014,10
14000020,11
26000170,11
21000110,11
21000528,11
21006035,11
27000003,11
26000111,11
21006036,11
21000647,11
27000021,11
5000003,12
2000006,12
6000001,12
2000005,12
4000005,12
3000002,12
3000003,12
7000003,12
8000001,12
4000002,12
17000004,13
64000033,13
31000021,13
20000042,13
55000015,13
20000021,13
50000058,13
48000004,13
50000046,13
60000027,14
57000052,14
59000006,14
59000005,14
60000035,14
60000037,14
58000019,14
53000010,14
48000115,15
52000039,15
50000051,15
49000057,15
52000029,15
52000025,15
51000002,15
50000045,16
53000011,16
53000235,16
50000048,16
50000057,16
53000028,16
15000046,17
15000043,17
23000087,17
15000002,17
10000016,17
66000014,18
67000019,18
67000018,18
67000017,18
49000054,19
45000045,19
