,Cluster
21000072,0
21000030,0
21000065,0
21000572,0
21000647,0
21000786,0
21000759,0
21000577,0
21000548,0
21000557,0
21000563,0
21000446,0
21000526,0
21000487,0
21000861,0
21000803,0
26000080,0
26000082,0
46000020,0
27000003,0
27000002,0
26000170,0
26000111,0
26000096,0
21001663,0
21000873,0
27000021,0
23000087,0
15000032,0
37000039,0
20000034,1
19000016,1
21006035,1
22000043,1
21000790,1
21000528,1
21000110,1
16000023,1
16000030,1
16000024,1
18000078,1
16000070,1
19000012,1
17000007,1
22000050,1
21006036,1
22000048,1
10000009,1
15000034,1
15000002,1
10000014,1
13000011,1
38000023,1
13000019,1
15000073,1
15000043,1
16000053,1
53000010,2
52000199,2
52000039,2
50000057,2
51000026,2
52000033,2
48000007,2
49000092,2
48000011,2
48000010,2
51000001,2
49000227,2
50000045,2
49000094,2
52000025,2
49000066,2
48000115,2
49000057,2
49000061,2
52000198,2
52000029,2
58000019,2
53000011,2
51000002,2
15000042,2
50000056,2
31000027,3
20000042,3
31000021,3
20000026,3
20000024,3
22000053,3
22000062,3
21006038,3
21006037,3
25000082,3
25000078,3
25000020,3
31000017,3
50000051,3
21000461,3
21000467,3
18000077,3
22000234,3
21000062,3
21000712,3
21000794,3
21000413,3
25000018,3
25000097,3
25000021,3
32000013,4
64000033,4
56000003,4
25000085,4
37000034,4
42000074,4
42000022,4
42000021,4
36000015,4
36000008,4
36000009,4
52000068,4
21000085,4
21000040,4
57000050,4
53000029,4
21000745,4
21000089,4
55000018,4
55000017,4
46000017,4
39000001,4
40000001,4
42000012,4
38000024,4
45000002,5
44000021,5
43000003,5
45000034,5
50000058,5
52000870,5
52000064,5
46000030,5
50000046,5
51000024,5
52000020,5
45000005,5
46000001,5
46000018,5
45000043,5
43000001,5
44000188,5
45000003,5
45000004,5
45000058,5
45000369,5
57000057,6
47000036,6
64000025,6
57000052,6
57000053,6
57000055,6
47000032,6
47000001,6
47000037,6
45000035,6
60000029,6
60000031,6
60000036,6
61000011,6
61000012,6
61000013,6
62000012,6
62000014,6
62000022,6
63000007,6
45000041,7
35000018,7
37000038,7
39000002,7
36000012,7
37000011,7
36000018,7
31000023,7
33000004,7
32000001,7
34000003,7
34000019,7
35000006,7
34000023,7
35000013,7
35000010,7
21000872,7
21000090,7
11000011,8
46000019,8
49000054,8
26000037,8
45000045,8
55000015,8
21000569,8
20000021,8
21000084,8
57000058,8
52000063,8
21000665,8
62000017,9
58000047,9
54000002,9
59000005,9
56000002,9
56000001,9
57000049,9
56000005,9
56000007,9
56000006,9
59000006,9
60000027,9
3000003,10
3000002,10
4000002,10
4000005,10
8000001,10
7000003,10
2000006,10
2000005,10
5000003,10
6000001,10
34000002,11
32000004,11
27000004,11
27000045,11
29000009,11
21000752,11
28000001,11
32000022,11
41000014,12
41000016,12
41000020,12
41000024,12
42000017,12
42000014,12
41000012,12
42000020,12
10000010,13
10000016,13
14000020,13
10000011,13
14000016,13
14000022,13
15000046,13
25000075,14
31000032,14
31000016,14
25000091,14
25000086,14
30000052,14
20000790,14
48000004,15
11000016,15
17000004,15
9000001,15
9000015,15
67000019,16
67000018,16
66000014,16
67000017,16
53000235,17
53000028,17
32000030,18
50000048,19
