,Cluster
21000089,0
21000085,0
25000021,0
21000872,0
25000019,0
39000001,0
38000107,0
38000052,0
40000001,0
31000023,0
31000027,0
35000006,0
34000019,0
34000003,0
34000002,0
33000004,0
36000009,0
36000018,0
31000021,0
31000016,0
32000013,0
42000021,0
42000366,0
42000379,0
42000478,0
40000165,0
41000012,0
42000020,0
42000012,0
42000014,0
41000020,0
41000016,0
36000192,0
37000034,0
38000047,0
37000039,0
39000002,0
33000003,0
31001108,0
36000061,0
35000010,0
35000018,0
36000008,0
28000001,0
28000051,0
25000362,0
25003595,0
25000733,0
51000026,1
51000245,1
21000413,1
51000261,1
47001065,1
52000040,1
9000451,1
9000015,1
17000007,1
55000051,1
55000017,1
53000010,1
50000056,1
52000068,1
52001041,1
52000199,1
44000021,1
44000020,1
44000590,1
60000037,1
13000019,1
21000548,1
47000659,1
44000191,1
58000047,1
59000006,1
59000005,1
21000923,1
45000047,1
51000002,1
52000033,1
52000039,1
10000014,1
11000016,1
42000074,2
22000053,2
21000794,2
22000194,2
22000054,2
25000082,2
25000275,2
25000639,2
25003597,2
25003599,2
25000087,2
25000097,2
25001614,2
25000716,2
22000046,2
19000016,2
21000061,2
21000487,2
16000054,2
19000075,2
20000025,2
22000225,2
22001541,2
22001540,2
25000020,2
22000158,2
22000062,2
22000057,2
22000234,2
22000336,2
20000026,2
20000024,2
20000856,2
21001663,3
24000061,3
27000055,3
26000096,3
23000087,3
23000587,3
43000432,3
21000666,3
21000587,3
15000032,3
23000083,3
24000050,3
21000030,3
27000975,3
15000048,3
15000046,3
26000082,3
27000021,3
27000004,3
26000080,3
27000638,3
27000045,3
27000035,3
27000671,3
27000002,3
42000022,4
46000018,4
46000019,4
38000024,4
45000117,4
45000058,4
45000044,4
43000003,4
45000003,4
45001404,4
45001412,4
46000001,4
42001011,4
45000002,4
45000804,4
43000007,4
43000001,4
43000246,4
45000004,4
45000005,4
46000030,4
45000035,4
46000642,4
46000020,4
46000017,4
16000215,5
16000070,5
16001309,5
16001095,5
12000001,5
16000023,5
25000091,5
12000519,5
11000204,5
16000024,5
31000032,5
25000483,5
25000629,5
25000086,5
9000293,5
19000015,5
19000012,5
22000419,5
22001542,5
22000048,5
22000050,5
22000043,5
16000053,5
22000640,5
25000075,5
46000608,6
54000184,6
41000024,6
37000038,6
37000011,6
41000391,6
38000023,6
41000014,6
34000023,6
36000012,6
32000002,6
29000009,6
29000535,6
29000232,6
32000004,6
35000008,6
32000022,6
35000013,6
33000318,6
45000043,6
46000641,6
43000408,6
32000001,6
20000306,7
18000041,7
20000308,7
21000461,7
21000040,7
21000062,7
21000084,7
49000054,7
21000591,7
21000712,7
21000745,7
25000018,7
21001659,7
21000806,7
18000077,7
16000123,7
20000021,7
25000085,7
25000078,7
30000215,7
13000065,7
11000011,7
56000006,8
56000001,8
56000002,8
56000005,8
60000029,8
57000053,8
57000063,8
57000055,8
57000052,8
57000121,8
57000643,8
56000007,8
57000044,8
57000048,8
45000090,8
57000049,8
47001141,8
47000001,8
47000036,8
47000037,8
51000001,8
54000002,8
48000007,9
48000004,9
48000011,9
48000010,9
49000057,9
52000025,9
50000057,9
50000048,9
50000058,9
48000006,9
50000045,9
49000061,9
49000066,9
49000094,9
52000198,9
52000029,9
61000011,10
61000012,10
61000441,10
61000399,10
61000094,10
61000013,10
62000012,10
63000007,10
62000017,10
64000025,10
60000027,10
60000036,10
60000212,10
60000650,10
60000031,10
56000003,11
21000090,11
21000462,11
23000002,11
45000034,11
57000058,11
52000020,11
51000024,11
57000050,11
21000665,11
57000059,11
62000014,11
52000063,11
55000018,11
55000015,11
21006549,12
27000003,12
27000615,12
21000572,12
21000786,12
21000072,12
21000020,12
21000446,12
21000648,12
21000752,12
21000759,12
21000803,12
19000214,12
16000030,12
15000044,13
10000017,13
13000011,13
23000994,13
15000042,13
10000016,13
15000043,13
15000069,13
15001056,13
17002092,13
17000004,13
13000430,13
15000034,13
14000219,13
9000172,14
7000333,14
1000315,14
1000102,14
10000011,14
6000427,14
15000104,14
15000073,14
14000022,14
14000016,14
10000009,14
10000010,14
3000002,15
2000005,15
7000003,15
8000001,15
6000001,15
6000306,15
2000014,15
2000006,15
4000005,15
3000003,15
5000003,15
21000788,16
21000782,16
21000790,16
21000800,16
45000045,16
21000783,16
21000528,16
67000030,17
67000017,17
66000034,17
67000018,17
67000019,17
66000014,17
53000011,18
53000028,18
50000051,18
21000780,19
