,Cluster
38000023,0
37000038,0
37000011,0
36000012,0
32000022,0
33000004,0
32000001,0
31000032,0
34000003,0
36000018,0
35000018,0
35000013,0
29000009,0
30000052,0
31000017,0
34000002,0
35000010,0
35000006,0
34000023,0
34000019,0
41000014,0
41000016,0
39000002,0
39000001,0
36000009,1
37000259,1
37000255,1
38000107,1
21000413,1
37000034,1
32000013,1
36000008,1
42000021,1
42000020,1
42000012,1
42000014,1
41000140,1
41000020,1
41000012,1
41000141,1
38000024,1
38000047,1
40000001,1
42000074,1
45000369,1
45000043,1
42000022,1
48000007,2
57000050,2
56000007,2
48000010,2
48000004,2
51000024,2
49000227,2
49000061,2
49000057,2
49000094,2
50000056,2
51000026,2
23000083,2
56000005,2
55000018,2
66000014,2
58000047,2
67000017,2
67000018,2
67000019,2
58000019,2
57000063,2
47000037,3
45000058,3
44000021,3
46000017,3
46000001,3
45000005,3
44000106,3
57000052,3
61000013,3
44000188,3
43000001,3
45000004,3
45000002,3
46000018,3
46000030,3
47000001,3
47000036,3
46000174,3
46000019,3
45000003,3
61000012,3
56000001,4
45000034,4
62000014,4
62000015,4
64000025,4
59000006,4
62000022,4
54000002,4
57000044,4
56000006,4
57000055,4
57000049,4
56000002,4
60000036,4
60000027,4
60000031,4
62000012,4
26000082,5
21000563,5
21000030,5
21000526,5
21000873,5
21000666,5
26000096,5
28000001,5
26000080,5
21001663,5
21000535,5
21000548,5
21000557,5
21000803,5
32000004,6
21000062,6
21000040,6
21000752,6
21000861,6
21000647,6
21000487,6
27000003,6
26000111,6
27000045,6
25000020,6
26000170,6
27000004,6
8000001,7
3000003,7
2000005,7
3000002,7
15000032,7
15000109,7
14000016,7
15000073,7
14000022,7
5000003,7
7000003,7
4000005,7
6000001,7
53000011,8
52000068,8
52000033,8
52000020,8
52000025,8
55000017,8
50000051,8
50000046,8
49000054,8
50000058,8
52000063,8
52000870,8
52000039,8
21000790,9
20000024,9
20000026,9
22000062,9
22000225,9
25000078,9
25000085,9
31000027,9
21000085,9
25000082,9
25000097,9
21000089,9
11000016,10
9000015,10
9000001,10
13000019,10
15000069,10
13000065,10
10000009,10
15000043,10
15000002,10
18000078,10
13000011,10
17000007,10
21006037,11
22000053,11
21006038,11
21000569,11
21000665,11
21000794,11
21000745,11
21000712,11
21000461,11
21000084,11
21000467,11
21000648,12
22000043,12
16000024,12
21000065,12
16000070,12
21000577,12
21000759,12
21000572,12
16000023,12
16000030,12
50000057,13
48000011,13
50000045,13
52000029,13
53000010,13
52000198,13
52000199,13
49000066,13
50000048,13
18000077,14
11000011,14
57000058,14
56000003,14
45000045,14
26000037,14
55000015,14
42000125,14
19000015,15
20000034,15
19000012,15
22000050,15
25000075,15
22000336,15
22000048,15
25000086,15
20000790,16
21000090,16
21000872,16
25000021,16
31000021,16
25000733,16
25003189,16
21006035,17
21000528,17
21000786,17
21006036,17
45000035,18
45000090,18
53000028,19
53000235,19
