,Cluster
15000043,0
56000005,0
56000007,0
44000191,0
46000641,0
47000001,0
45000003,0
45000002,0
47000659,0
47001065,0
44000590,0
46000608,0
47000036,0
58000047,0
57000063,0
45000005,0
21000030,0
21000666,0
51000001,0
52000425,0
45001412,0
62000014,0
45000804,0
45001404,0
45000090,0
62000012,0
61000012,0
45000058,0
44000020,0
44000021,0
38000052,0
41000012,0
45000043,0
45000044,0
42000012,0
43000246,0
41000016,0
41000020,0
42000379,0
42000366,0
46000017,0
15000046,0
46000018,0
46000020,0
43000003,0
43000007,0
43000408,0
61000011,0
45000047,0
63000007,0
21000752,1
25000733,1
15000044,1
21000648,1
21000072,1
21000572,1
19000075,1
19000214,1
21000020,1
21000040,1
21000446,1
17000007,1
21000487,1
21000090,1
27000004,1
27000003,1
21000803,1
21006549,1
17000004,1
21000759,1
15000032,1
32000002,1
27000671,1
27000002,1
27000055,1
27000615,1
15001056,1
15000048,1
16000030,1
27000975,1
29000232,1
27000035,1
29000535,1
27000045,1
27000638,1
29000009,1
46000001,2
45000004,2
52000039,2
46000030,2
43000001,2
42001011,2
46000019,2
42000022,2
49000061,2
49000146,2
23000587,2
51000024,2
23000994,2
23000087,2
51000002,2
50000058,2
56000003,2
55000051,2
55000018,2
21000665,2
21000413,2
57000058,2
57000059,2
57000050,2
18000041,2
45000034,2
52001041,2
55000017,2
52000033,2
52000025,2
52000063,2
52000068,2
52000040,2
51000245,2
52000020,2
25000716,3
25000639,3
22001541,3
25000082,3
25000078,3
25000097,3
25000019,3
25003595,3
42000021,3
40000001,3
25001614,3
42000478,3
22000194,3
25000362,3
28000001,3
38000024,3
38000047,3
20000025,3
20000024,3
19000016,3
22000053,3
22001540,3
22000225,3
21000794,3
22000057,3
22000054,3
21000800,3
22000062,3
32000013,3
36000061,3
38000107,3
32000001,3
36000009,3
36000008,3
62000022,4
60000029,4
41000014,4
61000094,4
60000027,4
59000005,4
59000006,4
57000055,4
57000121,4
57000049,4
56000006,4
57000044,4
47001141,4
57000048,4
64000025,4
60000036,4
60000031,4
60000037,4
41000024,4
61000013,4
56000001,4
56000002,4
47000037,4
53000618,4
54000002,4
57000053,4
16000053,5
12000519,5
16000070,5
15000042,5
25000483,5
22000158,5
16000215,5
25000021,5
25000629,5
25000091,5
31001108,5
33000004,5
33000003,5
35000008,5
35000006,5
34000019,5
31000027,5
31000016,5
31000023,5
31000032,5
40000165,5
34000003,5
35000018,5
36000192,5
35000010,5
27000021,6
26000096,6
46000642,6
21000085,6
42000014,6
42000020,6
45000117,6
26000080,6
26000082,6
25000018,6
21000745,6
21001663,6
21000806,6
21000923,6
21000089,6
21000548,6
21000587,6
21000712,6
37000034,6
28000051,6
52000029,7
51000026,7
53000010,7
21000790,7
52000198,7
52000199,7
51000261,7
50000051,7
50000056,7
50000057,7
50000048,7
48000010,7
48000011,7
48000006,7
49000057,7
49000066,7
49000094,7
50000045,7
48000007,7
13000065,8
11000016,8
11000011,8
16000054,8
30000215,8
25000085,8
24000050,8
21001659,8
21000791,8
21000643,8
21000591,8
21000461,8
21000084,8
20000856,8
18000077,8
16000123,8
9000015,8
9000451,8
38000023,9
41000391,9
37000039,9
35000013,9
36000012,9
32000022,9
32000004,9
25003599,9
34000002,9
33000318,9
34000023,9
37000038,9
37000011,9
36000018,9
21000872,9
22000046,9
21000786,9
1000102,10
3000003,10
3000002,10
5000003,10
7000003,10
13000019,10
6000306,10
2000014,10
2000006,10
2000005,10
6000428,10
6000427,10
4000005,10
1000315,10
8000001,10
6000001,10
10000009,10
14000022,11
15000104,11
17002092,11
14000016,11
14000219,11
10000010,11
10000014,11
10000017,11
10000016,11
7000333,11
13000430,11
13000011,11
9000172,11
15000073,11
10000011,11
25003597,12
23000083,12
25000275,12
23000002,12
43000432,12
49000054,12
25000020,12
48000004,12
42000074,12
20000021,12
20000026,12
55000015,12
20000308,12
21000062,12
31000021,12
39000002,13
22000640,13
25000086,13
11000204,13
39000001,13
9000293,13
21000793,13
21000782,13
16000024,13
21000783,13
22000336,13
22000234,13
25000087,13
22000419,13
22001542,14
22000050,14
25000075,14
12000001,14
19000012,14
19000015,14
16001095,14
16001309,14
22000043,14
22000048,14
16000023,14
60000650,15
66000034,15
67000030,15
67000019,15
67000018,15
66000014,15
67000017,15
60000212,15
5000078,16
15000034,16
15000069,16
21000799,16
21000788,16
21000528,16
53000011,17
53000028,17
21000780,18
21000061,19
