,Cluster
9000015,0
20000024,0
20000026,0
57000050,0
46000019,0
21000413,0
21000085,0
21000089,0
46000018,0
22000053,0
21006037,0
21006038,0
9000001,0
11000016,0
22000225,0
22000062,0
25000078,0
25000082,0
25000097,0
26000080,0
21000794,0
37000034,0
25000020,0
32000013,0
36000009,0
41000020,0
26000096,0
37000259,0
21000712,0
21000745,0
45000005,0
43000001,0
42000014,1
49000227,1
49000094,1
49000146,1
48000010,1
48000007,1
52000020,1
52000068,1
54000002,1
53000010,1
51000026,1
60000027,1
60000031,1
60000035,1
60000036,1
52000425,1
57000178,1
57000052,1
57000049,1
57000044,1
58000047,1
59000006,1
58000019,1
42000020,1
41000016,1
41000012,1
21000548,1
37000255,1
15000032,1
29000009,2
32000004,2
32000001,2
27000004,2
27000045,2
28000001,2
21000872,2
41000014,2
34000023,2
34000019,2
34000003,2
34000002,2
33000004,2
32000022,2
36000018,2
37000011,2
21000647,2
21000752,2
21000786,2
37000038,2
21000062,2
21000061,2
21000110,2
21000487,2
21000040,2
62000012,3
62000015,3
62000014,3
45000004,3
45000003,3
44000188,3
64000025,3
44000021,3
45000034,3
45000058,3
45000002,3
56000001,3
56000006,3
56000002,3
56000003,3
56000005,3
51000024,3
56000007,3
61000012,3
62000022,3
44000106,3
47000001,3
47000036,3
57000055,3
55000017,3
49000054,4
21000461,4
23000083,4
42000125,4
21000665,4
45000045,4
21000569,4
26000037,4
11000011,4
23000173,4
26000082,4
57000058,4
52000870,4
55000015,4
21000467,4
52000063,4
52000039,4
55000018,4
57000063,4
21000084,4
18000077,4
19000015,5
13000116,5
16000023,5
16000030,5
16000070,5
21000065,5
21000577,5
21000572,5
21000759,5
11000272,5
21000648,5
13000117,5
21001663,5
21000803,5
13000011,5
21000861,5
15000069,5
22000043,5
39000001,6
31000032,6
25000021,6
25000733,6
25003189,6
31000017,6
31000027,6
35000013,6
35000010,6
35000006,6
35000018,6
36000008,6
36000012,6
38000023,6
39000002,6
41000140,6
49000057,7
62000017,7
61000013,7
48000006,7
48000115,7
49000061,7
49000066,7
50000058,7
52000025,7
50000051,7
52000029,7
50000046,7
52000198,7
52000199,7
48000011,7
13000019,8
15000002,8
18000079,8
18000078,8
15000043,8
13000065,8
14000022,8
14000016,8
10000009,8
15000073,8
17000007,8
20000034,8
17000004,8
19000012,8
48000004,9
50000045,9
46000001,9
46000017,9
47000037,9
46000174,9
45000369,9
45000043,9
50000056,9
46000030,9
50000057,9
50000048,9
25000085,10
31000021,10
42000012,10
38000024,10
41000141,10
38000047,10
38000107,10
21000090,10
40000001,10
42000021,10
42000022,10
42000074,10
3000002,11
1000228,11
7000003,11
8000001,11
5000003,11
6000001,11
2000005,11
3000003,11
4000005,11
22000336,12
22000050,12
25000086,12
25000075,12
22000048,12
52000033,12
21000873,13
21000563,13
21000557,13
21000526,13
21000666,13
21000030,13
67000017,14
67000019,14
66000034,14
66000014,14
67000018,14
16000024,15
20000790,15
30000052,15
30000215,15
53000011,16
53000028,16
53000235,16
21006036,17
21006035,17
21000528,17
45000090,18
45000035,18
14000020,19
