,Cluster
47001141,0
47000001,0
46000642,0
47000037,0
47000036,0
47001065,0
46000608,0
45001412,0
46000020,0
45000047,0
45000058,0
45000090,0
45000804,0
45000005,0
45000004,0
45000034,0
45000043,0
45000117,0
45001404,0
37000034,0
41000391,0
42000014,0
41000020,0
42000020,0
45000002,0
45000003,0
41000016,0
43000003,0
44000020,0
44000021,0
44000191,0
44000590,0
34000023,0
25000091,1
25000087,1
35000013,1
35000018,1
35000008,1
12000001,1
39000001,1
11000016,1
11000204,1
32000020,1
31000032,1
31001108,1
39000002,1
25000483,1
31000016,1
25000086,1
25003599,1
35000010,1
22000336,1
22000046,1
22000048,1
22001542,1
16000215,1
19000015,1
16000053,1
16000024,1
16001095,1
16000023,1
25000075,1
12000519,1
20000856,2
21000085,2
21000467,2
21000089,2
21000712,2
22001541,2
22000062,2
21001449,2
22000194,2
22000225,2
22000158,2
25000082,2
25000078,2
21000672,2
21000745,2
21000461,2
22000054,2
22000057,2
31000023,2
31000027,2
36000008,2
36000009,2
25003596,2
25000362,2
25000097,2
32000013,2
25000716,2
25003595,2
20000024,2
33000003,3
37000011,3
32000022,3
34000002,3
28000001,3
28000051,3
36000192,3
36000061,3
36000012,3
37000039,3
38000107,3
43000408,3
32000002,3
33000004,3
40000165,3
32000001,3
41000014,3
34000019,3
34000024,3
34000003,3
37000038,3
25000021,3
21000872,3
21000803,3
46000018,3
25000019,3
22000043,3
38000023,3
50000045,4
52000067,4
57000044,4
57000049,4
56000006,4
52000068,4
57000073,4
57000063,4
57000055,4
53000618,4
52000020,4
50000046,4
51000245,4
50000056,4
50000057,4
23000087,4
57000048,4
56000002,4
56000005,4
57001206,4
59000006,4
58000047,4
52000033,4
51000026,4
49000057,4
56000001,4
54000002,4
25000275,5
25001614,5
25000733,5
43000432,5
31000021,5
21000084,5
21000062,5
20000852,5
47000659,5
55000015,5
17002092,5
25003597,5
17000004,5
21000061,5
20000026,5
20000025,5
21000040,5
21000528,5
21000090,5
21000643,5
23000083,5
21000591,5
25000020,5
23000994,5
21000806,5
21001663,5
43000001,6
42000366,6
25000639,6
46000001,6
21000665,6
46000017,6
45000044,6
18000041,6
46000030,6
46000641,6
22001540,6
22000419,6
22000053,6
42000478,6
42000379,6
43000007,6
42001011,6
43000246,6
42000012,6
38000024,6
38000052,6
38000047,6
42000074,6
41000012,6
40000001,6
42000021,6
13000065,7
18000005,7
18000075,7
16000123,7
18000135,7
19000016,7
20000021,7
18000077,7
20000308,7
24000050,7
23000002,7
21001659,7
22000050,7
21000794,7
21000087,7
21000800,7
25000085,7
32000018,7
30000215,7
30000052,7
11000011,7
62000017,8
62000022,8
62000012,8
62000014,8
23000587,8
52001041,8
56000007,8
57000052,8
60000036,8
60000031,8
52000025,8
60000037,8
60000029,8
57000053,8
48000006,8
50000048,8
53000010,8
57000121,8
59000005,8
60000027,8
10000011,9
2000006,9
2000005,9
5000003,9
10000016,9
10000010,9
15000046,9
15000073,9
6000001,9
6000306,9
10000014,9
10000017,9
14000022,9
15000032,9
7000099,9
14000016,9
10000009,9
9000172,9
7000333,9
27000004,10
21000759,10
27000671,10
21000752,10
21000666,10
21000572,10
29000232,10
32000004,10
33000318,10
21000648,10
21000030,10
29000535,10
27000045,10
29000009,10
21006071,10
21006072,10
21000587,10
41000024,10
32000019,10
24000061,11
21006549,11
21006597,11
16000030,11
16000070,11
21000072,11
15000280,11
15000034,11
15000048,11
25000629,11
21000487,11
21000020,11
21000446,11
21000786,11
1000102,11
1000315,11
48000010,12
21000548,12
26000096,12
21000923,12
26000082,12
26000080,12
49000066,12
52000198,12
52000199,12
48000007,12
49000061,12
52000029,12
49000094,12
21000413,12
48000011,12
51000024,13
51000002,13
55000018,13
52000063,13
52000039,13
49000054,13
57000050,13
56000003,13
55000017,13
52000040,13
50000051,13
50000058,13
37000261,13
57000058,13
3000002,14
3000003,14
9000001,14
9000293,14
7000003,14
8000001,14
9000451,14
9000015,14
2000014,14
6000428,14
4000002,14
22000234,14
22000640,14
4000005,14
19000214,15
15000002,15
14000219,15
15000043,15
15001056,15
17000007,15
13000011,15
19000075,15
15000044,15
13000019,15
13000055,15
13000430,15
15000042,15
66000014,16
67000018,16
61000011,16
61000013,16
64000025,16
60000212,16
60000650,16
61000012,16
66000034,16
63000007,16
67000017,16
67000019,16
27000002,17
27000003,17
27000021,17
27000035,17
27000615,17
27000055,17
27000638,17
53000028,17
53000011,17
62000015,17
27000975,17
19000012,18
18000132,18
16001309,18
15000069,18
18000471,19
53000029,19
