,Cluster
52000068,0
52000198,0
52000199,0
52000025,0
50000056,0
50000057,0
51000002,0
52000029,0
51000024,0
51000026,0
52000020,0
50000046,0
48000007,0
48000010,0
49000094,0
49000227,0
49000057,0
48000006,0
48000011,0
48000115,0
49000066,0
45000058,0
49000061,0
30000052,1
21006037,1
21006038,1
24000050,1
21000745,1
21000084,1
21000569,1
21000467,1
11000011,1
21000712,1
18000075,1
18000077,1
49000054,1
42000125,1
30000215,1
26000037,1
21000461,1
32000013,1
21000665,1
31000031,1
42000014,2
45000004,2
43000001,2
45000003,2
45000002,2
42000020,2
41000020,2
46000019,2
46000174,2
46000018,2
46000017,2
46000001,2
46000030,2
47000036,2
47000001,2
45000005,2
42000019,2
45000369,2
45000043,2
58000047,3
57000063,3
60000029,3
56000005,3
53000010,3
54000002,3
56000002,3
60000031,3
56000001,3
56000006,3
57000044,3
55000017,3
56000007,3
57000055,3
61000013,3
60000036,3
57000052,3
57000049,3
62000014,3
27000003,4
21000072,4
27000035,4
21000577,4
45000090,4
16000070,4
15000043,4
41000016,4
41000014,4
15000002,4
21000572,4
24000061,4
27000002,4
21000752,4
21000759,4
21000648,4
21000647,4
21000065,4
13000011,5
15000069,5
13000019,5
14000016,5
14000022,5
12000195,5
10000017,5
10000016,5
10000014,5
10000010,5
10000011,5
10000009,5
15000073,5
15000046,5
17000007,5
16000030,5
13000065,5
34000002,6
34000024,6
33000003,6
34000019,6
27000004,6
29000009,6
32000004,6
32000001,6
27000045,6
28000001,6
21000872,6
32000022,6
21000803,6
9000001,6
33000004,6
9000015,6
22000053,7
22000225,7
25000097,7
25000085,7
32000018,7
31000027,7
20000026,7
20000306,7
20000024,7
11000016,7
22000062,7
25000078,7
42000012,7
25000082,7
16001299,7
40000001,7
55000018,8
57000050,8
21000090,8
57000058,8
50000051,8
55000015,8
52000870,8
56000003,8
50000058,8
52000063,8
52000033,8
52000039,8
45000045,8
48000004,8
42000022,8
21000062,9
18000132,9
20000034,9
21000040,9
19000012,9
25000020,9
21000786,9
21006035,9
21006036,9
21000487,9
21000528,9
25000021,9
25000733,9
32000020,9
25003189,9
38000023,10
37000038,10
31000032,10
31000017,10
37000011,10
34000023,10
39000001,10
39000002,10
35000018,10
35000013,10
35000010,10
35000006,10
36000012,10
36000018,10
34000003,11
21000089,11
21000085,11
37000034,11
38000024,11
37000259,11
36000009,11
37000255,11
42000021,11
41000140,11
42000074,11
41000012,11
41000141,11
36000008,11
26000096,12
26000082,12
26000080,12
21000666,12
21000873,12
21001663,12
21000526,12
21000030,12
21000557,12
21000548,12
21000563,12
23000173,12
23000083,12
62000015,13
61000012,13
64000025,13
44000106,13
44000188,13
45000034,13
21000861,13
59000006,13
58000019,13
62000022,13
63000007,13
47000037,13
44000021,13
5000003,14
4000005,14
4000002,14
8000001,14
7000003,14
15000032,14
2000005,14
6000001,14
21000413,14
3000002,14
3000003,14
21000794,14
22000048,15
20000790,15
16000023,15
16000024,15
25000086,15
25000075,15
22000336,15
22000050,15
22000043,15
12000001,15
53000011,16
53000028,16
60000027,16
53000235,16
50000048,16
50000045,16
67000017,17
67000018,17
66000014,17
67000019,17
66000034,17
17000004,18
18000078,18
18000135,18
18000471,18
19000015,19
18000454,19
