,Cluster
58000047,0
58000019,0
53000010,0
52000199,0
52000198,0
52000068,0
52000064,0
52000039,0
52000033,0
52000029,0
52000025,0
52000020,0
51000026,0
51000024,0
51000002,0
55000017,0
53000011,0
49000227,0
50000056,0
50000057,0
49000092,0
49000066,0
49000061,0
51000001,0
49000094,0
49000057,0
48000010,0
48000115,0
48000004,0
48000007,0
48000011,0
45000369,1
43000003,1
43000001,1
44000188,1
44000021,1
45000002,1
45000003,1
66000014,1
67000017,1
41000016,1
41000024,1
67000018,1
67000019,1
45000004,1
45000005,1
45000043,1
45000041,1
47000036,1
47000001,1
47000037,1
46000001,1
46000017,1
21000085,1
24000061,1
46000020,1
46000018,1
21000794,2
21000030,2
21000526,2
21000089,2
21000413,2
21000467,2
21000062,2
21000563,2
21000040,2
21000873,2
21001663,2
21000745,2
21000712,2
21006037,2
21006038,2
26000080,2
21000557,2
26000096,2
15000042,2
14000020,3
10000010,3
17000007,3
18000078,3
19000012,3
15000069,3
15000104,3
20000034,3
17000004,3
16000070,3
15000073,3
19000016,3
10000011,3
10000016,3
15000046,3
15000109,3
16000030,3
13000011,3
9000015,4
20000024,4
20000026,4
25000733,4
25000097,4
25000082,4
22000234,4
25000018,4
25000020,4
25000021,4
22000062,4
22000053,4
25000078,4
11000016,4
36000012,4
9000001,4
31000021,4
30000052,4
32000004,5
32000001,5
31000023,5
32000022,5
35000013,5
37000011,5
28000001,5
29000009,5
34000002,5
33000004,5
34000023,5
20000042,5
21000065,5
21000577,5
23000087,5
21000872,5
21000572,5
21000759,5
37000038,6
42000014,6
35000018,6
41000012,6
37000039,6
38000023,6
39000002,6
37000034,6
42000020,6
35000010,6
31000027,6
34000003,6
35000006,6
34000019,6
47000032,6
41000020,6
41000014,6
60000029,7
60000027,7
57000057,7
59000005,7
59000006,7
57000053,7
56000002,7
54000002,7
56000001,7
56000006,7
56000005,7
57000049,7
57000055,7
60000037,7
60000036,7
60000035,7
57000052,7
3000003,8
2000005,8
2000006,8
3000002,8
4000005,8
14000022,8
4000002,8
13000019,8
14000016,8
8000001,8
15000032,8
5000003,8
10000014,8
10000009,8
6000001,8
7000003,8
50000046,9
50000058,9
50000051,9
52000870,9
55000015,9
57000050,9
52000063,9
55000018,9
45000045,9
56000007,9
56000003,9
57000058,9
49000054,9
64000033,9
45000059,10
27000003,10
21000548,10
26000170,10
26000111,10
15000043,10
27000021,10
27000004,10
27000045,10
27000002,10
21000647,10
21000752,10
15000002,10
25000086,11
20000790,11
22000050,11
16000023,11
16000053,11
16000024,11
31000032,11
31000016,11
31000017,11
25000075,11
25000091,11
22000048,11
22000043,11
36000009,12
36000015,12
42000022,12
42000021,12
40000001,12
39000001,12
11000011,12
42000012,12
36000008,12
25000085,12
42000074,12
38000024,12
62000012,13
62000014,13
64000025,13
61000012,13
62000015,13
63000007,13
62000017,13
61000013,13
61000011,13
62000022,13
60000031,13
21000487,14
21000861,14
21000446,14
21000790,14
21000786,14
21000803,14
21000072,14
21000528,14
21000110,14
21006035,14
21006036,14
18000077,15
23000173,15
32000013,15
45000034,15
23000083,15
26000082,15
46000030,15
21000090,15
45000058,15
20000021,16
26000037,16
21000665,16
21000084,16
21000461,16
21000569,16
50000045,17
53000028,17
50000048,17
53000029,17
53000235,17
15000045,18
15000034,18
32000030,19
