,Cluster
46000641,0
55000015,0
47000001,0
46000642,0
47000036,0
47000659,0
45000034,0
49000054,0
45000058,0
45000804,0
45000043,0
45000044,0
45001404,0
45001412,0
46000017,0
46000001,0
43000408,0
43000246,0
46000020,0
46000030,0
17000004,0
46000608,0
43000001,0
42001011,0
43000432,0
43000007,0
43000003,0
45000004,0
45000003,0
45000002,0
44000590,0
44000191,0
42000366,0
42000379,0
42000074,0
37000034,0
20000025,0
45000005,0
41000012,0
21000528,0
23000083,0
23000994,0
37000039,1
9000015,1
36000192,1
16000030,1
46000018,1
9000001,1
38000052,1
38000023,1
25000716,1
28000001,1
32000019,1
32000001,1
32000002,1
28000051,1
34000002,1
34000003,1
34000019,1
34000024,1
33000004,1
36000061,1
36000012,1
40000165,1
22000419,1
22000054,1
22000062,1
25000019,1
25000021,1
22001541,1
22000194,1
22000225,1
25000639,1
22000158,1
32000013,1
31000027,1
20000024,2
42000478,2
42000012,2
42000021,2
25000362,2
25003595,2
21000061,2
21000040,2
40000001,2
20000856,2
38000107,2
38000047,2
38000024,2
20000026,2
25000097,2
31000021,2
36000009,2
21000745,2
21000085,2
21000062,2
36000008,2
21000712,2
22001540,2
25000020,2
25000078,2
22000053,2
25003597,2
22000057,2
25000733,2
25001614,2
21000672,2
21000089,2
25000275,2
25000082,2
39000001,3
39000002,3
31001108,3
22000046,3
31000023,3
31000032,3
31000016,3
35000010,3
35000013,3
35000018,3
22000050,3
25003599,3
25003596,3
25000483,3
25000629,3
22000336,3
22000234,3
35000008,3
25000075,3
25000086,3
25000087,3
25000091,3
11000016,3
23000587,4
21000413,4
50000057,4
50000056,4
49000094,4
53000618,4
50000045,4
50000048,4
57000053,4
49000057,4
49000061,4
57000121,4
56000007,4
52000033,4
52001041,4
52000199,4
51000245,4
51000026,4
49000066,4
48000006,4
52000025,4
52000029,4
17002092,4
37000261,5
51000002,5
51000024,5
52000020,5
50000046,5
52000063,5
52000067,5
52000068,5
52000039,5
57000058,5
50000058,5
50000051,5
57000050,5
55000018,5
55000017,5
56000005,5
52000040,5
57001206,5
58000047,5
57000063,5
56000003,5
57000073,5
13000011,6
10000014,6
1000315,6
15000002,6
15000043,6
15000042,6
15001056,6
15000044,6
15000073,6
10000017,6
1000102,6
13000019,6
19000214,6
13000055,6
10000016,6
19000075,6
14000016,6
14000022,6
15000034,6
10000009,6
14000219,6
17000007,6
21000923,7
21000803,7
15000046,7
10000010,7
15000048,7
15000032,7
45000090,7
21001663,7
10000011,7
15000280,7
27000045,7
26000082,7
27000004,7
26000096,7
23000087,7
24000061,7
21006549,7
21000030,7
21000446,7
21000666,7
21000548,7
26000080,7
16000070,8
16000215,8
16001309,8
12000001,8
12000519,8
11000204,8
13000430,8
19000015,8
32000020,8
19000012,8
20000852,8
22001542,8
22000640,8
22000043,8
22000048,8
16000053,8
18000132,8
16000023,8
9000172,8
16000024,8
16001095,8
34000023,9
41000391,9
32000004,9
21006597,9
33000318,9
21000872,9
21000752,9
32000022,9
21000487,9
21000786,9
29000232,9
29000535,9
41000014,9
37000011,9
21000020,9
21000072,9
37000038,9
33000003,9
29000009,9
66000014,10
63000007,10
62000022,10
61000013,10
64000025,10
60000029,10
57000052,10
60000027,10
60000212,10
60000037,10
60000036,10
60000031,10
59000005,10
60000650,10
61000012,10
62000014,10
62000017,10
61000011,10
62000012,10
48000007,11
48000010,11
48000011,11
53000010,11
56000006,11
56000002,11
57000049,11
57000055,11
53000011,11
53000028,11
54000002,11
57000044,11
56000001,11
57000048,11
62000015,11
59000006,11
52000198,11
18000135,12
18000005,12
24000050,12
21000087,12
20000308,12
18000041,12
21000591,12
21000806,12
21000665,12
21000084,12
30000215,12
21000467,12
21000461,12
21000643,12
18000077,12
23000002,12
30000052,12
2000014,13
7000099,13
3000003,13
3000002,13
7000003,13
6000428,13
4000002,13
2000005,13
2000006,13
4000005,13
9000451,13
7000333,13
5000003,13
6000306,13
9000293,13
8000001,13
6000001,13
67000017,14
67000019,14
67000018,14
66000034,14
44000021,14
45000117,14
47001065,14
44000020,14
45000047,14
47000037,14
47001141,14
41000024,14
41000020,14
42000020,14
41000016,14
42000014,14
20000021,15
21001659,15
21001449,15
21000090,15
13000065,15
25000085,15
11000011,15
32000018,15
19000016,15
21000794,15
21000800,15
16000123,15
18000075,15
27000615,16
27000055,16
27000021,16
27000975,16
27000638,16
27000671,16
27000002,16
27000003,16
27000035,16
21000648,17
21000572,17
21000587,17
21006071,17
21000759,17
21006072,17
18000471,18
53000029,18
15000069,19
