,Cluster
18000077,0
21000084,0
21000085,0
21000089,0
21000062,0
21000030,0
21000040,0
21000873,0
21000745,0
21001663,0
21000569,0
21000563,0
21000526,0
21000557,0
21000467,0
21000461,0
21000666,0
21000712,0
21000665,0
21000794,0
26000080,0
25000021,0
25000078,0
26000082,0
25000018,0
21006037,0
22000053,0
21006038,0
23000083,0
22000225,0
23000173,0
22000062,0
41000012,0
32000013,0
25000082,0
21000647,1
48000007,1
24000061,1
26000111,1
26000170,1
27000045,1
60000031,1
60000027,1
58000047,1
60000036,1
27000021,1
27000002,1
27000003,1
26000096,1
49000227,1
21000535,1
21000548,1
58000019,1
57000063,1
52000068,1
67000019,1
57000052,1
57000053,1
67000017,1
67000018,1
66000014,1
56000005,1
56000006,1
57000044,1
45000090,1
27000004,1
38000107,2
36000008,2
36000009,2
45000004,2
43000001,2
43000003,2
45000034,2
45000041,2
45000005,2
40000001,2
25000097,2
31000027,2
37000034,2
38000024,2
36000015,2
51000002,2
52000033,2
45000059,2
44000021,2
20000026,2
51000026,2
20000024,2
49000057,2
45000003,2
44000188,2
45000002,2
52000198,3
53000011,3
52000039,3
52000064,3
49000061,3
49000066,3
48000115,3
48000011,3
49000092,3
49000094,3
50000058,3
48000010,3
52000029,3
52000025,3
53000028,3
53000235,3
50000045,3
50000046,3
50000056,3
50000057,3
52000199,3
46000019,3
46000001,3
46000174,3
46000030,3
35000010,4
35000013,4
35000018,4
36000012,4
31000023,4
29000009,4
36000018,4
39000001,4
38000023,4
32000022,4
33000004,4
34000002,4
34000003,4
34000019,4
34000023,4
35000006,4
37000038,4
37000011,4
32000001,4
59000005,5
62000017,5
62000014,5
62000012,5
61000013,5
61000012,5
59000006,5
60000037,5
63000007,5
60000029,5
61000011,5
47000032,5
51000001,5
57000055,5
57000049,5
64000025,5
56000001,5
56000002,5
54000002,5
3000003,6
4000002,6
5000003,6
2000005,6
3000002,6
14000022,6
15000042,6
14000016,6
15000032,6
4000005,6
10000010,6
15000073,6
6000001,6
2000006,6
15000046,6
7000003,6
8000001,6
10000009,6
21000487,7
21000446,7
21000065,7
21000072,7
21000572,7
28000001,7
13000019,7
60000035,7
21000872,7
21000861,7
25000733,7
32000004,7
53000010,7
21000759,7
21000648,7
21000752,7
21000577,7
47000001,8
47000037,8
42000020,8
46000017,8
41000014,8
37000039,8
39000002,8
46000018,8
46000020,8
45000043,8
45000035,8
41000016,8
41000020,8
41000024,8
42000014,8
50000048,8
50000051,9
55000018,9
52000020,9
51000024,9
42000012,9
42000022,9
45000045,9
52000063,9
57000058,9
57000057,9
57000050,9
47000036,9
52000870,9
56000007,9
56000003,9
55000017,9
18000078,10
15000109,10
15000104,10
17000007,10
10000014,10
10000016,10
17000004,10
13000011,10
13000065,10
15000002,10
14000020,10
10000011,10
15000043,10
42000021,11
45000058,11
42000074,11
25000020,11
38000047,11
26000037,11
31000021,11
31000017,11
49000054,11
48000004,11
55000015,11
11000016,12
11000011,12
23000087,12
9000015,12
9000001,12
22000234,12
25000085,12
30000052,12
20000021,12
19000016,12
19000012,13
31000016,13
20000034,13
16000023,13
31000032,13
25000086,13
22000050,13
22000043,13
22000048,13
25000075,13
16000030,14
16000070,14
16000053,14
20000790,14
21000803,14
21000786,14
21000090,14
16000024,14
15000045,15
15000034,15
21000110,15
21000529,15
21006035,15
21006036,15
21000528,15
21000413,16
53000029,16
15000069,17
20000042,18
32000030,19
