,Cluster
15000043,0
56000005,0
61000012,0
61000011,0
52000425,0
52000068,0
57000063,0
58000047,0
47001141,0
47001065,0
44000590,0
44000191,0
44000021,0
47000037,0
45001412,0
51000001,0
46000641,0
46000017,0
46000608,0
46000020,0
47000036,0
46000018,0
47000001,0
38000052,0
41000016,0
41000020,0
42000014,0
45001404,0
45000117,0
45000047,0
45000044,0
45000043,0
42000020,0
42000366,0
42000379,0
43000003,0
44000020,0
43000408,0
43000007,0
41000024,0
62000014,0
63000007,0
62000012,0
50000058,1
55000018,1
51000024,1
51000002,1
52000039,1
45000002,1
45000003,1
52000020,1
51000245,1
52000040,1
49000146,1
49000061,1
21000413,1
57000050,1
56000007,1
57000059,1
57000058,1
18000041,1
15000046,1
56000003,1
52001041,1
45000005,1
45000034,1
42000478,1
42000012,1
45000004,1
45000804,1
45000058,1
45000090,1
43000001,1
42001011,1
42000021,1
42000022,1
55000017,1
46000030,1
46000001,1
46000019,1
55000051,1
47000659,1
23000587,1
41000012,1
43000246,1
36000061,2
38000024,2
28000001,2
32000013,2
25001614,2
25003595,2
36000008,2
31000027,2
25000639,2
40000001,2
38000107,2
22000225,2
25000021,2
25000019,2
22001541,2
25000082,2
25000362,2
25000097,2
22000053,2
21001659,2
21000794,2
22000054,2
22000057,2
21000806,2
21000800,2
16000054,2
25000078,2
25000716,2
36000009,2
38000047,2
19000075,2
20000025,2
20000024,2
20000856,2
19000016,2
22000194,2
22001540,2
22000062,2
22000158,2
21000791,2
21000790,2
21000072,3
15000048,3
32000002,3
32000022,3
29000009,3
28000051,3
27000671,3
27000975,3
27000615,3
21000648,3
21000752,3
21000020,3
21000446,3
21000572,3
21000487,3
21000759,3
21000803,3
21006549,3
29000535,3
29000232,3
27000055,3
27000045,3
32000004,3
27000003,3
25000733,3
27000638,3
27000035,3
27000004,3
27000002,3
64000025,4
60000037,4
61000094,4
60000036,4
62000022,4
60000027,4
59000006,4
60000031,4
60000029,4
57000048,4
57000049,4
57000053,4
54000002,4
59000005,4
57000121,4
57000044,4
56000006,4
53000618,4
53000010,4
61000013,4
57000055,4
56000001,4
56000002,4
19000012,5
21000528,5
17000004,5
16000030,5
16000070,5
16000215,5
13000430,5
15000044,5
15000034,5
15000042,5
15000104,5
14000219,5
19000214,5
15001056,5
21000788,5
19000015,5
17000007,5
17002092,5
10000011,5
13000011,5
10000017,5
12000519,5
10000016,5
12000001,6
11000204,6
9000293,6
25003599,6
22000043,6
22000046,6
22000048,6
22000234,6
22001542,6
22000640,6
22000419,6
22000336,6
25000075,6
25000086,6
25000087,6
25000483,6
22000050,6
16001095,6
16000024,6
16000023,6
16001309,6
16000053,6
5000003,7
1000102,7
3000003,7
3000002,7
1000315,7
10000014,7
7000333,7
13000019,7
7000003,7
9000172,7
2000014,7
6000306,7
2000005,7
14000022,7
10000009,7
6000001,7
14000016,7
6000427,7
8000001,7
4000005,7
2000006,7
25000091,8
31000023,8
40000165,8
39000001,8
21000793,8
25000629,8
38000023,8
34000003,8
32000001,8
31000016,8
31001108,8
31000032,8
33000004,8
35000018,8
35000010,8
35000008,8
33000003,8
36000192,8
34000019,8
35000006,8
39000002,8
21000548,9
21000085,9
26000080,9
26000082,9
27000021,9
21000923,9
46000642,9
26000096,9
21000745,9
21000712,9
21000666,9
21000089,9
21000587,9
15000032,9
21000030,9
21000040,9
51000261,9
23000087,9
21001663,9
25000018,9
53000028,10
53000011,10
50000057,10
48000006,10
52000025,10
50000056,10
49000057,10
51000026,10
52000033,10
48000010,10
48000007,10
50000051,10
49000066,10
52000198,10
52000199,10
52000029,10
48000011,10
50000048,10
49000094,10
23000994,10
6000428,11
21000461,11
21000643,11
21000591,11
20000021,11
18000077,11
9000451,11
16000123,11
21000084,11
52000063,11
30000215,11
11000011,11
24000050,11
21000665,11
13000065,11
11000016,11
9000015,11
49000054,11
25000085,11
25000020,12
10000010,12
43000432,12
31000021,12
42000074,12
21000090,12
21000062,12
20000308,12
20000026,12
15000073,12
50000045,12
21000799,12
55000015,12
48000004,12
23000083,12
23000002,12
25003597,12
25000275,12
36000018,13
37000039,13
41000014,13
41000391,13
34000002,13
34000023,13
33000318,13
36000012,13
21000872,13
37000034,13
37000038,13
21000786,13
35000013,13
37000011,13
66000014,14
67000018,14
66000034,14
67000030,14
67000019,14
67000017,14
60000650,14
60000212,14
21000783,15
21000782,15
21000061,16
15000069,17
21000780,18
5000078,19
