,Cluster
20000856,0
20000024,0
20000026,0
20000025,0
22000054,0
22000057,0
22000053,0
22000234,0
25000020,0
25000021,0
25000018,0
22001541,0
22001540,0
21000800,0
22000336,0
22000419,0
22000062,0
22000225,0
22000158,0
22000194,0
21000794,0
22000050,0
25003597,0
25003596,0
25000639,0
25000716,0
25000362,0
25000275,0
25000087,0
25000097,0
25000085,0
25000082,0
25001614,0
11000016,0
31000027,0
43000432,0
25000733,0
23000087,1
23000002,1
23000083,1
21000084,1
24000050,1
20000308,1
25000078,1
42001011,1
31000021,1
11000011,1
30000215,1
25003595,1
21000643,1
21000591,1
49000054,1
21000665,1
23000587,1
16000123,1
21000461,1
18000005,1
18000077,1
18000041,1
20000021,1
21000090,1
21000087,1
18000135,1
21000467,1
30000052,1
9000293,2
19000016,2
13000019,2
13000011,2
12000519,2
25000086,2
12000001,2
11000204,2
25003599,2
13000055,2
22000043,2
22001542,2
22000640,2
22000046,2
22000048,2
16001095,2
16000030,2
16000053,2
15000042,2
16000024,2
15001056,2
16001309,2
16000070,2
19000015,2
19000075,2
16000023,2
16001334,2
19000012,2
51000261,3
51000026,3
62000015,3
41000024,3
61000012,3
45000047,3
56000001,3
54000184,3
60000037,3
60000036,3
60000029,3
57000052,3
59000006,3
57000049,3
57000048,3
16000649,3
52000033,3
53000010,3
54000002,3
60000027,3
56000006,3
56000002,3
57000121,3
57000055,3
59000005,3
62000022,3
58000047,3
61000094,3
46000030,4
45000045,4
56000007,4
57000044,4
45000044,4
45000043,4
47000001,4
46000019,4
51000024,4
47000036,4
44000590,4
45000005,4
45000004,4
45000003,4
45000002,4
37000261,4
44000191,4
44000021,4
45000034,4
44000020,4
43000001,4
43000003,4
43000246,4
38000107,4
46000001,4
45001412,4
45000804,4
45000058,4
32000013,5
32000001,5
32000002,5
21000666,5
21000030,5
21000040,5
25000019,5
31001108,5
28000051,5
28000001,5
36000192,5
35000010,5
35000006,5
35000018,5
36000061,5
40000165,5
33000004,5
34000003,5
27000615,5
34000019,5
33000003,5
27000003,5
27000004,5
27000045,5
29000232,5
29000009,5
51000002,6
52000029,6
52000025,6
53000028,6
53000011,6
52000198,6
53000618,6
52000199,6
56000005,6
48000004,6
49000094,6
48000011,6
48000006,6
48000007,6
48000010,6
49000057,6
49000061,6
49000066,6
51000245,6
50000048,6
50000051,6
50000056,6
50000057,6
51000001,6
27000975,7
21000648,7
21000786,7
21000759,7
21000446,7
21000487,7
21000923,7
21006549,7
24000061,7
21000803,7
27000002,7
27000021,7
21000020,7
21000072,7
21000528,7
21000572,7
21000752,7
27000055,7
27000638,7
27000671,7
27000035,7
16000215,7
17002092,7
36000008,8
38000024,8
42000379,8
42000366,8
42000021,8
42000478,8
42000012,8
36000009,8
40000001,8
46000608,8
46000020,8
46000642,8
45001404,8
45000090,8
45000035,8
46000018,8
46000017,8
38000052,8
38000047,8
39000001,8
47000659,8
41000012,8
42000074,8
61000011,9
62000012,9
61000013,9
63000007,9
62000014,9
60000031,9
57000063,9
57000053,9
56000003,9
57000050,9
52000040,9
52000063,9
52000020,9
52000039,9
52000068,9
52001041,9
62000017,9
64000025,9
55000051,9
55000018,9
55000017,9
57000058,9
57000059,9
14000016,10
14000022,10
15000032,10
9000451,10
10000010,10
2000014,10
15000280,10
15000048,10
15000073,10
8000001,10
9000001,10
15000046,10
15000043,10
15000002,10
21001659,10
21000791,10
21000793,10
10000014,10
10000011,10
13000065,10
9000015,10
10000009,10
34000002,11
33000318,11
36000018,11
34000023,11
34000024,11
50000045,11
21000872,11
43000408,11
46000641,11
43000007,11
41000391,11
29000535,11
32000004,11
39000002,11
38000023,11
37000038,11
37000011,11
32000022,11
35000013,11
36000012,11
21000089,12
21000062,12
21000548,12
21000587,12
26000080,12
21000712,12
21000745,12
6000428,12
3000003,12
21001663,12
26000096,12
26000082,12
21001449,12
21000806,12
7000003,12
21000085,12
21000413,12
6000306,13
1000102,13
6000427,13
2000006,13
2000005,13
14000219,13
9000172,13
6000001,13
7000333,13
3000002,13
1000315,13
4000005,13
5000003,13
15000034,14
15000069,14
15000044,14
13000430,14
10000017,14
10000016,14
21000799,14
17000007,14
19000214,14
17000004,14
15000104,14
45000117,15
47001065,15
42000014,15
41000020,15
42000017,15
41000014,15
37000039,15
42000020,15
41000016,15
47001141,15
47000037,15
31000016,16
23000994,16
25000075,16
31000032,16
35000008,16
31000023,16
25000091,16
25000483,16
25000629,16
66000014,17
67000018,17
67000019,17
66000034,17
67000017,17
55000015,18
50000058,18
21000061,18
60000650,19
60000212,19
