,Cluster
57000052,0
56000005,0
56000007,0
29000009,0
46000019,0
46000018,0
46000017,0
46000001,0
46000030,0
42000019,0
41000020,0
43000001,0
45000003,0
47000001,0
47000036,0
47000037,0
45000005,0
45000035,0
45000090,0
45000045,0
42000021,0
45000002,0
41000012,0
15000043,1
2000005,1
17000007,1
6000001,1
3000003,1
3000002,1
10000009,1
15000002,1
10000010,1
10000011,1
10000014,1
4000002,1
14000016,1
14000022,1
13000019,1
13000117,1
8000001,1
5000003,1
15000046,1
15000073,1
4000005,1
15000032,1
42000022,2
52000063,2
49000054,2
21000569,2
57000058,2
21000665,2
55000018,2
30000052,2
24000050,2
30000215,2
26000037,2
21006372,2
25000085,2
23000079,2
18000077,2
21000084,2
21000461,2
21000467,2
18000040,2
11000011,2
56000001,3
54000002,3
24000061,3
57000050,3
57000063,3
57000055,3
57001002,3
57000044,3
56000002,3
56000006,3
57000049,3
56000003,3
67000019,3
45000043,3
59000006,3
67000017,3
66000014,3
67000018,3
51000024,3
21000745,4
21001663,4
26000082,4
28000001,4
7000003,4
21000666,4
21000712,4
21000548,4
21000873,4
26000080,4
26000114,4
26000096,4
21000089,4
21000413,4
21000040,4
21000085,4
21000030,4
49000061,5
48000010,5
50000057,5
52000025,5
52000029,5
52000033,5
48000007,5
49000057,5
50000048,5
50000056,5
52000198,5
49000090,5
49000092,5
49000094,5
49000066,5
48000011,5
53000028,5
22000062,6
23000083,6
16001299,6
17000004,6
20000026,6
25000020,6
25000082,6
25000078,6
20000024,6
21000794,6
13000065,6
45000058,6
50000046,6
50000058,6
45000034,6
22000048,7
22000043,7
21006375,7
16000023,7
21001151,7
25000075,7
22000050,7
25000086,7
16000024,7
19000015,7
19000012,7
19000042,7
12000001,7
14000020,7
16000070,7
44000021,8
45000004,8
42000014,8
61000013,8
60000031,8
60000029,8
60000036,8
37000034,8
42000017,8
42000020,8
43000003,8
44000177,8
60000027,8
60000035,8
21000803,9
21000072,9
21000487,9
21000528,9
16000030,9
10000016,9
13000011,9
10000017,9
21000572,9
22000053,9
21000759,9
21000786,9
21006036,9
21000648,9
32000013,10
33000003,10
33000004,10
34000003,10
31000027,10
25000733,10
25000097,10
34000019,10
22000225,10
36000008,10
36000015,10
38000024,10
42000074,10
36000009,10
58000047,11
53000011,11
51000002,11
52000068,11
51000026,11
11000016,11
55000017,11
50000051,11
52000039,11
52000020,11
53000010,11
52000199,11
35000006,12
31000017,12
38000023,12
38000209,12
35000010,12
35000018,12
38000221,12
39000001,12
41000016,12
42000012,12
39000002,12
40000001,12
34000002,13
32000022,13
36000012,13
35000013,13
34000024,13
34000023,13
41000014,13
36000018,13
37000011,13
37000038,13
25000021,14
25001107,14
21000872,14
25000018,14
32000001,14
31000032,14
32000004,14
21000090,14
21000062,14
62000017,15
61000012,15
63000007,15
62000015,15
62000014,15
62000022,15
64000025,15
62000012,15
27000002,16
26000170,16
27000004,16
21000752,16
26000111,16
27000035,16
27000045,16
36000016,17
12000195,17
9001110,17
9000015,17
9000001,17
41000284,18
48000004,18
13000116,18
55000015,18
5000078,19
