,Cluster
57000044,0
57000049,0
57000052,0
57000055,0
57000178,0
60000031,0
60000027,0
59000006,0
60000035,0
56000005,0
56000002,0
56000001,0
56000006,0
47000036,0
67000017,0
67000018,0
44000106,0
44000188,0
60000036,0
61000012,0
62000012,0
62000014,0
62000015,0
62000022,0
64000025,0
66000014,0
66000034,0
45000034,0
44000021,0
47000037,0
47000001,0
58000047,1
52000198,1
52000068,1
52000029,1
52000025,1
52000020,1
51000026,1
51000024,1
50000058,1
50000057,1
50000056,1
50000046,1
56000003,1
52000199,1
52000425,1
52000870,1
55000017,1
58000019,1
56000007,1
49000146,1
49000094,1
49000066,1
48000115,1
49000057,1
49000061,1
48000010,1
48000007,1
48000006,1
49000227,1
48000011,1
67000019,1
15000032,2
26000080,2
25000078,2
25000082,2
25000097,2
11000016,2
9000001,2
22000225,2
26000082,2
26000096,2
46000018,2
21006038,2
22000053,2
22000062,2
21006037,2
32000013,2
21000786,2
21000794,2
21000413,2
21000085,2
9000015,2
20000024,2
21000040,2
20000026,2
21000062,2
21000061,2
21000745,2
21000712,2
21000089,2
21000548,2
41000012,3
45000003,3
45000058,3
45000369,3
46000017,3
45000005,3
45000043,3
45000045,3
42000020,3
45000004,3
46000001,3
41000016,3
62000017,3
61000013,3
46000030,3
46000019,3
46000174,3
42000014,3
41000020,3
57000050,3
53000010,3
54000002,3
45000002,3
43000001,3
37000259,3
37000255,3
32000004,4
21006035,4
32000022,4
21006036,4
25000021,4
25000733,4
25003189,4
25000020,4
21000647,4
32000001,4
29000009,4
28000001,4
35000010,4
31000017,4
27000004,4
27000045,4
31000027,4
33000004,4
34000002,4
21000872,4
21000752,4
21000487,4
21000110,4
21000528,4
13000116,5
11000272,5
13000011,5
21000861,5
22000043,5
22000050,5
22000048,5
22000336,5
20000034,5
16000023,5
19000015,5
19000012,5
25000075,5
13000117,5
25000086,5
31000032,5
16000030,5
15000069,5
21000759,5
21000648,5
21000577,5
21000065,5
16000070,5
21000572,5
21001663,6
13000019,6
14000016,6
15000043,6
15000002,6
14000022,6
14000020,6
21000803,6
13000065,6
23000083,6
15000073,6
10000009,6
52000033,6
17000007,6
18000078,6
17000004,6
18000079,6
55000018,7
11000011,7
42000125,7
23000173,7
26000037,7
21000569,7
52000063,7
52000039,7
21000084,7
21000461,7
21000467,7
57000063,7
57000058,7
18000077,7
55000015,7
49000054,7
21000665,7
31000021,8
36000009,8
40000001,8
38000047,8
36000008,8
25000085,8
38000107,8
37000034,8
39000001,8
38000024,8
21000090,8
42000022,8
42000012,8
41000141,8
42000021,8
42000074,8
39000002,9
41000014,9
34000003,9
36000018,9
35000018,9
37000011,9
35000006,9
34000023,9
34000019,9
35000013,9
36000012,9
37000038,9
41000140,9
38000023,9
21000563,10
21000666,10
30000052,10
30000215,10
21000873,10
21000030,10
16000024,10
20000790,10
21000557,10
21000526,10
1000228,11
7000003,11
4000005,11
8000001,11
3000003,11
3000002,11
6000001,11
2000005,11
5000003,11
50000045,12
53000028,12
53000235,12
48000004,12
50000048,12
53000011,12
50000051,12
45000035,13
45000090,13
