,Cluster
67000019,0
55000017,0
55000018,0
56000003,0
56000007,0
57000050,0
57000053,0
57000057,0
52000025,0
52000029,0
52000033,0
52000039,0
52000063,0
52000064,0
52000870,0
53000011,0
49000092,0
49000094,0
49000227,0
50000045,0
50000046,0
50000056,0
50000057,0
50000058,0
51000002,0
51000024,0
51000026,0
52000020,0
46000030,0
46000174,0
47000001,0
47000036,0
48000007,0
48000010,0
48000115,0
49000057,0
49000061,0
49000066,0
45000002,0
45000003,0
45000004,0
45000005,0
45000034,0
45000035,0
45000041,0
45000043,0
45000045,0
46000001,0
46000019,0
21000745,0
42000022,0
43000001,0
37000034,0
38000107,0
26000080,0
26000082,0
57000058,0
11000011,1
23000173,1
25000082,1
25000085,1
25000078,1
31000021,1
25000018,1
21001663,1
21006038,1
21006037,1
21000873,1
22000053,1
22000062,1
22000225,1
25000021,1
31000027,1
26000037,1
25000097,1
22000234,1
23000083,1
42000074,1
21000794,1
41000012,1
42000012,1
38000047,1
38000024,1
42000021,1
36000015,1
32000013,1
31000017,1
21000666,1
21000712,1
21000084,1
21000040,1
21000062,1
21000526,1
21000085,1
21000467,1
21000461,1
21000089,1
18000077,1
9000015,1
9000001,1
21000030,1
20000024,1
20000026,1
50000051,1
20000021,1
46000018,1
21000557,1
21000563,1
45000058,1
21000569,1
21000665,1
14000020,2
15000002,2
26000111,2
23000087,2
25000733,2
26000170,2
27000045,2
28000001,2
13000011,2
10000016,2
53000235,2
50000048,2
21000072,2
21000535,2
21000548,2
21000487,2
21000446,2
21000648,2
15000032,2
15000034,2
21000759,2
21000861,2
21000803,2
21000752,2
27000004,2
32000004,2
21000577,2
21000647,2
21000572,2
17000004,2
15000046,2
15000073,2
18000078,2
17000007,2
15000045,2
10000010,2
15000043,2
15000109,2
15000104,2
10000009,2
53000028,2
21000065,2
29000009,2
27000003,2
27000002,2
10000011,2
25000020,2
26000096,2
14000016,2
13000065,2
10000014,2
34000023,3
34000002,3
34000003,3
36000018,3
37000039,3
39000001,3
38000023,3
41000014,3
41000016,3
41000020,3
36000009,3
36000012,3
32000001,3
40000001,3
39000002,3
34000019,3
32000022,3
35000006,3
31000023,3
36000008,3
35000018,3
33000004,3
31000032,3
46000017,3
30000052,3
35000010,3
37000038,3
42000014,3
37000011,3
41000024,3
35000013,3
31000016,3
42000020,3
59000006,4
59000005,4
60000037,4
61000011,4
61000012,4
61000013,4
60000035,4
57000049,4
62000014,4
51000001,4
54000002,4
47000037,4
57000055,4
47000032,4
45000059,4
56000001,4
62000017,4
43000003,4
60000027,4
44000188,4
44000021,4
62000012,4
64000025,4
63000007,4
56000002,4
46000020,5
48000011,5
21000413,5
57000052,5
66000014,5
67000018,5
56000006,5
56000005,5
52000068,5
52000199,5
67000017,5
52000198,5
45000090,5
60000036,5
60000029,5
60000031,5
58000047,5
24000061,5
58000019,5
57000063,5
27000021,5
53000010,5
57000044,5
22000043,6
21006035,6
13000019,6
21000786,6
21000872,6
11000016,6
16000024,6
20000034,6
21000529,6
21000528,6
16000023,6
16000070,6
16000053,6
16000030,6
22000050,6
21006036,6
25000086,6
22000048,6
25000075,6
21000110,6
19000012,6
19000016,6
2000006,7
4000005,7
4000002,7
3000002,7
3000003,7
14000022,7
6000001,7
15000042,7
20000790,7
8000001,7
7000003,7
5000003,7
2000005,7
32000030,8
21000090,8
48000004,8
53000029,8
20000042,8
49000054,8
55000015,8
15000069,8
