,Cluster
16000030,0
21000548,0
21000572,0
21000786,0
21000752,0
21000759,0
21000647,0
21000577,0
21000487,0
21000065,0
21000072,0
58000019,0
21000446,0
21000803,0
21000794,0
21000790,0
26000082,0
27000003,0
27000004,0
27000021,0
27000002,0
26000080,0
26000111,0
26000170,0
21000861,0
26000096,0
21001663,0
21000872,0
55000017,0
52000199,0
52000039,0
52000033,0
51000001,0
52000068,0
53000010,0
53000029,0
51000024,0
51000002,0
51000026,0
56000002,1
23000087,1
56000001,1
55000018,1
57000050,1
47000032,1
47000036,1
47000037,1
45000058,1
43000001,1
44000021,1
54000002,1
44000188,1
45000002,1
56000003,1
57000055,1
45000041,1
46000001,1
46000020,1
47000001,1
46000030,1
56000007,1
57000049,1
56000006,1
56000005,1
45000003,1
45000004,1
45000005,1
45000034,1
62000012,1
45000035,1
45000043,1
62000014,1
63000007,1
25000078,2
26000037,2
25000082,2
31000017,2
36000018,2
25000085,2
37000034,2
21000467,2
21000665,2
21000461,2
18000077,2
42000074,2
55000015,2
42000022,2
11000011,2
38000024,2
40000001,2
42000012,2
42000021,2
46000017,2
49000054,2
36000015,2
25000097,2
20000021,2
57000058,2
21000569,2
21000084,2
36000012,3
35000010,3
32000001,3
32000022,3
36000008,3
36000009,3
35000006,3
35000018,3
28000001,3
37000011,3
29000009,3
37000038,3
38000023,3
37000039,3
39000001,3
39000002,3
34000023,3
33000004,3
34000002,3
34000003,3
30000052,3
31000016,3
31000023,3
31000032,3
32000004,3
27000045,3
35000013,3
57000052,4
61000013,4
62000017,4
59000006,4
61000012,4
62000022,4
60000036,4
60000029,4
60000037,4
52000020,4
50000051,4
53000028,4
53000235,4
53000011,4
52000064,4
57000057,4
58000047,4
57000053,4
61000011,4
59000005,4
60000027,4
60000031,4
52000870,4
52000063,4
46000018,5
21000557,5
21000090,5
25000018,5
21000526,5
21000745,5
25000021,5
43000003,5
21000110,5
21000873,5
21000563,5
21000089,5
21000062,5
21000085,5
21000030,5
21000040,5
32000013,5
25000020,5
25000733,5
31000021,5
15000046,6
15000034,6
15000042,6
15000043,6
10000016,6
15000045,6
14000020,6
14000022,6
17000007,6
15000073,6
20000042,6
10000011,6
10000009,6
18000078,6
17000004,6
10000010,6
15000032,6
14000016,6
15000002,6
13000011,6
20000024,7
22000234,7
22000062,7
22000053,7
22000050,7
22000043,7
22000048,7
21006038,7
21006037,7
25000091,7
25000086,7
16000023,7
16000053,7
16000070,7
19000012,7
21000413,7
21000712,7
20000026,7
20000034,7
19000016,7
50000048,8
49000092,8
49000094,8
50000045,8
49000227,8
48000004,8
48000115,8
48000011,8
48000010,8
48000007,8
52000198,8
49000066,8
49000061,8
50000056,8
50000057,8
52000025,8
52000029,8
6000001,9
13000019,9
11000016,9
5000003,9
3000003,9
3000002,9
4000002,9
4000005,9
2000005,9
2000006,9
7000003,9
10000014,9
9000001,9
9000015,9
8000001,9
41000020,10
20000790,10
16000024,10
41000012,10
41000014,10
41000024,10
42000014,10
31000027,10
34000019,10
50000046,10
50000058,10
42000020,10
41000016,10
45000045,10
67000017,11
67000019,11
66000014,11
67000018,11
21006036,12
25000075,12
21006035,12
21000528,12
32000030,13
49000057,14
