,Cluster
19000012,0
21000089,0
21000085,0
21000062,0
20000034,0
20000026,0
20000024,0
20000021,0
21000794,0
21000745,0
21000712,0
21006037,0
42000074,0
25000085,0
25000097,0
25000733,0
22000053,0
22000062,0
22000234,0
25000018,0
25000021,0
25000020,0
25000082,0
31000027,0
37000034,0
38000023,0
30000052,0
31000016,0
31000017,0
31000021,0
32000013,0
31000032,0
34000019,0
35000006,0
34000003,0
36000009,0
36000008,0
35000018,0
35000013,0
35000010,0
36000015,0
36000012,0
31000023,0
25000078,0
25000091,0
39000002,0
38000024,0
21006038,0
41000012,0
41000014,0
42000021,0
40000001,0
39000001,0
42000012,0
34000002,0
11000011,0
11000016,0
46000001,1
47000032,1
47000001,1
46000030,1
57000052,1
46000020,1
46000017,1
45000041,1
47000037,1
43000001,1
59000006,1
56000001,1
57000049,1
46000018,1
56000006,1
47000036,1
41000016,1
23000087,1
41000024,1
29000009,1
34000023,1
27000045,1
27000004,1
37000011,1
28000001,1
37000038,1
37000039,1
32000001,1
45000058,1
45000059,1
21000872,1
44000188,1
44000021,1
45000005,1
45000004,1
43000003,1
45000043,1
45000034,1
45000369,1
32000004,1
66000014,1
67000019,1
32000022,1
33000004,1
59000005,1
60000037,1
67000018,1
67000017,1
60000035,1
17000004,2
21000790,2
16000030,2
5000003,2
16000024,2
16000070,2
18000078,2
17000007,2
2000005,2
2000006,2
20000790,2
16000053,2
4000005,2
16000023,2
10000014,2
15000109,2
15000104,2
10000016,2
6000001,2
10000009,2
10000011,2
10000010,2
3000003,2
3000002,2
22000048,2
4000002,2
22000043,2
24000061,2
25000075,2
25000086,2
22000050,2
14000022,2
15000002,2
15000032,2
14000020,2
13000011,2
13000019,2
14000016,2
15000046,2
15000045,2
15000043,2
15000034,2
15000069,2
15000073,2
7000003,2
8000001,2
9000001,2
9000015,2
51000001,3
50000057,3
50000056,3
51000002,3
49000057,3
48000011,3
48000115,3
49000054,3
48000010,3
51000024,3
48000004,3
48000007,3
52000033,3
52000039,3
52000029,3
57000050,3
52000068,3
52000064,3
52000870,3
52000198,3
53000010,3
53000011,3
53000028,3
52000199,3
49000061,3
49000066,3
49000094,3
49000092,3
49000227,3
50000045,3
50000048,3
50000051,3
55000018,3
52000020,3
53000235,3
55000017,3
57000057,3
58000047,3
57000058,3
58000019,3
51000026,3
52000025,3
50000046,4
53000029,4
64000033,4
64000025,4
63000007,4
62000022,4
50000058,4
45000002,4
45000045,4
45000003,4
62000017,4
62000015,4
62000014,4
62000012,4
41000020,4
42000022,4
42000014,4
42000020,4
56000007,4
56000005,4
56000003,4
56000002,4
60000027,4
60000036,4
60000031,4
60000029,4
57000053,4
57000055,4
52000063,4
55000015,4
61000011,4
21000090,4
61000012,4
61000013,4
54000002,4
27000003,5
27000021,5
15000042,5
27000002,5
26000096,5
26000170,5
26000111,5
23000173,5
26000037,5
26000080,5
26000082,5
21000873,5
21001663,5
21000467,5
21000665,5
21000647,5
21000557,5
21000563,5
21000569,5
23000083,5
18000077,5
21000413,5
21000030,5
21000040,5
21000084,5
21000526,5
21000461,5
21000548,5
21000803,6
21006035,6
21006036,6
21000786,6
21000861,6
21000528,6
21000759,6
20000042,6
21000446,6
21000752,6
21000572,6
21000577,6
21000487,6
21000072,6
21000110,6
19000016,6
21000065,6
32000030,7
