,Cluster
57000055,0
57000052,0
57000050,0
57000049,0
59000006,0
58000047,0
57001002,0
57000063,0
60000031,0
60000029,0
60000035,0
56000001,0
56000003,0
54000002,0
61000012,0
60000036,0
55000017,0
56000002,0
46000001,0
45000004,0
45000005,0
45000002,0
45000003,0
45000043,0
51000002,0
51000024,0
51000026,0
52000068,0
57000044,0
56000007,0
56000006,0
56000005,0
47000036,0
42000074,0
62000014,0
61000013,0
63000007,0
62000017,0
62000015,0
62000012,0
62000022,0
46000019,0
36000015,0
44000021,0
46000030,0
46000017,0
46000018,0
64000025,0
67000018,0
67000017,0
66000014,0
67000019,0
41000020,1
42000012,1
45000035,1
37000034,1
42000020,1
31000017,1
43000001,1
47000001,1
47000037,1
42000017,1
42000014,1
45000090,1
34000024,1
34000023,1
34000019,1
34000003,1
34000002,1
33000004,1
33000003,1
37000038,1
32000022,1
38000023,1
38000024,1
38000209,1
38000221,1
39000001,1
39000002,1
40000001,1
35000018,1
35000013,1
36000009,1
36000008,1
35000010,1
35000006,1
41000014,1
41000012,1
42000021,1
41000016,1
42000019,1
29000009,1
36000016,1
36000012,1
36000018,1
37000011,1
21006372,2
22000053,2
49000054,2
21001663,2
22000062,2
24000050,2
52000063,2
52000039,2
21000745,2
21000712,2
21000665,2
21000569,2
21000794,2
21000467,2
21000461,2
55000018,2
21000413,2
21000089,2
57000058,2
9001110,2
18000077,2
18000040,2
25000085,2
25001107,2
30000215,2
30000052,2
42000022,2
21000085,2
21000062,2
21000084,2
16001299,2
21000040,2
12000195,2
11000016,2
11000011,2
26000037,2
25000018,2
9000001,2
9000015,2
32000013,3
27000045,3
27000035,3
27000004,3
31000032,3
26000114,3
26000170,3
27000002,3
28000001,3
31000027,3
32000001,3
32000004,3
26000080,3
25000733,3
26000082,3
26000111,3
24000061,3
23000079,3
21000873,3
25000021,3
21000572,3
21000648,3
21000752,3
21000759,3
21000090,3
21000030,3
21000872,3
21000666,3
3000002,4
3000003,4
4000005,4
10000011,4
5000003,4
26000096,4
2000005,4
17000007,4
6000001,4
15000046,4
15000043,4
15000032,4
13000117,4
10000010,4
10000014,4
4000002,4
13000019,4
15000002,4
10000009,4
14000022,4
15000073,4
21000548,4
14000016,4
7000003,4
8000001,4
12000001,5
21006036,5
10000016,5
21001151,5
21006375,5
25000075,5
22000043,5
22000050,5
13000011,5
14000020,5
10000017,5
21000528,5
25000086,5
22000048,5
19000012,5
21000072,5
19000015,5
19000042,5
21000803,5
16000023,5
21000786,5
21000487,5
16000070,5
16000030,5
16000024,5
20000026,6
43000003,6
13000065,6
60000027,6
50000046,6
22000225,6
23000083,6
44000177,6
45000045,6
45000034,6
25000097,6
41000284,6
25000078,6
25000082,6
25000020,6
45000058,6
13000116,6
48000004,6
20000024,6
17000004,6
50000058,6
55000015,6
49000092,7
49000094,7
49000090,7
53000011,7
48000007,7
52000033,7
52000025,7
52000029,7
52000020,7
50000057,7
50000056,7
49000066,7
53000010,7
49000061,7
50000051,7
53000028,7
49000057,7
48000011,7
48000010,7
50000048,7
52000199,7
52000198,7
5000078,8
