,Cluster
11000011,0
11000016,0
13000065,0
21000090,0
21000648,0
30000052,0
34000260,0
25000018,0
30000215,0
56000005,0
56000002,0
56000003,0
56000001,0
55000444,0
55000018,0
55000017,0
57000050,0
62000012,0
62000015,0
62000022,0
9000001,0
9000015,0
63000007,0
64000025,0
60000031,0
57001002,0
61000013,0
61000012,0
62000014,0
57000058,0
49000054,0
51000002,0
45000045,0
45000058,0
46000001,0
46000017,0
46000030,0
46000019,0
47000036,0
47000001,0
47001025,0
47000422,0
47000037,0
45000043,0
45000004,0
45000035,0
45000034,0
45000005,0
42000017,0
42000019,0
42000020,0
42000021,0
42000022,0
42000074,0
43000001,0
43000003,0
44000021,0
45000002,0
45000003,0
42000014,0
41000016,0
41000124,0
41000012,0
57000063,0
51000024,0
52000068,0
54000002,0
57000055,0
57000044,0
56000070,0
56000007,0
57000049,0
56000006,0
38000024,0
21000085,1
21000062,1
20000024,1
21000461,1
17000004,1
21000040,1
20000026,1
21000467,1
21000665,1
21000666,1
21000084,1
21000030,1
21000794,1
21000745,1
21006037,1
21006462,1
21006038,1
22000062,1
18000077,1
21000712,1
21000089,1
16001299,1
25000020,1
22000053,1
22000225,1
25000085,1
25000097,1
26000096,1
26000082,1
24000050,1
32000013,1
25000078,1
25000021,1
31000027,1
25000082,1
26000080,1
42000012,1
21000413,1
45000090,1
33000004,2
34000002,2
32000022,2
34000019,2
33000003,2
32000001,2
32000004,2
21000803,2
35000006,2
34000469,2
34000024,2
36000009,2
31000017,2
25001085,2
34000023,2
35000013,2
35000018,2
36000008,2
46000018,2
39000002,2
40000001,2
38000023,2
41000695,2
41000014,2
41000020,2
41000129,2
39000001,2
37000038,2
37000034,2
37000011,2
36000012,2
29000009,2
35000010,2
34000003,2
25000075,3
16001302,3
13000011,3
13000019,3
10000016,3
16000023,3
25000733,3
16000030,3
16000070,3
21000759,3
16000273,3
21006036,3
22000050,3
10000017,3
12000001,3
15000069,3
16000024,3
21000786,3
21000072,3
19000015,3
19000012,3
21000872,3
21000572,3
21000528,3
21000487,3
22000048,3
22000043,3
25000086,3
31000032,3
48000004,4
49000094,4
48000007,4
52000198,4
50000048,4
50000051,4
50000056,4
50000058,4
48000317,4
49000066,4
49000061,4
49000057,4
52000063,4
52000039,4
52000020,4
50000057,4
52000935,4
52000033,4
58000019,4
51000026,4
52000029,4
55000015,4
52000199,4
52000025,4
48000010,4
48000011,4
50000046,4
6000001,5
7000003,5
5000003,5
4000002,5
4000005,5
10000009,5
10000010,5
10000011,5
10000014,5
14000016,5
2000005,5
15000046,5
17000007,5
21000548,5
24000149,5
15000032,5
14000022,5
8000001,5
3000003,5
3000002,5
16000726,6
67000018,6
67000017,6
60000035,6
60000029,6
59000006,6
58000047,6
60000036,6
60000027,6
67000019,6
67000030,6
66000034,6
66000014,6
21001663,6
47000429,6
57000052,6
53000010,6
28000001,7
27000004,7
27000035,7
21006467,7
27000002,7
27000045,7
15001034,7
21000752,7
15000002,7
15000043,7
15000042,7
15000073,7
53000011,8
53000028,8
