,Cluster
18000077,0
21000062,0
21000794,0
21000745,0
21000712,0
21000461,0
21000089,0
21000467,0
42000021,0
42000022,0
42000074,0
42000012,0
36000015,0
36000009,0
32000013,0
43000001,0
46000001,0
46000018,0
47000036,0
46000030,0
31000027,0
31000021,0
25000097,0
25000085,0
25000082,0
25000078,0
25000018,0
25000021,0
22000234,0
22000062,0
21006038,0
21006037,0
36000008,0
41000012,0
11000011,0
39000001,0
37000034,0
38000024,0
45000005,0
45000034,0
40000001,0
25000020,1
26000111,1
22000053,1
26000080,1
26000082,1
27000003,1
26000096,1
21000647,1
21000577,1
21000752,1
21000526,1
21000563,1
21000572,1
21000557,1
21000548,1
21000065,1
20000026,1
21000030,1
15000043,1
20000024,1
21000072,1
53000029,1
21000040,1
27000002,1
26000170,1
27000045,1
29000009,1
28000001,1
27000021,1
45000059,1
15000042,1
21000413,1
21000759,1
21000861,1
21000803,1
21001663,1
21000873,1
36000012,1
27000004,1
15000002,1
45000002,2
44000188,2
42000014,2
57000053,2
57000055,2
42000020,2
57000049,2
57000052,2
44000021,2
45000369,2
45000043,2
43000003,2
46000020,2
47000001,2
46000017,2
67000019,2
41000024,2
41000016,2
67000017,2
64000025,2
63000007,2
62000022,2
66000014,2
62000017,2
62000015,2
62000012,2
62000014,2
61000013,2
61000012,2
61000011,2
60000036,2
54000002,2
56000002,2
60000031,2
45000041,2
45000003,2
45000004,2
60000027,2
60000029,2
21000085,2
52000039,3
52000029,3
52000033,3
59000006,3
58000047,3
58000019,3
59000005,3
48000004,3
48000007,3
49000066,3
49000061,3
49000057,3
48000115,3
48000011,3
48000010,3
49000094,3
49000092,3
50000056,3
49000227,3
60000035,3
55000017,3
53000010,3
53000011,3
51000001,3
50000057,3
56000005,3
56000006,3
56000001,3
52000198,3
52000199,3
52000064,3
51000024,3
51000026,3
51000002,3
52000020,3
52000025,3
60000037,3
41000014,4
41000020,4
33000004,4
34000002,4
34000023,4
35000006,4
34000003,4
34000019,4
35000013,4
35000010,4
35000018,4
37000011,4
37000039,4
37000038,4
39000002,4
38000023,4
30000052,4
31000016,4
31000023,4
31000017,4
31000032,4
25000091,4
47000037,4
47000032,4
32000004,4
32000001,4
32000022,4
21000872,4
67000018,5
14000020,5
13000011,5
15000034,5
23000173,5
24000061,5
25000733,5
23000083,5
23000087,5
15000104,5
15000073,5
16000030,5
15000045,5
15000046,5
17000007,5
18000078,5
15000109,5
20000042,5
21000090,5
10000010,5
16000070,5
17000004,5
21000786,6
21000790,6
21006036,6
22000050,6
25000086,6
22000048,6
10000016,6
25000075,6
16000023,6
16000024,6
16000053,6
15000069,6
21000487,6
21000110,6
19000016,6
20000034,6
21000446,6
19000012,6
20000790,6
21006035,6
21000528,6
22000043,6
9000001,7
9000015,7
10000009,7
8000001,7
6000001,7
7000003,7
4000005,7
3000003,7
14000016,7
10000011,7
11000016,7
10000014,7
13000019,7
15000032,7
2000005,7
2000006,7
4000002,7
14000022,7
3000002,7
5000003,7
45000045,8
45000058,8
26000037,8
49000054,8
57000058,8
57000050,8
57000057,8
21000665,8
21000569,8
20000021,8
55000018,8
56000003,8
21000084,8
52000068,8
52000063,8
52000870,8
56000007,8
64000033,9
50000046,9
50000051,9
55000015,9
50000058,9
50000045,10
50000048,10
53000028,10
53000235,10
32000030,11
