,Cluster
37000038,0
37000034,0
36000008,0
36000009,0
32000022,0
32000001,0
35000018,0
36000012,0
35000013,0
35000010,0
35000006,0
34000469,0
31000017,0
33000003,0
33000004,0
34000002,0
34000024,0
34000023,0
34000019,0
34000003,0
41000129,0
41000020,0
41000695,0
42000012,0
41000014,0
41000016,0
41000012,0
40000001,0
39000002,0
39000001,0
38000024,0
38000023,0
45000058,0
46000001,0
46000018,0
46000017,0
46000019,0
46000030,0
47000036,0
47000001,0
47000037,0
47001025,0
45000003,0
45000004,0
44000021,0
45000002,0
45000035,0
45000043,0
42000021,0
43000003,0
43000001,0
45000005,0
13000019,1
13000065,1
13000011,1
16001299,1
21000062,1
21000085,1
21000461,1
21000040,1
17000004,1
21000759,1
21000745,1
21000089,1
26000096,1
22000053,1
22000062,1
22000225,1
25000085,1
25000097,1
25000733,1
25001085,1
25000020,1
21006462,1
21006037,1
21006038,1
21000712,1
21000786,1
21000794,1
21000803,1
21000467,1
21000487,1
21000548,1
21000572,1
21000666,1
21000030,1
20000024,1
18000077,1
20000026,1
26000080,1
32000013,1
31000027,1
25000082,1
25000078,1
25000075,1
45000090,1
22000050,1
25000021,1
21000413,2
24000050,2
52000029,2
52000033,2
52000039,2
52000025,2
52000068,2
52000198,2
52000199,2
52000935,2
56000007,2
55000444,2
55000018,2
52000063,2
48000010,2
48000011,2
48000317,2
48000004,2
48000007,2
50000051,2
50000057,2
51000002,2
50000046,2
49000094,2
49000061,2
49000066,2
49000057,2
50000058,2
50000048,2
50000056,2
58000047,2
55000017,2
51000026,2
51000024,2
52000020,2
45000045,3
56000070,3
56000003,3
42000017,3
42000074,3
42000022,3
42000020,3
42000019,3
45000034,3
47000422,3
57000050,3
9000015,3
57001002,3
57000058,3
55000015,3
9000001,3
30000052,3
34000260,3
21006036,3
21000528,3
11000011,3
21000084,3
21000665,3
11000016,3
41000124,3
42000014,3
49000054,3
30000215,3
62000022,4
62000015,4
60000036,4
64000025,4
59000006,4
58000019,4
57000063,4
61000012,4
60000031,4
60000035,4
60000029,4
62000012,4
61000013,4
60000027,4
53000010,4
63000007,4
57000044,4
56000001,4
21001663,4
56000006,4
62000014,4
57000055,4
57000052,4
56000005,4
56000002,4
54000002,4
57000049,4
3000003,5
24000149,5
10000014,5
3000002,5
7000003,5
5000003,5
4000002,5
6000001,5
10000010,5
10000009,5
14000022,5
10000016,5
2000005,5
15000046,5
17000007,5
15000032,5
14000016,5
10000011,5
10000017,5
4000005,5
8000001,5
16001302,6
16000024,6
16000023,6
12000001,6
16000273,6
21000872,6
19000012,6
16000070,6
21000072,6
19000015,6
25000086,6
31000032,6
22000043,6
22000048,6
16000030,6
27000002,7
21006467,7
26000082,7
21000090,7
21000752,7
47000429,7
27000045,7
32000004,7
27000035,7
37000011,7
29000009,7
28000001,7
27000004,7
16000726,8
25000018,8
21000648,8
67000019,8
67000030,8
66000034,8
66000014,8
67000018,8
67000017,8
15001034,9
15000042,9
15000073,9
15000002,9
15000069,9
15000043,9
53000011,10
53000028,10
