,Cluster
57000048,0
15001056,0
58000047,0
56000002,0
54000184,0
53000010,0
59000006,0
59000005,0
55000051,0
51000245,0
56000006,0
51000002,0
51000026,0
56000005,0
52000068,0
51000261,0
21000020,0
52000199,0
21000089,0
21000446,0
47000001,0
47001065,0
47000037,0
47000036,0
25000018,0
47001141,0
25000733,0
46000608,0
45001412,0
45001404,0
50000045,0
21000803,0
46000641,0
46000017,0
46000642,0
43000007,0
44000590,0
45000044,0
44000191,0
44000021,0
43000003,0
45000043,0
61000441,0
60000031,0
10000016,0
10000017,0
64000025,0
10000011,0
62000014,0
62000022,0
63000007,0
62000012,0
60000212,0
60000037,0
45000047,0
45000034,0
45000058,0
37000034,0
38000052,0
41000020,0
42000012,0
41000016,0
41000024,0
26000096,0
31000016,1
29000535,1
29000232,1
29000009,1
28000051,1
28000001,1
34000003,1
34000019,1
32000022,1
33000003,1
33000004,1
33000318,1
32000001,1
32000004,1
31000023,1
34000002,1
27000615,1
27000055,1
27000045,1
27000035,1
27000004,1
27000003,1
37000039,1
39000001,1
35000013,1
35000006,1
34000023,1
36000012,1
40000165,1
37000011,1
38000107,1
39000002,1
27000002,1
27000638,1
27000671,1
21000923,1
21000085,1
21000030,1
21000759,1
21001663,1
21000752,1
21000786,1
21000872,1
46000020,1
26000080,1
25000019,1
23000587,1
21006549,1
21000648,1
21000072,1
21000548,1
21000487,1
21000666,1
21000572,1
21000587,1
45000090,1
43000408,1
45000117,1
35000018,1
36000192,1
21000090,2
21000528,2
21000040,2
19000012,2
15000044,2
15000042,2
20000024,2
20000026,2
21000062,2
31000032,2
42001011,2
31000021,2
31000027,2
41000014,2
41000391,2
35000010,2
38000047,2
42000021,2
42000366,2
42000379,2
41000012,2
43000432,2
22000194,2
22001540,2
22000062,2
50000058,2
22000054,2
22000057,2
22001541,2
23000083,2
23000087,2
25000097,2
25000021,2
25000716,2
25000483,2
25001614,2
25000020,2
22000050,2
48000004,2
50000048,2
22000225,2
22000234,2
19000016,2
20000025,2
19000075,2
48000006,2
25000275,2
25000078,2
25000082,2
25000639,2
25003595,2
25003597,2
47000659,2
57000058,3
16000123,3
56000003,3
56000007,3
52000063,3
52000039,3
52000040,3
21000084,3
20000308,3
21000461,3
21000413,3
21000643,3
21000591,3
21000665,3
21000712,3
26000082,3
25000085,3
46000001,3
24000050,3
46000030,3
22000053,3
21000745,3
23000002,3
49000054,3
21000806,3
55000018,3
57000050,3
57000059,3
16000054,3
18000077,3
55000017,3
51000024,3
20000021,3
40000001,3
38000024,3
36000008,3
36000009,3
30000215,3
32000013,3
43000001,3
42000074,3
45000005,3
45000002,3
45000004,3
45000003,3
11000011,3
61000399,4
61000094,4
61000013,4
61000012,4
61000011,4
60000036,4
60000029,4
42000020,4
42000014,4
38000023,4
37000038,4
46000018,4
50000056,4
50000051,4
49000094,4
50000057,4
49000066,4
52000029,4
52001041,4
51000001,4
52000025,4
52000198,4
52000033,4
48000007,4
48000011,4
49000061,4
48000010,4
60000027,4
58000019,4
57000044,4
54000002,4
56000001,4
66000014,4
66000034,4
57000052,4
57000049,4
57000055,4
57000053,4
57000121,4
57000063,4
53000618,4
53000028,4
53000011,4
67000019,4
67000017,4
1000315,5
11000016,5
12000001,5
22000336,5
22000043,5
22000048,5
22000046,5
19000214,5
22000419,5
19000015,5
25000629,5
25000086,5
25000091,5
1000102,5
25000075,5
13000430,5
12000519,5
11000204,5
6000427,5
22000640,5
22001542,5
16000070,5
16000215,5
16000053,5
16000030,5
16001309,5
16001095,5
16000024,5
16000023,5
9000172,5
9000293,5
3000003,6
10000010,6
3000002,6
21000794,6
8000001,6
7000333,6
9000015,6
17000007,6
2000006,6
2000005,6
2000014,6
21000800,6
5000003,6
13000019,6
4000005,6
10000014,6
15000032,6
15000046,6
15000073,6
6000001,6
10000009,6
14000022,6
14000016,6
9000451,6
7000003,6
21000061,7
13000011,7
21000462,7
15000043,7
15000034,7
15000104,7
15000069,7
17000004,7
