,Cluster
21000040,0
21000085,0
21000110,0
21000089,0
20000025,0
20000024,0
25000097,0
25000087,0
25000020,0
21000872,0
22000046,0
25000021,0
22000225,0
22001541,0
25000078,0
22000194,0
22000158,0
22000062,0
45000090,0
25000082,0
25000019,0
25000275,0
21000745,0
21000752,0
22000054,0
22000057,0
21002451,0
36000012,0
36000009,0
36000008,0
35000018,0
35000013,0
31000027,0
31001108,0
32000001,0
32000002,0
32000004,0
32000013,0
32000022,0
33000003,0
33000004,0
33000318,0
34000002,0
34000003,0
31000023,0
31000021,0
28000001,0
29000009,0
31000017,0
29000232,0
42000379,0
42001011,0
42000366,0
42000022,0
42000021,0
42000478,0
42000020,0
27000045,0
25003597,0
27000004,0
25003595,0
25000733,0
25000716,0
42000017,0
38000107,0
39000001,0
39000002,0
40000001,0
40000165,0
41000012,0
41000014,0
41000016,0
41000020,0
41000024,0
41000391,0
42000014,0
38000052,0
38000047,0
38000024,0
38000023,0
35000008,0
34000024,0
34000023,0
34000019,0
37000039,0
37000038,0
37000034,0
37000011,0
36000192,0
36000061,0
36000018,0
25000362,0
61000013,1
62000012,1
59000006,1
60000029,1
56000001,1
51000024,1
21000413,1
56000005,1
54000184,1
55000017,1
54000009,1
56000002,1
46000020,1
45000002,1
47001065,1
60000027,1
60000031,1
60000035,1
60000037,1
60000036,1
57000059,1
57000121,1
57000048,1
57000049,1
57000050,1
57000052,1
57000053,1
57000055,1
57000178,1
54000002,1
61000011,1
61000012,1
62000014,1
56000006,1
57000044,1
58000047,1
56000007,1
63000007,1
43000001,1
43000003,1
64000025,1
43000007,1
44000020,1
43000432,1
44000191,1
44000021,1
62000017,1
62000022,1
43000408,1
62000015,1
47000036,1
46000608,1
46000001,1
45000003,1
47000092,1
47000037,1
47000001,1
45000044,1
45000005,1
45000004,1
45001337,1
45000058,1
45000047,1
45000117,1
45001412,1
45000804,1
45001404,1
45000043,1
46000030,1
46000017,1
46000018,1
46000019,1
46000642,1
56000003,2
14000020,2
20000308,2
18000041,2
18000005,2
17000004,2
57001002,2
57000058,2
13000065,2
21006036,2
22000053,2
21000665,2
55000018,2
55000015,2
18000077,2
20000021,2
18000887,2
20000026,2
21000084,2
21000090,2
21000087,2
21000467,2
21000461,2
21000528,2
52000020,2
52000063,2
52000064,2
25000085,2
23000002,2
23000087,2
24000050,2
22001540,2
45000045,2
21000712,2
21000806,2
49000054,2
21000648,2
21000591,2
21000643,2
47000659,2
21001659,2
30000052,2
30000215,2
42000074,2
25001614,2
11000011,2
9000001,3
12000001,3
11000272,3
13000019,3
12000519,3
42000012,3
11000016,3
11000204,3
9000015,3
31000032,3
22000050,3
25000086,3
25000707,3
25000642,3
25003599,3
29000535,3
22000043,3
25000629,3
25000091,3
25000483,3
25000075,3
22000234,3
22000640,3
22001542,3
22000048,3
19000015,3
16001309,3
19000012,3
19000214,3
16000070,3
16000215,3
16001095,3
9000172,3
16000023,3
16000024,3
16000030,3
16000053,3
9000293,3
9000451,3
13000430,3
27000638,4
27000671,4
27000975,4
24000061,4
23000083,4
21000487,4
21000061,4
53000029,4
21000800,4
21000794,4
21000803,4
46000641,4
21000572,4
23000994,4
27000035,4
27000021,4
45000034,4
21006549,4
21000030,4
21000020,4
21000446,4
27000615,4
27000055,4
27000003,4
21000548,4
21000062,4
21000072,4
19000016,4
19000075,4
21000666,4
21000759,4
21000786,4
21000923,4
21001449,4
21002628,4
21006467,4
26000082,4
26000096,4
27000002,4
26000080,4
52001041,5
53000618,5
52000033,5
52000029,5
52000025,5
48000010,5
48000007,5
52000198,5
53000010,5
52000068,5
52000199,5
50000046,5
50000045,5
49000094,5
52000040,5
52000039,5
52000425,5
53000028,5
51000026,5
51000002,5
57000063,5
51000245,5
48000011,5
49000061,5
50000056,5
50000051,5
50000048,5
49000066,5
48000006,5
48000004,5
50000058,5
50000057,5
58000019,5
3000003,6
5000003,6
10000011,6
7000333,6
7000099,6
10000017,6
7000003,6
13000011,6
8000001,6
10000016,6
4000005,6
3000002,6
4000002,6
1000315,6
1000102,6
2000005,6
6000001,6
2000006,6
17002092,6
6000306,6
14000022,7
14000016,7
17000007,7
10000010,7
10000014,7
14000219,7
15000073,7
15000048,7
15000046,7
15000043,7
15000280,7
13000055,7
15000032,7
10000009,7
15000002,7
67000017,8
67000019,8
67000030,8
66000014,8
5000078,8
66000034,8
67000018,8
59000005,8
15000069,9
15000042,9
15000044,9
15001056,9
15000034,9
