,Cluster
10000009,0
11000016,0
13000011,0
13000019,0
14000016,0
13000065,0
15000002,0
14000022,0
15000069,0
15000073,0
15000032,0
15000043,0
16000024,0
17000004,0
16000070,0
16000030,0
20000024,0
20000026,0
20000034,0
17000007,0
18000077,0
18000078,0
19000012,0
19000015,0
20000790,0
21000030,0
21000040,0
2000005,0
21000062,0
21000084,0
21000072,0
21000065,0
21000745,0
21000569,0
21000572,0
21000085,0
21000089,0
21000413,0
21000461,0
21000467,0
21000529,0
21000487,0
21000526,0
21000528,0
21000548,0
21000535,0
21000557,0
21000563,0
21000790,0
21000752,0
21000759,0
21000577,0
21000647,0
21000665,0
21000666,0
21000712,0
21000803,0
21000794,0
21000861,0
21000786,0
21006035,0
21001663,0
21000873,0
21000872,0
35000018,0
27000045,0
28000001,0
29000009,0
21006036,0
21006037,0
21006038,0
22000043,0
22000048,0
22000050,0
22000053,0
22000062,0
22000225,0
22000336,0
25000020,0
25000021,0
25003189,0
25000075,0
25000078,0
25000082,0
25000085,0
25000086,0
25000097,0
25000733,0
26000096,0
26000037,0
26000080,0
26000082,0
26000170,0
26000111,0
27000003,0
27000004,0
36000015,0
34000002,0
34000003,0
34000019,0
3000002,0
3000003,0
30000052,0
31000017,0
31000021,0
31000027,0
31000032,0
32000001,0
32000004,0
32000013,0
32000022,0
33000004,0
36000018,0
36000008,0
36000009,0
36000012,0
34000023,0
35000006,0
35000010,0
35000013,0
37000011,0
36000016,0
38000023,0
38000024,0
37000259,0
37000255,0
37000038,0
37000034,0
46000030,0
47000001,0
46000018,0
46000019,0
45000045,0
45000090,0
38000047,0
38000107,0
4000005,0
39000001,0
39000002,0
40000001,0
41000014,0
41000012,0
41000020,0
41000024,0
42000022,0
41000140,0
41000141,0
42000012,0
42000014,0
42000019,0
42000020,0
42000021,0
45000002,0
42000074,0
42000125,0
43000001,0
45000035,0
45000034,0
45000004,0
45000003,0
47000037,0
5000003,0
6000001,0
7000003,0
8000001,0
9000001,0
46000017,0
46000001,0
9000015,0
57000044,0
67000017,1
23000083,1
14000020,1
11000011,1
16000023,1
21000090,1
47000036,1
49000061,1
56000006,1
56000007,1
52000039,1
53000029,1
55000018,1
54000002,1
52000068,1
56000002,1
44000021,1
37000039,1
44000188,1
44000106,1
45000058,1
45000043,1
57000055,1
67000018,1
61000013,1
62000012,1
66000014,1
62000017,1
64000025,1
62000022,1
57000050,1
57000052,1
57000049,1
56000003,1
55000017,1
55000015,1
56000005,1
56000001,1
62000014,1
58000047,1
58000019,1
57000058,1
60000036,1
60000031,1
60000027,1
61000012,1
67000019,1
32000030,2
48000007,2
49000057,2
48000004,2
48000010,2
49000054,2
48000011,2
50000051,2
50000048,2
50000046,2
50000045,2
49000227,2
49000094,2
49000092,2
49000066,2
53000028,2
53000011,2
52000063,2
52000033,2
52000064,2
52000198,2
52000199,2
52000870,2
50000057,2
50000056,2
53000010,2
53000235,2
51000026,2
52000020,2
50000058,2
51000024,2
52000029,2
52000025,2
59000006,2
