,Cluster
36000012,0
36000018,0
37000011,0
37000034,0
37000038,0
37000255,0
37000259,0
38000023,0
29000009,0
30000052,0
34000003,0
34000002,0
32000022,0
33000004,0
32000013,0
32000001,0
36000009,0
36000008,0
35000018,0
35000013,0
35000010,0
35000006,0
34000023,0
34000019,0
46000030,0
46000019,0
46000018,0
46000017,0
46000001,0
47000036,0
47000001,0
46000174,0
45000058,0
45000090,0
45000369,0
45000035,0
45000005,0
45000004,0
45000003,0
45000043,0
45000002,0
44000188,0
44000021,0
44000106,0
43000001,0
42000125,0
42000074,0
45000034,0
42000021,0
42000020,0
42000012,0
42000014,0
41000140,0
41000020,0
41000016,0
41000141,0
41000014,0
41000012,0
40000001,0
39000002,0
39000001,0
38000107,0
38000047,0
38000024,0
62000012,0
64000025,0
62000022,0
57000055,0
54000002,0
57000049,0
57000052,0
56000002,0
57000044,0
62000014,0
62000015,0
61000013,0
60000031,0
60000036,0
61000012,0
60000027,0
56000007,0
56000006,0
56000001,0
47000037,0
25000078,1
25000082,1
25000085,1
25000086,1
20000026,1
20000034,1
20000790,1
21000030,1
21000062,1
19000012,1
20000024,1
21000040,1
21000786,1
22000062,1
22000048,1
21006038,1
21006037,1
21006036,1
21006035,1
21001663,1
19000015,1
21000790,1
21000794,1
21000752,1
21000803,1
21000873,1
21000861,1
21000872,1
21000647,1
21000745,1
21000712,1
21000666,1
21000548,1
21000535,1
21000563,1
21000557,1
21000526,1
21000528,1
21000467,1
21000487,1
21000461,1
21000090,1
21000089,1
21000085,1
26000170,1
26000082,1
26000096,1
26000111,1
25000097,1
25000733,1
22000053,1
28000001,1
25000075,1
25000021,1
22000225,1
31000017,1
32000004,1
31000032,1
31000027,1
31000021,1
27000004,1
27000003,1
27000045,1
25000020,1
25003189,1
26000080,1
50000056,2
51000026,2
58000019,2
57000063,2
57000058,2
57000050,2
52000039,2
52000063,2
52000068,2
52000033,2
52000198,2
21000665,2
21000084,2
21000569,2
23000083,2
26000037,2
50000058,2
51000024,2
50000046,2
50000045,2
49000227,2
49000094,2
49000066,2
50000051,2
50000048,2
50000057,2
48000011,2
48000010,2
48000007,2
53000235,2
52000870,2
53000010,2
53000028,2
53000011,2
55000015,2
52000020,2
52000029,2
52000025,2
48000004,2
49000054,2
49000061,2
49000057,2
67000017,2
52000199,2
58000047,2
59000006,2
55000017,2
55000018,2
56000005,2
56000003,2
67000018,2
66000014,2
67000019,2
3000002,3
15000073,3
15000109,3
16000023,3
16000024,3
13000011,3
14000016,3
13000065,3
13000019,3
11000011,3
11000016,3
10000009,3
14000022,3
15000002,3
15000032,3
15000043,3
21000413,3
21000572,3
21000648,3
21000577,3
21000759,3
18000077,3
3000003,3
22000043,3
22000050,3
22000336,3
17000007,3
18000078,3
16000030,3
21000065,3
2000005,3
16000070,3
15000069,3
5000003,3
4000005,3
42000022,3
45000045,3
6000001,3
7000003,3
8000001,3
9000001,3
9000015,3
