,Cluster
11000011,0
11000016,0
15000032,0
18000077,0
21000040,0
21000030,0
21000557,0
21000548,0
21000467,0
21000526,0
21000461,0
21000413,0
21000089,0
21000090,0
21000084,0
21000803,0
21000563,0
21000569,0
21000666,0
21000665,0
21000712,0
21000745,0
21000085,0
25003189,0
26000096,0
25000078,0
25000733,0
23000083,0
22000053,0
21006038,0
21006037,0
21000873,0
31000021,0
36000008,0
25000021,0
25000085,0
26000082,0
26000080,0
26000037,0
36000009,0
36000015,0
9000001,0
45000045,0
47000036,0
42000125,0
42000022,0
38000107,0
38000024,0
56000005,0
58000019,0
9000015,0
21000861,1
32000004,1
27000004,1
21000759,1
21000752,1
21000786,1
34000003,1
34000019,1
26000170,1
33000004,1
27000003,1
26000111,1
27000045,1
37000011,1
36000016,1
36000012,1
36000018,1
29000009,1
32000022,1
21001663,1
21000872,1
34000023,1
34000002,1
21000072,1
37000038,1
57000044,1
38000023,1
47000037,1
39000002,1
41000014,1
41000020,1
41000024,1
42000020,1
42000019,1
42000014,1
28000001,1
15000043,1
21000572,1
21000487,1
21000577,1
21000065,1
21000535,1
21000647,1
15000002,1
22000336,2
35000013,2
35000010,2
35000006,2
31000017,2
31000027,2
30000052,2
31000032,2
32000001,2
35000018,2
32000013,2
45000035,2
22000048,2
22000062,2
22000225,2
25000020,2
25000082,2
21000062,2
20000034,2
21000790,2
21000794,2
16000070,2
16000024,2
13000065,2
16000023,2
19000015,2
19000012,2
20000024,2
20000026,2
22000050,2
25000075,2
25000086,2
25000097,2
45000090,2
45000002,3
46000019,3
44000188,3
43000001,3
45000004,3
44000106,3
45000003,3
47000001,3
45000058,3
46000001,3
46000017,3
46000030,3
46000018,3
38000047,3
37000034,3
37000255,3
37000259,3
56000007,3
40000001,3
42000021,3
37000039,3
45000043,3
39000001,3
44000021,3
41000140,3
42000074,3
41000012,3
42000012,3
41000141,3
17000007,4
17000004,4
20000790,4
2000005,4
16000030,4
18000078,4
5000003,4
22000043,4
3000003,4
3000002,4
14000020,4
14000016,4
13000019,4
13000011,4
10000009,4
14000022,4
15000073,4
15000069,4
8000001,4
45000034,4
4000005,4
7000003,4
6000001,4
52000033,5
53000011,5
53000028,5
52000198,5
59000006,5
48000011,5
48000007,5
49000066,5
49000227,5
49000094,5
48000010,5
52000199,5
53000235,5
53000010,5
50000056,5
52000029,5
50000045,5
50000046,5
50000048,5
49000057,5
50000057,5
50000058,5
51000026,5
58000047,6
57000055,6
60000027,6
57000052,6
67000017,6
67000019,6
62000014,6
62000012,6
66000014,6
67000018,6
56000002,6
61000012,6
57000049,6
56000006,6
54000002,6
56000001,6
60000036,6
60000031,6
61000013,6
53000029,6
64000025,6
62000017,6
62000022,6
55000018,7
52000064,7
56000003,7
55000015,7
55000017,7
50000051,7
49000092,7
49000054,7
49000061,7
48000004,7
52000020,7
51000024,7
52000039,7
52000025,7
57000058,7
57000050,7
52000870,7
52000068,7
52000063,7
21000529,8
21000528,8
21006035,8
21006036,8
32000030,9
