,Cluster
10000009,0
10000011,0
10000014,0
10000016,0
12000001,0
11000016,0
13000019,0
13000011,0
14000022,0
14000020,0
14000016,0
16000070,0
17000004,0
17000007,0
18000078,0
15000104,0
16000024,0
16000030,0
16000023,0
2000006,0
20000034,0
2000005,0
19000016,0
19000012,0
20000790,0
21000487,0
22000043,0
25000020,0
21000786,0
21000790,0
21000803,0
21000872,0
25000075,0
25000086,0
32000004,0
32000022,0
23000087,0
23000173,0
22000234,0
23000083,0
31000032,0
32000001,0
3000002,0
3000003,0
30000052,0
31000027,0
33000004,0
34000002,0
22000048,0
22000050,0
4000005,0
4000002,0
39000002,0
37000038,0
37000011,0
38000023,0
36000012,0
35000018,0
35000013,0
35000010,0
35000006,0
34000023,0
34000019,0
34000003,0
5000003,0
6000001,0
7000003,0
31000021,1
25000082,1
25000085,1
25000078,1
31000017,1
25000018,1
22000225,1
22000053,1
21006037,1
21000665,1
21000712,1
21000745,1
25000021,1
32000013,1
25000097,1
43000001,1
52000063,1
57000058,1
9000001,1
55000015,1
9000015,1
42000022,1
46000019,1
45000369,1
45000058,1
45000043,1
46000001,1
49000054,1
46000030,1
36000008,1
37000034,1
38000107,1
42000021,1
42000012,1
42000014,1
42000020,1
41000020,1
41000012,1
40000001,1
37000039,1
39000001,1
38000047,1
36000009,1
38000024,1
21006038,1
22000062,1
42000074,1
21000090,1
21000085,1
21000084,1
21000461,1
21000089,1
20000021,1
21000467,1
21000569,1
20000024,1
18000077,1
11000011,1
21000062,1
21000040,1
20000026,1
67000019,2
67000018,2
8000001,2
67000017,2
66000014,2
57000063,2
58000047,2
57000049,2
59000006,2
57000050,2
57000057,2
51000002,2
52000033,2
52000039,2
50000058,2
49000227,2
56000007,2
56000006,2
53000010,2
52000198,2
56000003,2
56000002,2
55000018,2
55000017,2
57000044,2
57000055,2
52000068,2
50000051,2
46000018,2
48000010,2
48000011,2
45000005,2
49000094,2
49000057,2
50000056,2
50000057,2
50000046,2
51000024,2
52000025,2
52000020,2
49000061,2
49000066,2
48000007,2
48000004,2
21000794,2
21000413,2
49000092,2
21000072,3
21000572,3
21000535,3
21000557,3
21000548,3
21000577,3
21000563,3
15000109,3
15000043,3
21000065,3
15000032,3
15000046,3
15000002,3
21000666,3
21000648,3
27000045,3
27000002,3
21001663,3
21000873,3
21000861,3
21000647,3
21000752,3
21000759,3
21000030,3
21000526,3
27000003,3
26000082,3
26000096,3
26000080,3
27000021,3
27000004,3
28000001,3
29000009,3
41000014,3
47000001,4
47000036,4
44000188,4
47000037,4
45000034,4
45000045,4
46000017,4
45000004,4
45000003,4
60000037,4
26000037,4
44000021,4
41000024,4
45000002,4
41000016,4
64000025,4
63000007,4
62000022,4
62000017,4
62000012,4
57000052,4
57000053,4
60000036,4
61000013,4
62000014,4
54000002,4
61000012,4
60000031,4
56000001,4
61000011,4
15000073,5
32000030,5
21006035,5
21006036,5
15000069,5
10000010,5
15000034,5
21000528,5
21000529,5
15000045,5
15000042,5
53000235,5
50000045,5
50000048,5
53000028,5
53000029,5
