,Cluster
16000053,0
20000026,0
20000025,0
20000856,0
19000016,0
20000024,0
22000158,0
22000062,0
25000018,0
25000019,0
22001541,0
22000234,0
22000225,0
22000194,0
22000046,0
21000085,0
22000057,0
22000050,0
22000054,0
36000192,0
40000165,0
43000432,0
39000002,0
39000001,0
36000061,0
32000001,0
33000004,0
34000003,0
34000019,0
33000003,0
36000008,0
36000009,0
28000051,0
28000001,0
31000032,0
31001108,0
31000023,0
31000027,0
31000016,0
35000018,0
35000010,0
35000008,0
35000006,0
25003599,0
25003597,0
25003596,0
25001614,0
25000733,0
25000716,0
25000639,0
25000629,0
25000483,0
25000362,0
25000275,0
25000097,0
25000091,0
25000087,0
25000086,0
25000085,0
25000082,0
25000078,0
25000075,0
25000021,0
25000020,0
42000014,1
38000052,1
38000024,1
38000107,1
45000035,1
45000058,1
45000117,1
46000017,1
37000261,1
46000018,1
46000020,1
46000019,1
38000047,1
46000001,1
45001404,1
45000804,1
45000043,1
45000045,1
45000044,1
46000608,1
47000037,1
46000030,1
57000044,1
56000007,1
47001065,1
46000642,1
47000001,1
47000659,1
47000036,1
43000246,1
43000001,1
45000005,1
45001412,1
42000478,1
42000366,1
42000379,1
45000004,1
45000003,1
45000002,1
45000034,1
42000012,1
41000020,1
41000016,1
40000001,1
42000021,1
42000020,1
42000017,1
42000074,1
44000590,1
44000191,1
44000020,1
44000021,1
43000003,1
50000056,2
50000048,2
52000199,2
51000001,2
51000002,2
51000245,2
51000026,2
50000057,2
56000006,2
56000001,2
56000005,2
55000017,2
55000051,2
54000184,2
57000048,2
56000002,2
52000198,2
52001041,2
52000068,2
52000020,2
52000025,2
51000261,2
57000049,2
52000033,2
52000029,2
52000040,2
52000039,2
57000121,2
58000047,2
57000063,2
59000006,2
57000055,2
53000618,2
53000011,2
49000057,2
48000010,2
48000007,2
48000006,2
50000051,2
49000066,2
49000094,2
49000061,2
53000010,2
48000011,2
48000004,2
21000587,3
21000072,3
21000040,3
21000759,3
21000572,3
21000548,3
23000994,3
21000752,3
21000786,3
21000803,3
21000666,3
21000648,3
21000487,3
21000446,3
21000020,3
21000030,3
21001663,3
21000923,3
23000087,3
23000083,3
23000587,3
24000061,3
27000021,3
26000080,3
26000082,3
26000096,3
27000045,3
27000035,3
27000055,3
21006549,3
27000615,3
27000002,3
27000003,3
27000004,3
27000638,3
29000009,3
27000671,3
29000232,3
45000090,3
27000975,3
21000461,4
21000467,4
21000712,4
21000745,4
21000643,4
21000665,4
21000062,4
18000135,4
57000050,4
16000123,4
57000058,4
57000059,4
55000018,4
56000003,4
52000063,4
18000077,4
20000021,4
18000041,4
18000005,4
20000308,4
51000024,4
21000806,4
24000050,4
23000002,4
22001540,4
22000053,4
21000084,4
21000087,4
21000089,4
21000090,4
21000591,4
31000021,4
30000215,4
25003595,4
30000052,4
42001011,4
11000011,4
6000427,5
6000306,5
6000428,5
11000016,5
1000315,5
1000102,5
22000336,5
4000005,5
3000003,5
3000002,5
49000054,5
5000003,5
21000800,5
21000794,5
21001659,5
21001449,5
21000793,5
21000791,5
21000413,5
2000006,5
6000001,5
2000014,5
2000005,5
13000065,5
7000003,5
9000001,5
9000451,5
9000015,5
8000001,5
7000333,5
22000640,6
19000214,6
22000048,6
16000070,6
16000024,6
16000030,6
15001056,6
16000023,6
15000044,6
15000069,6
15000042,6
15000034,6
16001095,6
19000015,6
16001334,6
17000004,6
16001309,6
16000215,6
21000528,6
22000043,6
13000430,6
22000419,6
12000001,6
13000011,6
12000519,6
9000293,6
9000172,6
22001542,6
21000799,6
11000204,6
41000391,7
41000014,7
43000007,7
41000012,7
32000004,7
50000045,7
21000872,7
53000028,7
16000649,7
32000022,7
29000535,7
33000318,7
34000002,7
37000011,7
36000018,7
46000641,7
32000013,7
35000013,7
32000002,7
34000024,7
37000038,7
37000039,7
43000408,7
36000012,7
34000023,7
38000023,7
62000022,8
63000007,8
60000212,8
60000650,8
61000012,8
64000025,8
62000015,8
60000027,8
60000029,8
59000005,8
60000036,8
57000052,8
57000053,8
60000031,8
60000037,8
54000002,8
62000012,8
62000017,8
47001141,8
45000047,8
41000024,8
61000011,8
61000013,8
62000014,8
61000094,8
10000010,9
14000022,9
15000046,9
17000007,9
17002092,9
15000043,9
15000280,9
15000073,9
10000017,9
15000002,9
13000019,9
10000016,9
13000055,9
10000014,9
10000011,9
19000075,9
19000012,9
15000104,9
10000009,9
14000219,9
14000016,9
15000032,9
15000048,9
67000017,10
66000014,10
67000019,10
66000034,10
67000018,10
21000061,11
55000015,11
50000058,11
