,Cluster
20000026,0
20000024,0
57000058,0
21000085,0
21000040,0
21000062,0
21000084,0
20000042,0
21000745,0
21000794,0
21000110,0
21000467,0
21000528,0
21000413,0
21000461,0
21000089,0
21006036,0
53000029,0
21000712,0
21006035,0
25000078,0
25000021,0
25000082,0
25000085,0
57000050,0
21006037,0
21006038,0
22000053,0
56000003,0
56000007,0
55000018,0
55000017,0
22000062,0
22000234,0
25000018,0
25000020,0
36000008,0
36000009,0
31000021,0
52000039,0
36000015,0
32000013,0
51000002,0
38000024,0
52000068,0
25000097,0
18000077,0
26000082,1
26000080,1
26000170,1
26000096,1
26000111,1
21000557,1
21000526,1
21000665,1
21000563,1
20000790,1
21000030,1
11000016,1
11000011,1
21001663,1
21000647,1
21000569,1
26000037,1
51000001,1
51000024,1
29000009,1
27000002,1
27000021,1
27000045,1
27000004,1
27000003,1
28000001,1
45000034,1
45000043,1
45000041,1
43000001,1
44000188,1
43000003,1
21000873,1
17000004,1
9000015,1
9000001,1
45000005,1
45000058,1
45000369,1
46000030,1
46000001,1
44000021,1
22000048,2
38000023,2
22000043,2
22000050,2
23000087,2
10000009,2
10000010,2
20000034,2
19000016,2
15000002,2
16000024,2
19000012,2
15000034,2
15000073,2
18000078,2
16000030,2
16000053,2
16000070,2
17000007,2
15000043,2
15000042,2
15000046,2
16000023,2
10000014,2
10000011,2
14000020,2
14000022,2
14000016,2
13000019,2
10000016,2
13000011,2
21000548,2
42000017,3
42000014,3
42000020,3
32000022,3
37000034,3
39000001,3
34000002,3
42000012,3
41000024,3
41000020,3
41000016,3
46000017,3
46000018,3
45000035,3
45000004,3
47000036,3
47000032,3
47000001,3
46000020,3
42000022,3
42000074,3
45000002,3
45000003,3
47000037,3
40000001,3
41000012,3
42000021,3
39000002,3
41000014,3
52000029,4
52000064,4
51000026,4
52000199,4
52000198,4
52000025,4
52000033,4
52000020,4
58000019,4
53000011,4
48000007,4
48000011,4
48000010,4
50000056,4
48000115,4
53000010,4
50000045,4
49000094,4
49000057,4
49000061,4
49000066,4
49000227,4
50000048,4
50000051,4
50000057,4
49000092,4
53000235,4
53000028,4
59000005,5
58000047,5
57000053,5
57000052,5
57000055,5
57000057,5
60000031,5
59000006,5
60000029,5
60000027,5
61000011,5
60000036,5
61000012,5
54000002,5
56000002,5
56000001,5
56000005,5
57000049,5
56000006,5
62000014,5
62000012,5
61000013,5
62000022,5
62000017,5
64000025,5
63000007,5
35000010,6
35000013,6
36000012,6
33000004,6
34000019,6
34000023,6
35000006,6
34000003,6
36000018,6
37000011,6
37000038,6
35000018,6
37000039,6
31000032,6
32000001,6
32000004,6
30000052,6
31000016,6
31000023,6
21000090,6
25000086,6
25000075,6
25000091,6
21000872,6
31000027,6
31000017,6
5000003,7
4000002,7
4000005,7
8000001,7
15000032,7
7000003,7
2000005,7
2000006,7
6000001,7
3000003,7
21000790,7
3000002,7
52000063,8
55000015,8
50000058,8
45000045,8
46000019,8
64000033,8
48000004,8
52000870,8
50000046,8
49000054,8
20000021,8
21000487,9
21000752,9
21000577,9
21000572,9
21000861,9
21000803,9
21000759,9
21000065,9
21000446,9
21000072,9
21000786,9
67000017,10
66000014,10
67000019,10
67000018,10
32000030,11
