,Cluster
10000009,-1
11000011,-1
11000016,-1
13000019,-1
14000016,-1
13000065,-1
14000022,-1
15000002,-1
16000023,-1
15000043,-1
15000069,-1
16000024,-1
19000012,-1
18000077,-1
16000070,-1
16000030,-1
20000790,-1
19000015,-1
20000034,-1
20000026,-1
20000024,-1
21000794,-1
21000790,-1
21000786,-1
21000528,-1
21000535,-1
21000548,-1
21000569,-1
21000487,-1
21000090,-1
21000089,-1
21000084,-1
21000861,-1
21000745,-1
21000665,-1
21000803,-1
21000752,-1
21000647,-1
37000011,-1
35000013,-1
37000038,-1
36000018,-1
36000012,-1
26000082,-1
26000080,-1
27000045,-1
27000003,-1
27000004,-1
25000086,-1
25000085,-1
26000037,-1
26000170,-1
26000111,-1
26000096,-1
23000083,-1
25000075,-1
22000053,-1
22000336,-1
22000048,-1
22000050,-1
22000043,-1
21006036,-1
21006035,-1
21001663,-1
37000034,-1
30000052,-1
32000013,-1
32000001,-1
31000032,-1
31000017,-1
31000021,-1
52000198,-1
52000199,-1
52000870,-1
53000010,-1
53000011,-1
53000028,-1
53000235,-1
54000002,-1
55000015,-1
55000017,-1
55000018,-1
56000005,-1
56000003,-1
56000007,-1
57000063,-1
57000050,-1
57000052,-1
58000019,-1
57000058,-1
62000015,-1
61000013,-1
60000031,-1
51000024,-1
50000051,-1
50000046,-1
45000058,-1
45000090,-1
45000369,-1
46000001,-1
46000017,-1
46000018,-1
46000019,-1
46000030,-1
46000174,-1
47000036,-1
47000037,-1
48000004,-1
48000011,-1
50000048,-1
50000045,-1
49000054,-1
50000058,-1
42000125,-1
42000022,-1
43000001,-1
44000106,-1
44000188,-1
45000043,-1
45000045,-1
45000035,-1
45000034,-1
44000021,-1
41000014,-1
42000020,-1
41000016,-1
42000014,-1
41000141,-1
64000025,-1
66000014,-1
67000017,-1
62000022,-1
67000018,-1
9000015,-1
62000014,-1
62000012,-1
9000001,-1
67000019,-1
61000012,-1
60000027,-1
60000036,-1
52000029,-1
52000025,-1
52000020,-1
52000033,-1
52000068,-1
52000063,-1
52000039,-1
38000047,0
36000008,0
33000004,0
34000002,0
34000023,0
39000001,0
42000012,0
40000001,0
36000009,0
38000024,0
42000021,0
42000074,0
28000001,0
29000009,0
34000003,0
32000022,0
34000019,0
4000005,1
8000001,1
5000003,1
6000001,1
15000032,1
2000005,1
3000002,1
3000003,1
7000003,1
25000082,2
22000225,2
21000085,2
38000107,2
25000097,2
31000027,2
22000062,2
25000078,2
21000872,3
21000062,3
32000004,3
21000040,3
25000021,3
25000020,3
25003189,3
25000733,3
57000049,4
57000044,4
58000047,4
59000006,4
56000002,4
56000006,4
57000055,4
56000001,4
21000030,5
21000873,5
21000557,5
21000563,5
21000526,5
21000666,5
21006037,6
21006038,6
21000712,6
21000413,6
21000461,6
21000467,6
15000109,7
15000073,7
17000007,7
18000078,7
13000011,7
21000065,8
21000572,8
21000648,8
21000577,8
21000759,8
35000010,9
35000006,9
38000023,9
35000018,9
39000002,9
37000255,10
37000259,10
41000020,10
41000012,10
41000140,10
45000003,11
45000004,11
45000005,11
45000002,11
47000001,11
48000010,12
48000007,12
49000094,12
49000227,12
49000061,12
51000026,13
50000057,13
50000056,13
49000057,13
49000066,13
