,Cluster
10000009,-1
15000032,-1
14000020,-1
13000117,-1
13000116,-1
13000065,-1
13000019,-1
13000011,-1
11000272,-1
11000016,-1
11000011,-1
1000228,-1
9000001,-1
21000487,-1
60000027,-1
58000019,-1
21000110,-1
57000178,-1
57000063,-1
57000058,-1
57000052,-1
57000044,-1
20000034,-1
21000090,-1
21000647,-1
56000005,-1
21000528,-1
21000548,-1
21000752,-1
2000005,-1
20000790,-1
21000040,-1
53000011,-1
53000010,-1
52000870,-1
52000425,-1
60000035,-1
22000053,-1
22000050,-1
22000048,-1
53000028,-1
53000235,-1
54000002,-1
55000015,-1
55000018,-1
56000001,-1
56000002,-1
56000003,-1
25000075,-1
25000021,-1
25000020,-1
23000173,-1
23000083,-1
22000336,-1
25000085,-1
25000086,-1
26000037,-1
21000786,-1
25000733,-1
25003189,-1
21006035,-1
21000861,-1
21006036,-1
22000043,-1
45000004,-1
37000038,-1
38000023,-1
38000107,-1
4000005,-1
41000014,-1
41000016,-1
32000013,-1
39000002,-1
39000001,-1
35000006,-1
34000023,-1
34000019,-1
35000018,-1
36000012,-1
37000011,-1
30000215,-1
30000052,-1
31000021,-1
31000017,-1
31000027,-1
31000032,-1
38000047,-1
34000003,-1
35000013,-1
35000010,-1
45000090,-1
47000037,-1
67000017,-1
67000018,-1
66000014,-1
66000034,-1
46000019,-1
46000018,-1
46000017,-1
45000369,-1
45000045,-1
41000140,-1
47000001,-1
41000141,-1
42000014,-1
42000012,-1
42000022,-1
42000020,-1
42000074,-1
42000125,-1
44000021,-1
47000036,-1
44000106,-1
44000188,-1
45000003,-1
45000002,-1
50000046,-1
50000048,-1
50000051,-1
56000006,-1
50000056,-1
50000057,-1
50000058,-1
51000026,-1
52000025,-1
52000033,-1
52000039,-1
52000063,-1
15000069,-1
16000023,-1
9000015,-1
16000024,-1
48000004,-1
16000030,-1
45000043,-1
45000035,-1
5000003,-1
45000034,-1
45000005,-1
50000045,-1
48000006,-1
48000011,-1
49000054,-1
49000066,-1
64000025,-1
62000017,-1
67000019,-1
52000198,-1
61000012,-1
61000013,-1
16000070,-1
17000004,-1
18000078,-1
18000079,-1
19000012,-1
19000015,-1
62000012,-1
62000014,-1
18000077,0
21000413,0
21000712,0
21000745,0
21000085,0
21000084,0
21000461,0
21006038,0
21000467,0
21000089,0
21006037,0
21000569,0
21000665,0
21000794,0
27000004,1
28000001,1
32000022,1
33000004,1
21000872,1
32000001,1
32000004,1
36000018,1
29000009,1
27000045,1
34000002,1
46000174,2
46000030,2
36000009,2
36000008,2
37000034,2
38000024,2
40000001,2
42000021,2
43000001,2
46000001,2
58000047,3
48000010,3
48000007,3
49000227,3
52000020,3
49000146,3
52000068,3
49000094,3
21000803,4
21000572,4
21001663,4
21000577,4
21000648,4
21000759,4
21000065,4
20000026,5
20000024,5
25000097,5
22000062,5
25000078,5
25000082,5
22000225,5
62000015,6
62000022,6
60000036,6
59000006,6
60000031,6
57000049,6
57000055,6
15000073,7
17000007,7
15000043,7
15000002,7
14000022,7
14000016,7
21000526,8
21000030,8
21000563,8
21000666,8
21000557,8
21000873,8
21000061,9
21000062,9
26000080,9
26000096,9
26000082,9
55000017,10
51000024,10
45000058,10
57000050,10
56000007,10
6000001,11
8000001,11
7000003,11
3000002,11
3000003,11
48000115,12
52000029,12
52000199,12
49000061,12
49000057,12
41000012,13
37000255,13
37000259,13
41000020,13
