,Cluster
10000009,-1
10000011,-1
11000011,-1
11000204,-1
12000001,-1
12000195,-1
16000258,-1
16000261,-1
16000024,-1
16000030,-1
15000073,-1
15000046,-1
15000032,-1
15000043,-1
15000002,-1
13000065,-1
16000070,-1
16000130,-1
21000794,-1
21000712,-1
21000528,-1
21000548,-1
21000085,-1
21000413,-1
21000062,-1
21000090,-1
21000089,-1
2000005,-1
19000015,-1
19000012,-1
17000007,-1
17000004,-1
24000050,-1
24000061,-1
25000020,-1
25000021,-1
27000002,-1
27000004,-1
27000035,-1
27000045,-1
32000013,-1
34000024,-1
33000004,-1
34000002,-1
3000003,-1
3000002,-1
31000032,-1
31000017,-1
22000043,-1
22000050,-1
23000083,-1
23000173,-1
25000085,-1
26000037,-1
25000733,-1
25001149,-1
21000872,-1
21006036,-1
21000863,-1
21000803,-1
41000012,-1
37000259,-1
60000031,-1
6000001,-1
50000048,-1
50000051,-1
50000057,-1
50000058,-1
51000026,-1
52000198,-1
52000033,-1
52000025,-1
52000063,-1
53000011,-1
53000010,-1
55000015,-1
53000028,-1
52000199,-1
57000058,-1
57000049,-1
61000013,-1
62000014,-1
66000014,-1
8000001,-1
7000003,-1
67000018,-1
67000017,-1
66000034,-1
60000036,-1
59000006,-1
60000027,-1
48000004,-1
47000060,-1
47000061,-1
5000003,-1
50000046,-1
45000034,-1
45000058,-1
45000045,-1
47000036,-1
46000019,-1
46000030,-1
46000001,-1
45000090,-1
49000054,-1
49000066,-1
50000045,-1
48000011,-1
48000006,-1
42000022,-1
43000001,-1
43000003,-1
41000016,-1
41000140,-1
41000141,-1
42000012,-1
42000020,-1
42000014,-1
42000125,-1
4000005,-1
38000250,-1
39000001,-1
39000002,-1
4000002,-1
37000255,-1
37000011,-1
21000040,0
21000030,0
20000026,0
21000084,0
42000074,0
41000014,0
42000021,0
40000001,0
38000246,0
37000034,0
37000038,0
38000023,0
41000020,0
36000018,0
35000018,0
36000012,0
36000009,0
36000008,0
30000052,0
28000001,0
29000009,0
31000027,0
21000861,0
21000859,0
21000873,0
21001663,0
34000023,0
34000019,0
34000003,0
32000022,0
33000003,0
35000013,0
35000010,0
35000006,0
22000225,0
22000053,0
22000062,0
26000082,0
21000487,0
21000569,0
21000467,0
21000461,0
11000060,0
11000016,0
13000019,0
11000014,0
11000009,0
10000014,0
18000077,0
20000024,0
21000648,0
21000572,0
21000666,0
21000665,0
21000745,0
21000752,0
21000759,0
21000786,0
26000096,0
25000082,0
25000078,0
25000097,0
26000080,0
30000215,0
32000001,0
32000004,0
9000001,0
9000015,0
38000024,0
64000025,1
57000052,1
60000029,1
57000178,1
58000019,1
62000012,1
63000007,1
62000022,1
57000050,1
57000055,1
57000063,1
52000068,1
55000018,1
42000019,1
61000012,1
58000047,1
57000044,1
56000003,1
56000007,1
56000006,1
56000005,1
55000017,1
54000002,1
52000870,1
51000024,1
52000020,1
56000002,1
56000001,1
51000002,1
62000015,1
52000029,2
52000039,2
50000056,2
48000010,2
48000007,2
49000057,2
49000061,2
49000094,2
45000004,3
44000021,3
45000035,3
45000003,3
45000002,3
45000005,3
14000022,4
10000016,4
10000017,4
10000010,4
14000016,4
13000011,4
16000158,5
25000086,5
16000023,5
25000075,5
22000048,5
47000037,6
47000001,6
45000043,6
46000017,6
46000018,6
