,Cluster
10000009,-1
10000010,-1
10000011,-1
10000014,-1
10000016,-1
10000017,-1
11000016,-1
12000001,-1
14000016,-1
13000011,-1
13000019,-1
13000065,-1
15000002,-1
14000022,-1
15000032,-1
15000042,-1
16000030,-1
15000043,-1
15000046,-1
15000069,-1
15000073,-1
15001034,-1
16000023,-1
16000024,-1
16001302,-1
16000070,-1
16000273,-1
16000726,-1
17000007,-1
17000004,-1
19000012,-1
18000077,-1
21000712,-1
21000745,-1
19000015,-1
2000005,-1
21000040,-1
21000030,-1
21000072,-1
21000062,-1
21000089,-1
21000090,-1
21000084,-1
21000085,-1
21000413,-1
21000461,-1
21000487,-1
21000467,-1
21000786,-1
21000794,-1
21000528,-1
21000548,-1
21000572,-1
21000648,-1
21000665,-1
21000666,-1
21000803,-1
21000872,-1
21000752,-1
21000759,-1
21006038,-1
21006037,-1
21006036,-1
21001663,-1
37000034,-1
37000011,-1
35000013,-1
36000012,-1
21006462,-1
21006467,-1
22000043,-1
22000048,-1
22000050,-1
25000018,-1
24000149,-1
24000050,-1
25000085,-1
25000086,-1
25000075,-1
25000021,-1
27000002,-1
27000004,-1
27000035,-1
26000096,-1
25000733,-1
26000082,-1
26000080,-1
25001085,-1
27000045,-1
32000004,-1
30000215,-1
30000052,-1
3000003,-1
3000002,-1
29000009,-1
28000001,-1
33000003,-1
32000022,-1
32000013,-1
34000023,-1
37000038,-1
34000469,-1
34000260,-1
31000032,-1
48000004,-1
47000429,-1
50000048,-1
50000051,-1
45000043,-1
45000035,-1
45000034,-1
45000005,-1
42000017,-1
42000019,-1
42000020,-1
43000003,-1
41000129,-1
42000014,-1
41000695,-1
42000012,-1
41000014,-1
41000016,-1
41000020,-1
4000005,-1
4000002,-1
39000002,-1
39000001,-1
38000023,-1
67000030,-1
9000015,-1
8000001,-1
67000019,-1
58000047,-1
59000006,-1
58000019,-1
60000035,-1
60000029,-1
60000031,-1
60000027,-1
6000001,-1
57000058,-1
66000034,-1
67000017,-1
62000015,-1
9000001,-1
55000015,-1
57000052,-1
56000005,-1
53000010,-1
54000002,-1
53000011,-1
53000028,-1
47000422,-1
47000037,-1
47001025,-1
46000019,-1
46000017,-1
46000018,-1
45000090,-1
45000045,-1
50000056,-1
50000057,-1
50000058,-1
5000003,-1
50000046,-1
49000066,-1
49000094,-1
49000054,-1
49000061,-1
60000036,-1
7000003,-1
67000018,-1
66000014,-1
52000039,-1
52000025,-1
51000026,-1
52000198,-1
52000199,-1
52000935,-1
52000063,-1
52000033,-1
38000024,0
40000001,0
11000011,0
43000001,0
42000074,0
42000022,0
41000012,0
41000124,0
52000029,0
47000001,0
57000063,0
57001002,0
61000012,0
56000003,0
55000444,0
55000018,0
52000020,0
56000070,0
57000050,0
55000017,0
56000007,0
51000024,0
52000068,0
45000003,0
45000004,0
45000002,0
47000036,0
46000030,0
46000001,0
45000058,0
42000021,0
51000002,0
20000024,1
20000026,1
16001299,1
25000020,1
22000053,1
22000062,1
22000225,1
31000027,1
25000097,1
25000078,1
25000082,1
33000004,2
32000001,2
34000002,2
34000003,2
34000024,2
34000019,2
36000008,2
36000009,2
61000013,3
62000022,3
64000025,3
62000012,3
63000007,3
44000021,3
62000014,3
57000055,4
56000001,4
57000049,4
56000006,4
57000044,4
56000002,4
48000317,5
48000010,5
49000057,5
48000007,5
48000011,5
35000006,6
31000017,6
35000018,6
35000010,6
