eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,2,375,0.9996523219296349,0.00034767806393325217
0.05,2,2,375,0.9996523219296349,0.00034767806393325217
0.06,2,2,375,0.9996523219296349,0.00034767806393325217
0.06,2,2,375,0.9996523219296349,0.00034767806393325217
0.07,2,2,375,0.9996523219296349,0.00034767806393325217
0.07,2,3,373,0.9946874829438096,0.006688230612327257
0.08,2,3,373,0.9946874829438096,0.006688230612327257
0.08,2,3,373,0.9946874829438096,0.006688230612327257
0.09,2,3,373,0.9946874829438096,0.006688230612327257
0.09,2,3,373,0.9946874829438096,0.006688230612327257
0.1,2,3,373,0.9946874829438096,0.006688230612327257
0.1,2,3,373,0.9946874829438096,0.006688230612327257
0.11,2,3,373,0.9946874829438096,0.006688230612327257
0.11,2,3,373,0.9946874829438096,0.006688230612327257
0.12,2,3,373,0.9946874829438096,0.006688230612327257
0.12,2,3,373,0.9946874829438096,0.006688230612327257
0.13,2,3,373,0.9946874829438096,0.006688230612327257
0.13,2,3,373,0.9946874829438096,0.006688230612327257
0.14,2,3,373,0.9946874829438096,0.006688230612327257
0.14,2,3,373,0.9946874829438096,0.006688230612327257
0.15,2,3,373,0.9946874829438096,0.006688230612327257
0.15,2,4,371,0.9857224020712214,0.019241206384940687
0.16,2,5,369,0.9728671927654083,0.03236345418132771
0.16,2,5,369,0.9728671927654083,0.03236345418132771
0.16,2,5,369,0.9728671927654083,0.03236345418132771
0.17,2,5,369,0.9728671927654083,0.03236345418132771
0.17,2,5,369,0.9728671927654083,0.03236345418132771
0.18,2,5,369,0.9728671927654083,0.03236345418132771
0.18,2,5,369,0.9728671927654083,0.03236345418132771
0.19,2,6,367,0.9590043851834108,0.053393084847634636
0.19,2,6,367,0.9590043851834108,0.053393084847634636
0.2,2,9,361,0.8935952341024017,0.11731829784406875
0.2,2,9,361,0.8935952341024017,0.11731829784406875
0.21,2,9,361,0.8935952341024017,0.11731829784406875
0.21,2,9,361,0.8935952341024017,0.11731829784406875
0.22,2,9,361,0.8935952341024017,0.11731829784406875
0.22,2,9,361,0.8935952341024017,0.11731829784406875
0.23,2,12,355,0.8263308213046727,0.17697897969775553
0.23,2,13,353,0.8059317420242962,0.20992017406998242
0.24,2,13,353,0.8059317420242962,0.20992017406998242
0.24,2,13,352,0.7650523078704075,0.23816139613806175
0.25,2,14,349,0.7669924991165942,0.23890719093387333
0.25,2,14,349,0.7669924991165942,0.23890719093387333
0.26,2,15,344,0.7277101716774239,0.2827051856143155
0.26,2,17,340,0.7256335364947223,0.2840301660289522
0.26,2,18,338,0.7090525728198589,0.3019527110900053
