eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,37,148,0.40886056181043623,0.6792332167670108
0.07,2,26,94,0.03520885478452625,0.7961335982388332
0.09,2,11,58,-0.22238023588932568,0.9545009352138034
0.11,2,4,35,0.037484627302056234,0.7156340705004849
0.13,2,1,25,,
0.15,2,1,20,,
0.17,2,1,15,,
0.19,2,1,12,,
0.21,2,1,9,,
0.22,2,1,8,,
0.24,2,1,8,,
0.26,2,1,6,,
0.28,2,1,6,,
0.3,2,2,4,0.8339416933142431,0.17656951970719875
0.32,2,2,4,0.8339416933142431,0.17656951970719875
0.34,2,2,4,0.8339416933142431,0.17656951970719875
0.36,2,2,4,0.8339416933142431,0.17656951970719875
0.38,2,2,4,0.8339416933142431,0.17656951970719875
0.4,2,2,4,0.8339416933142431,0.17656951970719875
0.42,2,2,4,0.8339416933142431,0.17656951970719875
0.44,2,2,4,0.8339416933142431,0.17656951970719875
0.46,2,2,4,0.8339416933142431,0.17656951970719875
0.48,2,2,4,0.8339416933142431,0.17656951970719875
0.5,2,2,4,0.8339416933142431,0.17656951970719875
0.52,2,2,4,0.8339416933142431,0.17656951970719875
0.53,2,2,4,0.8339416933142431,0.17656951970719875
0.55,2,2,4,0.8339416933142431,0.17656951970719875
0.57,2,2,4,0.8339416933142431,0.17656951970719875
0.59,2,2,3,0.829082181357741,0.17871517125447367
0.61,2,2,3,0.829082181357741,0.17871517125447367
0.63,2,2,3,0.829082181357741,0.17871517125447367
0.65,2,2,2,0.8232287082909958,0.18115708458602714
0.67,2,2,2,0.8232287082909958,0.18115708458602714
0.69,2,2,2,0.8232287082909958,0.18115708458602714
0.71,2,2,2,0.8232287082909958,0.18115708458602714
0.73,2,2,2,0.8232287082909958,0.18115708458602714
0.75,2,2,2,0.8232287082909958,0.18115708458602714
0.77,2,2,2,0.8232287082909958,0.18115708458602714
0.79,2,2,2,0.8232287082909958,0.18115708458602714
0.81,2,2,2,0.8232287082909958,0.18115708458602714
0.83,2,2,2,0.8232287082909958,0.18115708458602714
0.84,2,2,2,0.8232287082909958,0.18115708458602714
0.86,2,2,2,0.8232287082909958,0.18115708458602714
0.88,2,2,2,0.8232287082909958,0.18115708458602714
0.9,2,1,2,,
0.92,2,1,2,,
0.94,2,1,2,,
0.96,2,1,2,,
0.98,2,1,2,,
1.0,2,1,2,,
