eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,4,244,0.9963539321144685,0.004230508896336338
0.05,2,4,244,0.9963539321144685,0.004230508896336338
0.06,2,4,244,0.9963539321144685,0.004230508896336338
0.06,2,4,244,0.9963539321144685,0.004230508896336338
0.07,2,4,244,0.9963539321144685,0.004230508896336338
0.07,2,5,242,0.9894687082307307,0.013353695799031822
0.08,2,5,242,0.9894687082307307,0.013353695799031822
0.08,2,5,242,0.9894687082307307,0.013353695799031822
0.09,2,5,242,0.9894687082307307,0.013353695799031822
0.09,2,5,242,0.9894687082307307,0.013353695799031822
0.1,2,5,242,0.9894687082307307,0.013353695799031822
0.1,2,5,242,0.9894687082307307,0.013353695799031822
0.11,2,5,242,0.9894687082307307,0.013353695799031822
0.11,2,5,242,0.9894687082307307,0.013353695799031822
0.12,2,5,242,0.9894687082307307,0.013353695799031822
0.12,2,5,242,0.9894687082307307,0.013353695799031822
0.13,2,5,242,0.9894687082307307,0.013353695799031822
0.13,2,5,242,0.9894687082307307,0.013353695799031822
0.14,2,5,242,0.9894687082307307,0.013353695799031822
0.14,2,5,242,0.9894687082307307,0.013353695799031822
0.15,2,5,242,0.9894687082307307,0.013353695799031822
0.15,2,5,242,0.9894687082307307,0.013353695799031822
0.16,2,6,240,0.9850502149450988,0.017928806013685013
0.16,2,6,240,0.9850502149450988,0.017928806013685013
0.16,2,6,240,0.9850502149450988,0.017928806013685013
0.17,2,6,240,0.9850502149450988,0.017928806013685013
0.17,2,6,240,0.9850502149450988,0.017928806013685013
0.18,2,6,240,0.9850502149450988,0.017928806013685013
0.18,2,6,240,0.9850502149450988,0.017928806013685013
0.19,2,6,240,0.9850502149450988,0.017928806013685013
0.19,2,6,240,0.9850502149450988,0.017928806013685013
0.2,2,6,240,0.9850502149450988,0.017928806013685013
0.2,2,6,240,0.9850502149450988,0.017928806013685013
0.21,2,6,240,0.9850502149450988,0.017928806013685013
0.21,2,6,240,0.9850502149450988,0.017928806013685013
0.22,2,6,240,0.9850502149450988,0.017928806013685013
0.22,2,6,240,0.9850502149450988,0.017928806013685013
0.23,2,6,240,0.9850502149450988,0.017928806013685013
0.23,2,6,240,0.9850502149450988,0.017928806013685013
0.24,2,6,240,0.9850502149450988,0.017928806013685013
0.24,2,6,240,0.9850502149450988,0.017928806013685013
0.25,2,6,240,0.9850502149450988,0.017928806013685013
0.25,2,6,240,0.9850502149450988,0.017928806013685013
0.26,2,6,240,0.9850502149450988,0.017928806013685013
0.26,2,6,240,0.9850502149450988,0.017928806013685013
0.26,2,6,240,0.9850502149450988,0.017928806013685013
0.27,2,6,240,0.9850502149450988,0.017928806013685013
0.27,2,6,240,0.9850502149450988,0.017928806013685013
0.28,2,7,238,0.979796312882554,0.02297663195400431
0.28,2,7,238,0.979796312882554,0.02297663195400431
0.29,2,7,238,0.979796312882554,0.02297663195400431
0.29,2,7,238,0.979796312882554,0.02297663195400431
0.3,2,7,238,0.979796312882554,0.02297663195400431
0.3,2,7,238,0.979796312882554,0.02297663195400431
0.31,2,7,238,0.979796312882554,0.02297663195400431
0.31,2,7,238,0.979796312882554,0.02297663195400431
0.32,2,7,238,0.979796312882554,0.02297663195400431
0.32,2,7,238,0.979796312882554,0.02297663195400431
0.33,2,7,238,0.979796312882554,0.02297663195400431
0.33,2,7,238,0.979796312882554,0.02297663195400431
0.34,2,7,238,0.979796312882554,0.02297663195400431
0.34,2,7,238,0.979796312882554,0.02297663195400431
0.35,2,7,238,0.979796312882554,0.02297663195400431
0.35,2,7,238,0.979796312882554,0.02297663195400431
0.36,2,7,238,0.979796312882554,0.02297663195400431
0.36,2,7,238,0.979796312882554,0.02297663195400431
0.37,2,7,238,0.979796312882554,0.02297663195400431
0.37,2,7,238,0.979796312882554,0.02297663195400431
0.37,2,7,238,0.979796312882554,0.02297663195400431
0.38,2,7,238,0.979796312882554,0.02297663195400431
0.38,2,7,238,0.979796312882554,0.02297663195400431
0.39,2,7,238,0.979796312882554,0.02297663195400431
0.39,2,7,238,0.979796312882554,0.02297663195400431
0.4,2,7,238,0.979796312882554,0.02297663195400431
0.4,2,7,238,0.979796312882554,0.02297663195400431
0.41,2,7,238,0.979796312882554,0.02297663195400431
0.41,2,7,238,0.979796312882554,0.02297663195400431
0.42,2,7,238,0.979796312882554,0.02297663195400431
0.42,2,7,238,0.979796312882554,0.02297663195400431
0.43,2,7,238,0.979796312882554,0.02297663195400431
0.43,2,7,238,0.979796312882554,0.02297663195400431
0.44,2,7,238,0.979796312882554,0.02297663195400431
0.44,2,7,238,0.979796312882554,0.02297663195400431
0.45,2,7,238,0.979796312882554,0.02297663195400431
0.45,2,7,238,0.979796312882554,0.02297663195400431
0.46,2,7,238,0.979796312882554,0.02297663195400431
0.46,2,7,238,0.979796312882554,0.02297663195400431
0.47,2,7,238,0.979796312882554,0.02297663195400431
0.47,2,7,238,0.979796312882554,0.02297663195400431
0.47,2,7,238,0.979796312882554,0.02297663195400431
0.48,2,7,238,0.979796312882554,0.02297663195400431
0.48,2,8,235,0.9569945593254926,0.06467534780271968
0.49,2,8,235,0.9569945593254926,0.06467534780271968
