eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,3,363,0.9924122177443149,0.008408717944830594
0.05,2,3,363,0.9924122177443149,0.008408717944830594
0.06,2,3,363,0.9924122177443149,0.008408717944830594
0.06,2,3,363,0.9924122177443149,0.008408717944830594
0.07,2,3,363,0.9924122177443149,0.008408717944830594
0.07,2,3,363,0.9924122177443149,0.008408717944830594
0.08,2,3,363,0.9924122177443149,0.008408717944830594
0.08,2,3,363,0.9924122177443149,0.008408717944830594
0.09,2,3,363,0.9924122177443149,0.008408717944830594
0.09,2,3,363,0.9924122177443149,0.008408717944830594
0.1,2,3,363,0.9924122177443149,0.008408717944830594
0.1,2,3,363,0.9924122177443149,0.008408717944830594
0.11,2,3,363,0.9924122177443149,0.008408717944830594
0.11,2,3,363,0.9924122177443149,0.008408717944830594
0.12,2,3,363,0.9924122177443149,0.008408717944830594
0.12,2,3,363,0.9924122177443149,0.008408717944830594
0.13,2,3,363,0.9924122177443149,0.008408717944830594
0.13,2,3,363,0.9924122177443149,0.008408717944830594
0.14,2,3,363,0.9924122177443149,0.008408717944830594
0.14,2,3,363,0.9924122177443149,0.008408717944830594
0.15,2,3,363,0.9924122177443149,0.008408717944830594
0.15,2,3,363,0.9924122177443149,0.008408717944830594
0.16,2,3,363,0.9924122177443149,0.008408717944830594
0.16,2,3,363,0.9924122177443149,0.008408717944830594
0.16,2,3,363,0.9924122177443149,0.008408717944830594
0.17,2,3,363,0.9924122177443149,0.008408717944830594
0.17,2,3,363,0.9924122177443149,0.008408717944830594
0.18,2,3,363,0.9924122177443149,0.008408717944830594
0.18,2,3,363,0.9924122177443149,0.008408717944830594
0.19,2,3,363,0.9924122177443149,0.008408717944830594
0.19,2,3,363,0.9924122177443149,0.008408717944830594
0.2,2,3,363,0.9924122177443149,0.008408717944830594
0.2,2,3,363,0.9924122177443149,0.008408717944830594
0.21,2,3,363,0.9924122177443149,0.008408717944830594
0.21,2,3,363,0.9924122177443149,0.008408717944830594
0.22,2,3,363,0.9924122177443149,0.008408717944830594
0.22,2,3,363,0.9924122177443149,0.008408717944830594
0.23,2,3,363,0.9924122177443149,0.008408717944830594
0.23,2,3,363,0.9924122177443149,0.008408717944830594
0.24,2,3,363,0.9924122177443149,0.008408717944830594
