eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,29,208,0.5972445763766748,0.4390778409076419
0.05,2,31,191,0.5348304344778041,0.5029009174799246
0.06,2,29,177,0.459810069400582,0.6101300533344067
0.06,2,30,158,0.4638979042987307,0.52681556109245
0.07,2,35,131,0.3596636599224159,0.5703808016724418
0.07,2,32,121,0.21985818082407518,0.6212466358091264
0.08,2,32,113,0.13102753507877055,0.7263395242021159
0.08,2,33,102,0.12006920997244641,0.7585529241192874
0.09,2,30,91,0.08128929850144713,0.7281545221557589
0.09,2,27,86,-0.10938738230020079,1.1027142500739804
0.1,2,25,80,-0.12293631453834657,1.0017608594419745
0.1,2,19,72,-0.13556292282145901,0.9955513556797642
0.11,2,16,69,-0.16315732264950406,0.9108352416705043
0.11,2,14,66,-0.14477763293183482,0.822590824784178
0.12,2,11,62,-0.12386208301513563,0.6685526735450322
0.12,2,10,54,-0.05570640103407869,0.6675929050342536
0.13,2,9,51,0.1535479031714962,0.6334155220982406
0.13,2,9,48,0.10085964263629386,0.6743348621479667
0.14,2,9,47,0.10142041575216901,0.6740938510075888
0.14,2,11,37,-0.07298936513306295,0.7943838690578819
0.15,2,10,33,-0.07901859407794333,0.8087517653718322
0.15,2,9,30,0.018634231095198902,0.7916886938169256
0.16,2,5,28,0.06078771639919789,0.8295989285843073
0.16,2,4,28,0.05452883503489706,0.86389187132128
0.16,2,4,26,0.050574635241168085,0.913272911068905
0.17,2,3,26,0.04133422386222325,0.9758926145776273
0.17,2,3,24,0.04918369035464906,1.012961198581302
0.18,2,1,22,,
0.18,2,2,20,0.5660273502296445,0.3737396524346873
0.19,2,2,20,0.5660273502296445,0.3737396524346873
0.19,2,2,20,0.5660273502296445,0.3737396524346873
0.2,2,4,16,0.22737131690426718,0.6128275419098709
0.2,2,4,16,0.22737131690426718,0.6128275419098709
0.21,2,4,16,0.22737131690426718,0.6128275419098709
0.21,2,4,16,0.22737131690426718,0.6128275419098709
0.22,2,3,15,0.3166770027848439,0.5601807245218272
0.22,2,2,15,0.5573911812408349,0.3808720605874315
0.23,2,2,15,0.5573911812408349,0.3808720605874315
0.23,2,2,15,0.5573911812408349,0.3808720605874315
0.24,2,2,15,0.5573911812408349,0.3808720605874315
0.24,2,2,15,0.5573911812408349,0.3808720605874315
0.25,2,2,15,0.5573911812408349,0.3808720605874315
0.25,2,2,15,0.5573911812408349,0.3808720605874315
0.26,2,2,15,0.5573911812408349,0.3808720605874315
0.26,2,3,13,0.44160989516928595,0.4817858331110856
0.26,2,3,13,0.44160989516928595,0.4817858331110856
0.27,2,3,12,0.43836491026923385,0.4839685166379646
0.27,2,3,10,0.42925192868484424,0.4905657115102177
