eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,2,244,0.9928559092255171,0.007144093601004161
0.05,2,2,244,0.9928559092255171,0.007144093601004161
0.06,2,2,244,0.9928559092255171,0.007144093601004161
0.06,2,2,244,0.9928559092255171,0.007144093601004161
0.07,2,2,244,0.9928559092255171,0.007144093601004161
0.07,2,2,244,0.9928559092255171,0.007144093601004161
0.08,2,2,244,0.9928559092255171,0.007144093601004161
0.08,2,2,244,0.9928559092255171,0.007144093601004161
0.09,2,2,244,0.9928559092255171,0.007144093601004161
0.09,2,2,244,0.9928559092255171,0.007144093601004161
0.1,2,2,244,0.9928559092255171,0.007144093601004161
0.1,2,2,244,0.9928559092255171,0.007144093601004161
0.11,2,2,244,0.9928559092255171,0.007144093601004161
0.11,2,2,244,0.9928559092255171,0.007144093601004161
0.12,2,2,244,0.9928559092255171,0.007144093601004161
0.12,2,2,244,0.9928559092255171,0.007144093601004161
0.13,2,2,244,0.9928559092255171,0.007144093601004161
0.13,2,3,242,0.985219950583458,0.017884264644894992
0.14,2,4,240,0.9680221819210943,0.03703816361534654
0.14,2,4,240,0.9680221819210943,0.03703816361534654
0.15,2,4,240,0.9680221819210943,0.03703816361534654
0.15,2,5,238,0.9315619618110066,0.07277414448698324
0.16,2,6,236,0.9223834721990914,0.08092528415853464
0.16,2,6,236,0.9223834721990914,0.08092528415853464
0.16,2,6,236,0.9223834721990914,0.08092528415853464
0.17,2,7,234,0.9272956316769906,0.07433715582982961
0.17,2,7,234,0.9272956316769906,0.07433715582982961
0.18,2,7,234,0.9272956316769906,0.07433715582982961
0.18,2,7,234,0.9272956316769906,0.07433715582982961
0.19,2,7,234,0.9272956316769906,0.07433715582982961
0.19,2,7,234,0.9272956316769906,0.07433715582982961
0.2,2,7,234,0.9272956316769906,0.07433715582982961
0.2,2,7,234,0.9272956316769906,0.07433715582982961
0.21,2,8,232,0.9146128500433793,0.08558332133902578
0.21,2,9,230,0.9220148014641476,0.07793917099792719
0.22,2,9,230,0.9220148014641476,0.07793917099792719
0.22,2,9,230,0.9220148014641476,0.07793917099792719
0.23,2,9,230,0.9220148014641476,0.07793917099792719
0.23,2,9,230,0.9220148014641476,0.07793917099792719
0.24,2,9,230,0.9220148014641476,0.07793917099792719
0.24,2,10,228,0.9245336462419766,0.07558285261665884
0.25,2,10,228,0.9245336462419766,0.07558285261665884
0.25,2,10,228,0.9245336462419766,0.07558285261665884
0.26,2,10,228,0.9245336462419766,0.07558285261665884
0.26,2,10,228,0.9245336462419766,0.07558285261665884
0.26,2,10,228,0.9245336462419766,0.07558285261665884
0.27,2,10,228,0.9245336462419766,0.07558285261665884
0.27,2,10,228,0.9245336462419766,0.07558285261665884
0.28,2,10,228,0.9245336462419766,0.07558285261665884
0.28,2,10,228,0.9245336462419766,0.07558285261665884
0.29,2,10,228,0.9245336462419766,0.07558285261665884
0.29,2,10,228,0.9245336462419766,0.07558285261665884
0.3,2,10,228,0.9245336462419766,0.07558285261665884
0.3,2,10,228,0.9245336462419766,0.07558285261665884
0.31,2,10,227,0.9109242613523304,0.0898765210021246
0.31,2,10,227,0.9109242613523304,0.0898765210021246
0.32,2,10,227,0.9109242613523304,0.0898765210021246
0.32,2,10,227,0.9109242613523304,0.0898765210021246
0.33,2,10,227,0.9109242613523304,0.0898765210021246
0.33,2,10,227,0.9109242613523304,0.0898765210021246
0.34,2,10,226,0.8977485555500962,0.09678945630255156
0.34,2,10,226,0.8977485555500962,0.09678945630255156
0.35,2,10,226,0.8977485555500962,0.09678945630255156
0.35,2,11,224,0.876844730150847,0.12503687923182938
0.36,2,11,224,0.876844730150847,0.12503687923182938
0.36,2,11,224,0.876844730150847,0.12503687923182938
0.37,2,11,223,0.8606613063352287,0.1566510663622273
0.37,2,12,221,0.8562692248898067,0.15915979196679592
0.37,2,12,221,0.8562692248898067,0.15915979196679592
0.38,2,12,221,0.8562692248898067,0.15915979196679592
0.38,2,14,217,0.7873844678218602,0.24563186237050402
0.39,2,15,215,0.7705047701168823,0.26065281199987655
0.39,2,15,215,0.7705047701168823,0.26065281199987655
0.4,2,15,214,0.7600331729081168,0.27049165727012675
0.4,2,15,214,0.7600331729081168,0.27049165727012675
0.41,2,15,214,0.7600331729081168,0.27049165727012675
0.41,2,15,214,0.7600331729081168,0.27049165727012675
0.42,2,15,214,0.7600331729081168,0.27049165727012675
0.42,2,15,214,0.7600331729081168,0.27049165727012675
0.43,2,15,214,0.7600331729081168,0.27049165727012675
0.43,2,15,214,0.7600331729081168,0.27049165727012675
0.44,2,15,214,0.7600331729081168,0.27049165727012675
0.44,2,15,214,0.7600331729081168,0.27049165727012675
0.45,2,15,214,0.7600331729081168,0.27049165727012675
0.45,2,16,212,0.7511604508310931,0.2772803557809584
0.46,2,18,208,0.7269694265667516,0.31751855523694983
0.46,2,18,207,0.7122147154027589,0.3273678049580364
0.47,2,18,207,0.7122147154027589,0.3273678049580364
0.47,2,19,205,0.7093971352105224,0.3308714526302359
0.47,2,19,204,0.7053003123317324,0.3372474979964551
0.48,2,21,200,0.6896878687653517,0.34478714580072184
0.48,2,22,198,0.6640880634810215,0.3743522189426674
0.49,2,22,198,0.6640880634810215,0.3743522189426674
0.49,2,22,198,0.6640880634810215,0.3743522189426674
0.5,2,22,198,0.6640880634810215,0.3743522189426674
0.5,2,22,197,0.6488476252031093,0.3965442097076473
0.51,2,22,197,0.6488476252031093,0.3965442097076473
0.51,2,22,197,0.6488476252031093,0.3965442097076473
0.52,2,22,196,0.6467339995840722,0.40553155455831347
0.52,2,23,193,0.638567627013129,0.4076156876092884
0.53,2,23,193,0.638567627013129,0.4076156876092884
0.53,2,23,193,0.638567627013129,0.4076156876092884
0.54,2,23,192,0.6243646344855447,0.43876031474969684
0.54,2,23,192,0.6243646344855447,0.43876031474969684
0.55,2,23,188,0.5808402372212745,0.5085248031203796
0.55,2,24,184,0.5978775981396539,0.47566040798825027
