eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,5,259,0.996086463685085,0.006149749930158178
0.05,2,5,259,0.996086463685085,0.006149749930158178
0.06,2,5,259,0.996086463685085,0.006149749930158178
0.06,2,5,259,0.996086463685085,0.006149749930158178
0.07,2,5,259,0.996086463685085,0.006149749930158178
0.07,2,5,259,0.996086463685085,0.006149749930158178
0.08,2,5,259,0.996086463685085,0.006149749930158178
0.08,2,5,259,0.996086463685085,0.006149749930158178
0.09,2,5,259,0.996086463685085,0.006149749930158178
0.09,2,5,259,0.996086463685085,0.006149749930158178
0.1,2,5,259,0.996086463685085,0.006149749930158178
0.1,2,5,259,0.996086463685085,0.006149749930158178
0.11,2,5,259,0.996086463685085,0.006149749930158178
0.11,2,5,259,0.996086463685085,0.006149749930158178
0.12,2,5,259,0.996086463685085,0.006149749930158178
0.12,2,5,259,0.996086463685085,0.006149749930158178
0.13,2,5,259,0.996086463685085,0.006149749930158178
0.13,2,7,255,0.9873086881581962,0.014211140615672122
0.14,2,7,255,0.9873086881581962,0.014211140615672122
0.14,2,7,255,0.9873086881581962,0.014211140615672122
0.15,2,7,255,0.9873086881581962,0.014211140615672122
0.15,2,7,255,0.9873086881581962,0.014211140615672122
0.16,2,7,255,0.9873086881581962,0.014211140615672122
0.16,2,7,255,0.9873086881581962,0.014211140615672122
0.16,2,7,255,0.9873086881581962,0.014211140615672122
0.17,2,8,253,0.9810670588441199,0.022030965545032533
0.17,2,8,253,0.9810670588441199,0.022030965545032533
0.18,2,8,253,0.9810670588441199,0.022030965545032533
0.18,2,8,253,0.9810670588441199,0.022030965545032533
0.19,2,8,253,0.9810670588441199,0.022030965545032533
0.19,2,8,253,0.9810670588441199,0.022030965545032533
0.2,2,8,253,0.9810670588441199,0.022030965545032533
0.2,2,8,253,0.9810670588441199,0.022030965545032533
0.21,2,8,253,0.9810670588441199,0.022030965545032533
0.21,2,8,253,0.9810670588441199,0.022030965545032533
0.22,2,8,253,0.9810670588441199,0.022030965545032533
0.22,2,8,253,0.9810670588441199,0.022030965545032533
0.23,2,8,253,0.9810670588441199,0.022030965545032533
0.23,2,8,253,0.9810670588441199,0.022030965545032533
0.24,2,8,253,0.9810670588441199,0.022030965545032533
0.24,2,8,253,0.9810670588441199,0.022030965545032533
0.25,2,8,253,0.9810670588441199,0.022030965545032533
0.25,2,8,253,0.9810670588441199,0.022030965545032533
0.26,2,8,253,0.9810670588441199,0.022030965545032533
0.26,2,8,253,0.9810670588441199,0.022030965545032533
0.26,2,8,253,0.9810670588441199,0.022030965545032533
0.27,2,8,253,0.9810670588441199,0.022030965545032533
0.27,2,8,253,0.9810670588441199,0.022030965545032533
