eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,6,254,0.9909745139192468,0.010925864162574033
0.05,2,6,254,0.9909745139192468,0.010925864162574033
0.06,2,6,254,0.9909745139192468,0.010925864162574033
0.06,2,6,254,0.9909745139192468,0.010925864162574033
0.07,2,6,254,0.9909745139192468,0.010925864162574033
0.07,2,6,254,0.9909745139192468,0.010925864162574033
0.08,2,6,254,0.9909745139192468,0.010925864162574033
0.08,2,6,254,0.9909745139192468,0.010925864162574033
0.09,2,6,254,0.9909745139192468,0.010925864162574033
0.09,2,6,254,0.9909745139192468,0.010925864162574033
0.1,2,6,254,0.9909745139192468,0.010925864162574033
0.1,2,6,254,0.9909745139192468,0.010925864162574033
0.11,2,6,254,0.9909745139192468,0.010925864162574033
0.11,2,6,254,0.9909745139192468,0.010925864162574033
0.12,2,6,254,0.9909745139192468,0.010925864162574033
0.12,2,6,254,0.9909745139192468,0.010925864162574033
0.13,2,6,254,0.9909745139192468,0.010925864162574033
0.13,2,6,254,0.9909745139192468,0.010925864162574033
0.14,2,7,252,0.9880901260528878,0.014675996448447842
0.14,2,7,252,0.9880901260528878,0.014675996448447842
0.15,2,7,252,0.9880901260528878,0.014675996448447842
0.15,2,7,252,0.9880901260528878,0.014675996448447842
0.16,2,8,250,0.9764751799734526,0.033618979556459004
0.16,2,10,246,0.9727156987619429,0.034982311263408866
0.16,2,10,246,0.9727156987619429,0.034982311263408866
0.17,2,10,246,0.9727156987619429,0.034982311263408866
0.17,2,10,246,0.9727156987619429,0.034982311263408866
0.18,2,11,244,0.9663126500978092,0.040144596587417064
0.18,2,11,244,0.9663126500978092,0.040144596587417064
0.19,2,11,244,0.9663126500978092,0.040144596587417064
0.19,2,11,244,0.9663126500978092,0.040144596587417064
0.2,2,11,244,0.9663126500978092,0.040144596587417064
0.2,2,11,244,0.9663126500978092,0.040144596587417064
0.21,2,11,244,0.9663126500978092,0.040144596587417064
0.21,2,11,244,0.9663126500978092,0.040144596587417064
0.22,2,11,244,0.9663126500978092,0.040144596587417064
0.22,2,11,244,0.9663126500978092,0.040144596587417064
0.23,2,11,244,0.9663126500978092,0.040144596587417064
0.23,2,11,244,0.9663126500978092,0.040144596587417064
0.24,2,11,244,0.9663126500978092,0.040144596587417064
0.24,2,12,241,0.9440081363650186,0.062091227520824514
0.25,2,12,241,0.9440081363650186,0.062091227520824514
0.25,2,12,241,0.9440081363650186,0.062091227520824514
0.26,2,12,241,0.9440081363650186,0.062091227520824514
0.26,2,12,241,0.9440081363650186,0.062091227520824514
0.26,2,12,241,0.9440081363650186,0.062091227520824514
0.27,2,12,240,0.9348609414391458,0.06909205132664299
0.27,2,12,240,0.9348609414391458,0.06909205132664299
0.28,2,13,238,0.9255638238376426,0.07993293788275704
0.28,2,13,238,0.9255638238376426,0.07993293788275704
0.29,2,13,238,0.9255638238376426,0.07993293788275704
0.29,2,13,238,0.9255638238376426,0.07993293788275704
0.3,2,13,238,0.9255638238376426,0.07993293788275704
0.3,2,13,238,0.9255638238376426,0.07993293788275704
0.31,2,13,238,0.9255638238376426,0.07993293788275704
0.31,2,13,238,0.9255638238376426,0.07993293788275704
0.32,2,13,238,0.9255638238376426,0.07993293788275704
0.32,2,13,238,0.9255638238376426,0.07993293788275704
0.33,2,13,238,0.9255638238376426,0.07993293788275704
0.33,2,13,238,0.9255638238376426,0.07993293788275704
0.34,2,13,238,0.9255638238376426,0.07993293788275704
0.34,2,13,238,0.9255638238376426,0.07993293788275704
0.35,2,14,236,0.9057488877890568,0.10164505907036436
0.35,2,14,235,0.8990032519413673,0.11362716557298788
0.36,2,14,235,0.8990032519413673,0.11362716557298788
0.36,2,14,235,0.8990032519413673,0.11362716557298788
0.37,2,14,235,0.8990032519413673,0.11362716557298788
0.37,2,14,235,0.8990032519413673,0.11362716557298788
0.37,2,14,235,0.8990032519413673,0.11362716557298788
0.38,2,15,233,0.8823226955226805,0.13014314660080067
0.38,2,15,233,0.8823226955226805,0.13014314660080067
0.39,2,15,232,0.8574926389370985,0.15368907072901136
0.39,2,15,232,0.8574926389370985,0.15368907072901136
0.4,2,16,230,0.8478285029018,0.16428088783610545
0.4,2,16,230,0.8478285029018,0.16428088783610545
0.41,2,16,230,0.8478285029018,0.16428088783610545
0.41,2,17,228,0.847453713971058,0.16623397472334284
0.42,2,17,228,0.847453713971058,0.16623397472334284
0.42,2,18,226,0.8198925071070932,0.19306032768820372
