eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,6,388,0.9859883505744861,0.016133181132552285
0.05,2,6,388,0.9859883505744861,0.016133181132552285
0.06,2,6,388,0.9859883505744861,0.016133181132552285
0.06,2,6,388,0.9859883505744861,0.016133181132552285
0.07,2,6,388,0.9859883505744861,0.016133181132552285
0.07,2,7,386,0.9803392750598576,0.019604016232250117
0.08,2,7,386,0.9803392750598576,0.019604016232250117
0.08,2,7,386,0.9803392750598576,0.019604016232250117
0.09,2,7,386,0.9803392750598576,0.019604016232250117
0.09,2,7,386,0.9803392750598576,0.019604016232250117
0.1,2,7,386,0.9803392750598576,0.019604016232250117
0.1,2,7,386,0.9803392750598576,0.019604016232250117
0.11,2,8,384,0.976338451687452,0.027432426663438668
0.11,2,9,382,0.9695002685604217,0.03509545197446676
0.12,2,9,382,0.9695002685604217,0.03509545197446676
0.12,2,9,382,0.9695002685604217,0.03509545197446676
0.13,2,9,382,0.9695002685604217,0.03509545197446676
0.13,2,9,382,0.9695002685604217,0.03509545197446676
0.14,2,10,380,0.9523000980677174,0.05785569753530451
0.14,2,11,378,0.9441635691427362,0.06888611527966272
0.15,2,11,378,0.9441635691427362,0.06888611527966272
0.15,2,12,376,0.9292874994905315,0.09106476057936706
0.16,2,12,376,0.9292874994905315,0.09106476057936706
0.16,2,12,376,0.9292874994905315,0.09106476057936706
0.16,2,13,374,0.9220924226389241,0.09964957354407035
0.17,2,13,374,0.9220924226389241,0.09964957354407035
0.17,2,13,374,0.9220924226389241,0.09964957354407035
0.18,2,13,374,0.9220924226389241,0.09964957354407035
0.18,2,15,370,0.8970488634230407,0.12221756442076921
0.19,2,16,368,0.8622570125062314,0.17086522341222254
0.19,2,17,366,0.8359096121804088,0.19694069599150357
0.2,2,18,364,0.8348421604114661,0.19274552157402022
0.2,2,19,362,0.8317223856312763,0.19295796723750194
0.21,2,19,362,0.8317223856312763,0.19295796723750194
0.21,2,20,359,0.810753622493749,0.2119953407898704
0.22,2,22,354,0.7710447447530923,0.25294918424890744
0.22,2,25,347,0.7563107269756646,0.26871222755630014
0.23,2,25,346,0.7515859243574597,0.2755769266417928
0.23,2,25,346,0.7515859243574597,0.2755769266417928
0.24,2,25,346,0.7515859243574597,0.2755769266417928
0.24,2,26,344,0.7489173254785404,0.27702637247963974
0.25,2,27,342,0.7530163833721354,0.27120326516339177
0.25,2,29,337,0.7322260036344751,0.29613546810940644
0.26,2,32,331,0.713702431990694,0.3152081556505949
0.26,2,34,327,0.7019324969678206,0.32649618037380707
0.26,2,34,327,0.7019324969678206,0.32649618037380707
0.27,2,34,325,0.7021220123904056,0.3195052011699408
0.27,2,38,316,0.6677250708144162,0.36182351485399955
0.28,2,40,312,0.6567997517961506,0.37504740177445894
0.28,2,42,307,0.6448318657671694,0.38517855660253175
0.29,2,45,301,0.6269541699942205,0.4056402528018793
0.29,2,46,299,0.6316369738969889,0.3993898771293611
0.3,2,47,296,0.6203916488367981,0.40756541585832695
0.3,2,47,294,0.620563998522541,0.4065382842159948
0.31,2,47,291,0.6051598996604769,0.4350239115040147
0.31,2,48,286,0.6057043454919074,0.42515870032490416
0.32,2,49,281,0.5936145842326205,0.43688067775790285
0.32,2,53,271,0.5771430253847438,0.45530348635288803
0.33,2,54,268,0.5638404501824752,0.46976390824131964
0.33,2,58,260,0.5593717461268882,0.47900128399688385
0.34,2,59,258,0.5491578792852818,0.4921347566048609
0.34,2,59,256,0.5452322843185632,0.5025054880562737
0.35,2,63,245,0.5313109314982059,0.523412691862924
0.35,2,64,241,0.5222838280112566,0.5298890496944857
0.36,2,66,232,0.5075249084324189,0.5482905680285983
0.36,2,65,230,0.5026166419523608,0.5611255818096357
0.37,2,66,227,0.495432880724169,0.5723298228702782
0.37,2,64,225,0.48273866254136977,0.5775804689352982
0.37,2,63,223,0.4839567061108535,0.5736149792062138
0.38,2,63,216,0.4604983758039489,0.6016663177469154
0.38,2,64,213,0.4537529009317378,0.6120572696270233
0.39,2,62,212,0.4438493096943727,0.6350218118742662
0.39,2,62,208,0.4383147258583236,0.642704058233505
0.4,2,62,204,0.4312155046502039,0.6522702105834345
0.4,2,61,202,0.4358548982375181,0.6446742398934848
0.41,2,63,197,0.43082754064859363,0.6442647703169228
0.41,2,64,190,0.4108216512724122,0.6497428056871057
0.42,2,63,189,0.40770691990811214,0.6392502410810372
0.42,2,63,185,0.400714193449863,0.6475325503107288
0.43,2,63,182,0.3929949638234131,0.654558880296756
0.43,2,64,174,0.3783694476618797,0.672092402847952
0.44,2,65,166,0.3741099139208955,0.6705907076748527
0.44,2,65,165,0.37208568376890316,0.6749558988151297
0.45,2,64,161,0.35761758880251665,0.6882293253346536
0.45,2,62,160,0.34321716693349746,0.7104630503329943
0.46,2,62,154,0.3339770443540967,0.7207884853828009
0.46,2,58,153,0.264839791818547,0.8153746655342557
0.47,2,58,152,0.26423591597553886,0.8183291118118684
0.47,2,58,149,0.25441800221801236,0.8162426856627742
0.47,2,54,148,0.20489802473789118,0.8538171460626273
0.48,2,50,147,0.1924014200127008,0.843953941085966
0.48,2,47,145,0.1537706864918901,0.8919944448802133
0.49,2,48,142,0.1496737771177827,0.9039844853898029
0.49,2,46,140,0.10659724087987288,0.9885807001727044
0.5,2,43,139,0.10451182725563708,0.9792243618060712
0.5,2,39,139,0.0583254993558388,1.0040310871616314
0.51,2,35,139,0.010106954311087326,0.9835394576637259
0.51,2,34,137,0.007422948487433722,0.9939341862004016
0.52,2,32,134,-0.004382821434434776,1.0376566550278092
0.52,2,31,130,-0.04228416017784935,1.0702580538968924
0.53,2,30,130,-0.07934752417151451,0.9633248064710002
0.53,2,27,129,-0.07221072676693686,0.945314233595996
0.54,2,26,129,-0.0678222522207262,0.9585002720792711
0.54,2,26,126,-0.0746253559018369,0.9638888762833494
0.55,2,25,124,-0.06246679722282099,0.9410963563120086
0.55,2,22,123,-0.0729887852142182,0.9460271486171105
0.56,2,21,120,-0.0659952094698923,0.931956957921569
0.56,2,21,120,-0.0659952094698923,0.931956957921569
0.57,2,20,120,-0.07499080749461681,0.9588275758402884
0.57,2,19,117,-0.13515841785214383,0.8904710487712892
0.58,2,19,115,-0.13491803348059492,0.8860697912691553
0.58,2,19,115,-0.13491803348059492,0.8860697912691553
0.58,2,18,114,-0.3993094478172616,1.2042804985447695
0.59,2,18,113,-0.4013199043154804,1.2108692105014065
0.59,2,18,110,-0.4028437467100113,1.2089493092020929
0.6,2,17,108,-0.3952634365430325,1.194898263835265
0.6,2,19,102,-0.3888535305938676,1.19498147581198
0.61,2,17,99,-0.3758643330451497,1.2400616937322415
0.61,2,16,99,-0.3767570245462138,1.0315758146519076
0.62,2,16,98,-0.37760376326545414,1.031585841447219
0.62,2,16,97,-0.37801001313769445,1.03070694249906
0.63,2,17,95,-0.3758392305871379,1.0462809194309122
0.63,2,18,93,-0.37478611733278533,1.097424113875559
0.64,2,16,93,-0.37910465613642996,1.0681248478641465
0.64,2,16,91,-0.37859962814502746,1.0694609637215526
0.65,2,15,90,-0.33812463388772,1.047173775120981
0.65,2,14,89,-0.34537675016428676,0.9907138269925843
0.66,2,14,88,-0.344296069284925,0.9889162404555217
0.66,2,15,85,-0.3387490333209367,0.9610116292496385
0.67,2,15,83,-0.338912298425486,0.9673705971606551
0.67,2,14,81,-0.32545260810199517,0.9899876756405591
0.68,2,14,79,-0.3217856559890066,1.0263229925560302
0.68,2,14,79,-0.3217856559890066,1.0263229925560302
0.68,2,15,77,-0.31807651738166065,1.0539692323046397
0.69,2,15,76,-0.3202227959933612,1.0578558643816662
0.69,2,15,76,-0.3202227959933612,1.0578558643816662
0.7,2,15,76,-0.3202227959933612,1.0578558643816662
0.7,2,16,72,-0.2972030154217174,0.9842024738270654
0.71,2,17,70,-0.2908366644189091,0.9466327019303818
0.71,2,17,70,-0.2908366644189091,0.9466327019303818
0.72,2,17,70,-0.2908366644189091,0.9466327019303818
0.72,2,16,70,-0.28026665323994415,0.8814915856717692
0.73,2,16,69,-0.27965637620852857,0.8798315687465442
0.73,2,16,69,-0.27965637620852857,0.8798315687465442
0.74,2,16,67,-0.27392240624922626,0.8807302287299984
0.74,2,17,62,-0.28513558693302915,0.9110610904200305
0.75,2,17,62,-0.28513558693302915,0.9110610904200305
0.75,2,17,62,-0.28513558693302915,0.9110610904200305
0.76,2,16,62,-0.2853703936229142,0.8566755251242892
0.76,2,16,61,-0.28603725762629184,0.8566918111604229
0.77,2,16,61,-0.28603725762629184,0.8566918111604229
0.77,2,16,60,-0.285644944458401,0.8561941032055013
0.78,2,15,59,-0.28746965301597466,0.8567112632868766
0.78,2,15,58,-0.28573941861419805,0.8582594425866064
0.79,2,15,58,-0.28573941861419805,0.8582594425866064
0.79,2,15,58,-0.28573941861419805,0.8582594425866064
0.79,2,15,58,-0.28573941861419805,0.8582594425866064
0.8,2,14,56,-0.2801030407380971,0.8596386930341862
0.8,2,12,56,-0.2537994078803812,0.8697537432356001
0.81,2,13,52,-0.25165209239930436,0.8768934815318297
0.81,2,13,52,-0.25165209239930436,0.8768934815318297
0.82,2,13,51,-0.25075943943380186,0.8750299483701658
0.82,2,14,49,-0.24630763964342003,0.8641050619504481
0.83,2,14,48,-0.2456381876038978,0.8626813408551816
0.83,2,14,47,-0.24458753239206718,0.8669251475104326
0.84,2,14,47,-0.24458753239206718,0.8669251475104326
0.84,2,14,47,-0.24458753239206718,0.8669251475104326
0.85,2,14,46,-0.24591462002533418,0.8684696251288067
0.85,2,14,46,-0.24591462002533418,0.8684696251288067
0.86,2,14,46,-0.24591462002533418,0.8684696251288067
0.86,2,14,46,-0.24591462002533418,0.8684696251288067
