eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,16,86,0.03431757892482032,0.5439885691553297
0.06,2,17,58,-0.006761067493883479,0.653449035721522
0.07,2,13,41,-0.14586294100319253,0.6536610315405265
0.08,2,8,31,0.19512669910125074,0.5090493768677445
0.09,2,8,23,0.049101310482014195,0.838967319544738
0.1,2,7,21,0.06818674716639152,0.7293670128478238
0.11,2,6,19,-0.0005773369085768491,0.8714521948195068
0.11,2,3,16,0.29538840610067013,0.6256798774896112
0.12,2,3,15,0.2955371721479923,0.6251817339894516
0.13,2,2,14,0.328689231468697,0.7291936600995857
0.14,2,2,13,0.3219449817331104,0.7647685894015797
0.15,2,2,11,0.32115285071697713,0.7653836785788387
0.16,2,2,10,0.31942004965533455,0.7671073961076744
0.17,2,2,10,0.31942004965533455,0.7671073961076744
0.18,2,1,9,,
0.19,2,1,9,,
0.2,2,1,8,,
0.21,2,1,8,,
0.22,2,1,8,,
0.22,2,1,8,,
0.23,2,1,8,,
0.24,2,2,6,0.8458799432914409,0.15933686811589914
0.25,2,2,5,0.845324570779801,0.1596439369344102
0.26,2,2,5,0.845324570779801,0.1596439369344102
0.27,2,2,5,0.845324570779801,0.1596439369344102
0.28,2,2,5,0.845324570779801,0.1596439369344102
0.29,2,2,5,0.845324570779801,0.1596439369344102
0.3,2,2,5,0.845324570779801,0.1596439369344102
0.31,2,2,5,0.845324570779801,0.1596439369344102
0.32,2,2,5,0.845324570779801,0.1596439369344102
0.33,2,2,4,0.8412476472928969,0.16159183959858348
0.33,2,2,4,0.8412476472928969,0.16159183959858348
0.34,2,2,4,0.8412476472928969,0.16159183959858348
0.35,2,2,4,0.8412476472928969,0.16159183959858348
0.36,2,2,4,0.8412476472928969,0.16159183959858348
0.37,2,2,4,0.8412476472928969,0.16159183959858348
0.38,2,2,4,0.8412476472928969,0.16159183959858348
0.39,2,2,4,0.8412476472928969,0.16159183959858348
0.4,2,2,4,0.8412476472928969,0.16159183959858348
0.41,2,2,4,0.8412476472928969,0.16159183959858348
0.42,2,2,3,0.8401992538974371,0.16230833709447404
0.43,2,2,3,0.8401992538974371,0.16230833709447404
0.44,2,2,3,0.8401992538974371,0.16230833709447404
0.44,2,2,3,0.8401992538974371,0.16230833709447404
0.45,2,2,3,0.8401992538974371,0.16230833709447404
0.46,2,2,3,0.8401992538974371,0.16230833709447404
0.47,2,2,3,0.8401992538974371,0.16230833709447404
0.48,2,2,3,0.8401992538974371,0.16230833709447404
0.49,2,2,3,0.8401992538974371,0.16230833709447404
0.5,2,2,3,0.8401992538974371,0.16230833709447404
