eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,27,234,0.604314300921149,0.46189697828620846
0.05,2,29,224,0.5751138281892149,0.4853969180882363
0.06,2,31,205,0.5379354695513141,0.5239821566647912
0.06,2,35,184,0.4733679014684308,0.5639004366785935
0.07,2,33,175,0.42133276838566225,0.6369178080837745
0.07,2,27,171,0.38705824186407617,0.7314192563102686
0.08,2,26,156,0.2763271956983852,0.7566339495166545
0.08,2,24,150,0.25462485513368754,0.8211950365321284
0.09,2,29,129,0.24528781405223668,0.7757642933605121
0.09,2,27,118,0.1939108919916908,0.7364083801813829
0.1,2,25,109,0.06424438849582367,0.8368242675546612
0.1,2,20,99,-0.00752724005173901,0.7841905450070573
0.11,2,19,93,0.04597824252247116,0.6961575695261131
0.11,2,16,87,0.017880836136102956,0.6878848967439734
0.12,2,15,79,0.05072785095769571,0.6538828950247333
0.12,2,15,68,-0.048736586621768975,0.6749905585979129
0.13,2,15,61,-0.0005650856003584975,0.6654296870392257
0.13,2,12,56,-0.11653560974501208,0.738893545923112
0.14,2,11,52,-0.1276795267301506,0.7617638629006332
0.14,2,10,51,0.10780963699865113,0.5932604092932408
0.15,2,10,47,0.06044918060415448,0.6573721897174796
0.15,2,9,44,0.09822397618645096,0.6375365994511512
0.16,2,8,42,0.09875238341020247,0.640474117087803
0.16,2,7,42,0.14508907385228398,0.6403100445769667
0.16,2,7,41,0.11675447826121997,0.6599719377659575
0.17,2,6,37,0.13315088754012966,0.6094580619837814
0.17,2,6,33,0.2614814194128058,0.46381571128050775
0.18,2,7,30,0.10020860745766297,0.6043666795007485
0.18,2,7,28,0.09010588189649298,0.6210968165607939
0.19,2,8,24,0.12431601396147461,0.6372238008924016
0.19,2,8,23,0.1264780907117383,0.6389758362769946
0.2,2,7,21,0.1075903380663246,0.6571479400454924
0.2,2,7,21,0.1075903380663246,0.6571479400454924
0.21,2,7,21,0.1075903380663246,0.6571479400454924
0.21,2,7,20,0.1772124565356846,0.6498409287412794
0.22,2,7,18,0.1739652821381004,0.6502606081933476
0.22,2,7,18,0.1739652821381004,0.6502606081933476
0.23,2,7,18,0.1739652821381004,0.6502606081933476
0.23,2,7,18,0.1739652821381004,0.6502606081933476
0.24,2,6,18,0.2766651140515685,0.5542180725864877
0.24,2,6,16,0.26436180697846967,0.576751846435193
0.25,2,6,16,0.26436180697846967,0.576751846435193
0.25,2,4,16,0.4618144737749233,0.4007498385534273
0.26,2,4,16,0.4618144737749233,0.4007498385534273
0.26,2,4,15,0.4604885576793717,0.4016406492403509
0.26,2,4,14,0.4748212650508205,0.4761980906363827
0.27,2,4,14,0.4748212650508205,0.4761980906363827
0.27,2,4,13,0.47237871610691434,0.4772349445435316
0.28,2,4,13,0.47237871610691434,0.4772349445435316
0.28,2,4,13,0.47237871610691434,0.4772349445435316
0.29,2,4,13,0.47237871610691434,0.4772349445435316
0.29,2,3,11,0.5043730342374563,0.35222721456147355
0.3,2,3,10,0.499405116721027,0.3547811392410665
0.3,2,3,10,0.499405116721027,0.3547811392410665
0.31,2,3,9,0.4956946031738236,0.35667373290717586
0.31,2,3,8,0.4945929125083999,0.35758031900450327
0.32,2,3,8,0.4945929125083999,0.35758031900450327
0.32,2,3,7,0.49238310570741317,0.3588113291650674
0.33,2,3,7,0.49238310570741317,0.3588113291650674
0.33,2,3,7,0.49238310570741317,0.3588113291650674
0.34,2,2,7,0.586215818251084,0.3419695404511299
0.34,2,2,7,0.586215818251084,0.3419695404511299
0.35,2,2,7,0.586215818251084,0.3419695404511299
0.35,2,2,7,0.586215818251084,0.3419695404511299
0.36,2,2,7,0.586215818251084,0.3419695404511299
0.36,2,2,7,0.586215818251084,0.3419695404511299
0.37,2,2,7,0.586215818251084,0.3419695404511299
0.37,2,2,7,0.586215818251084,0.3419695404511299
0.37,2,2,7,0.586215818251084,0.3419695404511299
0.38,2,2,7,0.586215818251084,0.3419695404511299
0.38,2,2,7,0.586215818251084,0.3419695404511299
0.39,2,2,7,0.586215818251084,0.3419695404511299
0.39,2,2,7,0.586215818251084,0.3419695404511299
0.4,2,2,7,0.586215818251084,0.3419695404511299
0.4,2,2,7,0.586215818251084,0.3419695404511299
0.41,2,2,7,0.586215818251084,0.3419695404511299
0.41,2,2,7,0.586215818251084,0.3419695404511299
0.42,2,2,7,0.586215818251084,0.3419695404511299
0.42,2,2,7,0.586215818251084,0.3419695404511299
0.43,2,2,7,0.586215818251084,0.3419695404511299
0.43,2,2,6,0.5832784463080398,0.34441980647137693
0.44,2,2,6,0.5832784463080398,0.34441980647137693
0.44,2,2,6,0.5832784463080398,0.34441980647137693
0.45,2,2,6,0.5832784463080398,0.34441980647137693
0.45,2,2,6,0.5832784463080398,0.34441980647137693
0.46,2,2,5,0.5783360547331309,0.3474374108100503
0.46,2,2,5,0.5783360547331309,0.3474374108100503
0.47,2,2,5,0.5783360547331309,0.3474374108100503
0.47,2,2,5,0.5783360547331309,0.3474374108100503
0.47,2,2,5,0.5783360547331309,0.3474374108100503
0.48,2,2,5,0.5783360547331309,0.3474374108100503
0.48,2,1,5,,
0.49,2,1,5,,
0.49,2,1,5,,
0.5,2,1,5,,
0.5,2,1,5,,
0.51,2,1,5,,
0.51,2,2,3,0.7577532850032738,0.26925681278373836
0.52,2,2,3,0.7577532850032738,0.26925681278373836
0.52,2,2,3,0.7577532850032738,0.26925681278373836
0.53,2,2,3,0.7577532850032738,0.26925681278373836
0.53,2,2,3,0.7577532850032738,0.26925681278373836
0.54,2,2,3,0.7577532850032738,0.26925681278373836
0.54,2,2,3,0.7577532850032738,0.26925681278373836
0.55,2,2,3,0.7577532850032738,0.26925681278373836
0.55,2,2,3,0.7577532850032738,0.26925681278373836
0.56,2,2,3,0.7577532850032738,0.26925681278373836
0.56,2,2,3,0.7577532850032738,0.26925681278373836
0.57,2,2,3,0.7577532850032738,0.26925681278373836
0.57,2,2,3,0.7577532850032738,0.26925681278373836
0.58,2,2,3,0.7577532850032738,0.26925681278373836
0.58,2,2,3,0.7577532850032738,0.26925681278373836
0.58,2,2,3,0.7577532850032738,0.26925681278373836
0.59,2,2,3,0.7577532850032738,0.26925681278373836
0.59,2,2,3,0.7577532850032738,0.26925681278373836
0.6,2,2,3,0.7577532850032738,0.26925681278373836
0.6,2,2,3,0.7577532850032738,0.26925681278373836
0.61,2,2,3,0.7577532850032738,0.26925681278373836
0.61,2,2,3,0.7577532850032738,0.26925681278373836
0.62,2,2,3,0.7577532850032738,0.26925681278373836
0.62,2,2,3,0.7577532850032738,0.26925681278373836
0.63,2,2,3,0.7577532850032738,0.26925681278373836
0.63,2,2,3,0.7577532850032738,0.26925681278373836
0.64,2,2,3,0.7577532850032738,0.26925681278373836
0.64,2,2,3,0.7577532850032738,0.26925681278373836
0.65,2,2,3,0.7577532850032738,0.26925681278373836
0.65,2,2,3,0.7577532850032738,0.26925681278373836
0.66,2,2,3,0.7577532850032738,0.26925681278373836
0.66,2,2,3,0.7577532850032738,0.26925681278373836
0.67,2,2,3,0.7577532850032738,0.26925681278373836
0.67,2,2,3,0.7577532850032738,0.26925681278373836
0.68,2,2,3,0.7577532850032738,0.26925681278373836
0.68,2,2,3,0.7577532850032738,0.26925681278373836
0.68,2,2,3,0.7577532850032738,0.26925681278373836
0.69,2,2,3,0.7577532850032738,0.26925681278373836
0.69,2,2,3,0.7577532850032738,0.26925681278373836
0.7,2,2,3,0.7577532850032738,0.26925681278373836
