eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,39,167,0.5196597722499295,0.5202271100533914
0.05,2,43,144,0.4482609606670205,0.6024822485008151
0.06,2,39,130,0.3293229759701758,0.6615955872848713
0.06,2,31,113,0.21585100764411858,0.7926158590675596
0.07,2,26,100,0.1100882177919455,0.7476942388836231
0.07,2,26,89,0.09357053065703365,0.7426914244371015
0.08,2,18,76,-0.10147856695468478,0.7632964430989602
0.08,2,16,67,-0.07387187109848485,0.7323104796741916
0.09,2,12,59,0.035218643593065674,0.6870215630389193
0.09,2,9,53,0.04923493188629101,0.6939518491266411
0.1,2,7,47,-0.04414384075811357,0.6408480923291161
0.1,2,7,46,-0.044194659692369694,0.6496733612672132
0.11,2,7,42,-0.135007010658977,0.7198356864391425
0.11,2,5,35,0.06256416421073742,0.667071641749713
0.12,2,5,32,0.052508217488602446,0.6786263282070597
0.12,2,4,30,0.43170564050742005,0.41325857772754027
0.13,2,3,26,0.4090489857227456,0.4600249434619094
0.13,2,3,23,0.4056908639841915,0.46248069826679994
0.14,2,3,22,0.4004082451112744,0.4657082316286336
0.14,2,3,21,0.40046371683956955,0.46594630337433784
0.15,2,3,20,0.40123927639652157,0.46539781011812803
0.15,2,3,20,0.40123927639652157,0.46539781011812803
0.16,2,3,19,0.39713007999053246,0.46801102347391405
0.16,2,3,17,0.387389120601681,0.47550139242157125
0.16,2,2,17,0.4070951115876699,0.5024059410950692
0.17,2,2,15,0.40725448264384717,0.5025592935632645
0.17,2,2,14,0.40670925466232966,0.5023945158799221
0.18,2,2,14,0.40670925466232966,0.5023945158799221
0.18,2,2,12,0.40230654685467476,0.5055421920309164
0.19,2,2,12,0.40230654685467476,0.5055421920309164
0.19,2,1,11,,
0.2,2,1,11,,
0.2,2,1,11,,
0.21,2,1,9,,
0.21,2,1,9,,
0.22,2,1,9,,
0.22,2,1,9,,
0.23,2,1,9,,
0.23,2,1,9,,
0.24,2,1,9,,
0.24,2,1,9,,
0.25,2,1,9,,
0.25,2,1,9,,
0.26,2,1,9,,
0.26,2,1,9,,
0.26,2,1,9,,
0.27,2,1,9,,
0.27,2,1,9,,
0.28,2,1,9,,
0.28,2,1,9,,
0.29,2,1,9,,
0.29,2,1,8,,
0.3,2,1,8,,
