eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,16,224,0.7852375454597058,0.24157238148535826
0.05,2,16,222,0.7788574590264243,0.24841703134691592
0.06,2,18,215,0.7219439124366458,0.3124048673481426
0.06,2,21,206,0.687710491207063,0.3539784432652359
0.07,2,23,198,0.594242719014981,0.41520987911305995
0.07,2,29,182,0.5712947865612965,0.4097592410971696
0.08,2,32,170,0.5374932206527604,0.47452386011363235
0.08,2,34,161,0.4735314474350795,0.5465395485929263
0.09,2,37,150,0.4567582576519208,0.5721743382421229
0.09,2,36,136,0.3463956942798398,0.5780366177236217
0.1,2,33,129,0.33913618083206853,0.560140904777941
0.1,2,29,122,0.2256367671180924,0.6553931713931919
0.11,2,26,111,0.16271570400075133,0.6786566662085355
0.11,2,26,106,0.23103565356554331,0.6898368611532318
0.12,2,26,98,0.15413702194243828,0.7138115348050493
0.12,2,24,90,0.13329202104911791,0.6838181683513419
0.13,2,22,83,0.06032745294401083,0.7326334074438631
0.13,2,18,79,-0.03749964832244873,0.7875730265504213
0.14,2,17,78,-0.0367595120188844,0.7479660156721969
0.14,2,16,76,-0.01085601985945581,0.7235402706680812
0.15,2,14,72,0.029896280991230886,0.6573405499799291
0.15,2,12,72,0.013589941182137261,0.7144463558700228
0.16,2,11,68,0.07038496435268585,0.7119247031894694
0.16,2,12,63,0.05944405046835396,0.7436442417261535
0.16,2,12,61,0.05381178887799314,0.7272711016201338
0.17,2,11,58,0.10651513915534015,0.7016905437993585
0.17,2,10,54,0.18747126411615217,0.591577285171575
0.18,2,11,49,0.12623970734382345,0.6166309936671717
0.18,2,9,47,0.20998353389319255,0.6235441329554807
0.19,2,8,44,0.21305944424403847,0.6051471211638293
0.19,2,8,42,0.21261288843020587,0.6128868456446608
0.2,2,8,42,0.21261288843020587,0.6128868456446608
0.2,2,9,39,0.2102948361253775,0.6130794417805645
0.21,2,9,39,0.2102948361253775,0.6130794417805645
0.21,2,9,38,0.2048029301466143,0.6179139397528028
0.22,2,7,37,0.21409251403313262,0.6371187816736791
0.22,2,7,33,0.20188205948726126,0.7019763159928348
0.23,2,7,32,0.22239000233868575,0.7141647338156336
0.23,2,8,29,0.19904827840761344,0.7105466470870061
0.24,2,8,29,0.19904827840761344,0.7105466470870061
0.24,2,8,27,0.1355010158440252,0.676583870921214
0.25,2,8,27,0.1355010158440252,0.676583870921214
0.25,2,7,25,0.1374019665384416,0.6931590962512812
0.26,2,7,25,0.1374019665384416,0.6931590962512812
0.26,2,5,21,0.22529775303847013,0.6746826838851121
0.26,2,5,21,0.22529775303847013,0.6746826838851121
0.27,2,3,21,0.2414834437165548,0.6766248785539798
0.27,2,3,21,0.2414834437165548,0.6766248785539798
0.28,2,3,21,0.2414834437165548,0.6766248785539798
0.28,2,3,21,0.2414834437165548,0.6766248785539798
0.29,2,3,21,0.2414834437165548,0.6766248785539798
0.29,2,3,20,0.2382925468021964,0.6805922870232829
