eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,4,386,0.9965978755833561,0.0052248421707454746
0.05,2,4,386,0.9965978755833561,0.0052248421707454746
0.06,2,4,386,0.9965978755833561,0.0052248421707454746
0.06,2,4,386,0.9965978755833561,0.0052248421707454746
0.07,2,4,386,0.9965978755833561,0.0052248421707454746
0.07,2,5,384,0.9832774309912015,0.019789017287450885
0.08,2,6,382,0.9815466369590905,0.02042503185191319
0.08,2,6,382,0.9815466369590905,0.02042503185191319
0.09,2,6,382,0.9815466369590905,0.02042503185191319
0.09,2,6,382,0.9815466369590905,0.02042503185191319
0.1,2,6,382,0.9815466369590905,0.02042503185191319
0.1,2,6,382,0.9815466369590905,0.02042503185191319
0.11,2,6,382,0.9815466369590905,0.02042503185191319
0.11,2,6,382,0.9815466369590905,0.02042503185191319
0.12,2,6,382,0.9815466369590905,0.02042503185191319
0.12,2,6,382,0.9815466369590905,0.02042503185191319
0.13,2,6,382,0.9815466369590905,0.02042503185191319
0.13,2,6,382,0.9815466369590905,0.02042503185191319
0.14,2,6,382,0.9815466369590905,0.02042503185191319
0.14,2,7,380,0.9546077218160468,0.06360059202337616
0.15,2,7,380,0.9546077218160468,0.06360059202337616
0.15,2,10,374,0.9321154900009526,0.07812871846143148
0.16,2,10,374,0.9321154900009526,0.07812871846143148
0.16,2,11,372,0.9304763225970575,0.0796682782584615
0.16,2,11,372,0.9304763225970575,0.0796682782584615
0.17,2,12,370,0.9004077891224065,0.11890792155743524
0.17,2,12,370,0.9004077891224065,0.11890792155743524
0.18,2,12,370,0.9004077891224065,0.11890792155743524
0.18,2,13,368,0.8964043847878658,0.1238890102481257
0.19,2,14,366,0.879310990063413,0.13671882909186875
0.19,2,14,366,0.879310990063413,0.13671882909186875
0.2,2,15,364,0.8538583006284796,0.16609844295611956
0.2,2,15,364,0.8538583006284796,0.16609844295611956
0.21,2,15,364,0.8538583006284796,0.16609844295611956
0.21,2,15,364,0.8538583006284796,0.16609844295611956
0.22,2,15,364,0.8538583006284796,0.16609844295611956
0.22,2,16,361,0.8430922997000345,0.17871510213742053
0.23,2,17,359,0.832850863540507,0.18267375441265868
0.23,2,19,355,0.8241796843889546,0.1872201159139234
