eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,22,229,0.7495729399657403,0.29033862839489727
0.05,2,26,219,0.6933966948690563,0.3429854945297972
0.06,2,26,213,0.6236822470637855,0.3826336488985802
0.06,2,31,199,0.5849238511643156,0.4360749076139467
0.07,2,30,195,0.554176148642824,0.5103891543953616
0.07,2,39,169,0.5057106945863632,0.5729809425493605
0.08,2,45,142,0.44333513509191314,0.6434614068076784
0.08,2,40,122,0.3576804815374442,0.7117105576337671
0.09,2,34,109,0.26320317586738684,0.7191290062095635
0.09,2,32,97,0.14951316668121775,0.7954694207630117
0.1,2,27,89,0.07283641457587393,0.7820703649109801
0.1,2,25,80,0.04342762273087058,0.8116020169948195
0.11,2,23,75,0.06444183168768017,0.8287992802266073
0.11,2,20,64,-0.1435273087870893,1.0726794938714803
0.12,2,17,58,-0.12513481335359666,0.8957079554501065
0.12,2,18,49,-0.12973484859788606,0.9119821565051828
0.13,2,13,48,-0.11753781355342034,0.8761942285959817
0.13,2,11,45,-0.08738877098466022,0.8660773505790864
0.14,2,6,43,0.11892711079419768,0.6318635536257199
0.14,2,6,40,0.11355439236828167,0.635620803517076
0.15,2,5,37,0.11918004400747864,0.6976161707225793
0.15,2,5,37,0.11918004400747864,0.6976161707225793
0.16,2,6,32,0.07308267556388359,0.7188972981228797
0.16,2,6,26,0.0676595784369307,0.7230204250243722
0.16,2,6,24,0.06308204418091122,0.7278651245281615
0.17,2,6,23,0.0596497900698751,0.7317359042471002
0.17,2,6,23,0.0596497900698751,0.7317359042471002
0.18,2,4,23,0.11723236425869368,0.6728364856318495
0.18,2,3,23,0.4165925394773211,0.4770756496412185
0.19,2,3,22,0.412366084878882,0.4796883101354867
0.19,2,4,17,0.36979711186169684,0.4696843888112649
0.2,2,4,17,0.36979711186169684,0.4696843888112649
0.2,2,4,16,0.3701883352387607,0.4697891409083088
0.21,2,4,15,0.36940137014285884,0.4964761313899206
0.21,2,4,14,0.36832025170394694,0.49747838376300896
0.22,2,4,14,0.36832025170394694,0.49747838376300896
0.22,2,4,14,0.36832025170394694,0.49747838376300896
0.23,2,3,14,0.38694094383063543,0.4967895391956268
0.23,2,3,14,0.38694094383063543,0.4967895391956268
0.24,2,3,14,0.38694094383063543,0.4967895391956268
0.24,2,2,13,0.5229352883165687,0.37552426067908073
0.25,2,2,13,0.5229352883165687,0.37552426067908073
0.25,2,2,13,0.5229352883165687,0.37552426067908073
0.26,2,2,13,0.5229352883165687,0.37552426067908073
0.26,2,2,13,0.5229352883165687,0.37552426067908073
0.26,2,2,12,0.5162023551541209,0.4515397656289007
0.27,2,2,12,0.5162023551541209,0.4515397656289007
0.27,2,2,10,0.5112216942694471,0.45526422480495854
0.28,2,3,8,0.34207487752936405,0.5933257359851264
0.28,2,3,8,0.34207487752936405,0.5933257359851264
0.29,2,3,8,0.34207487752936405,0.5933257359851264
0.29,2,2,8,0.3512799660203302,0.6801905260432867
0.3,2,2,8,0.3512799660203302,0.6801905260432867
0.3,2,2,8,0.3512799660203302,0.6801905260432867
0.31,2,2,8,0.3512799660203302,0.6801905260432867
0.31,2,2,8,0.3512799660203302,0.6801905260432867
0.32,2,2,8,0.3512799660203302,0.6801905260432867
0.32,2,1,8,,
0.33,2,1,8,,
0.33,2,1,8,,
0.34,2,1,8,,
0.34,2,1,7,,
0.35,2,1,7,,
0.35,2,1,7,,
0.36,2,1,7,,
0.36,2,1,7,,
0.37,2,1,7,,
0.37,2,1,7,,
0.37,2,1,7,,
0.38,2,1,7,,
0.38,2,1,7,,
0.39,2,1,7,,
0.39,2,1,7,,
0.4,2,1,7,,
0.4,2,1,7,,
0.41,2,1,6,,
0.41,2,1,6,,
0.42,2,1,6,,
0.42,2,2,4,0.7864547816658894,0.2278191559701934
0.43,2,2,4,0.7864547816658894,0.2278191559701934
0.43,2,2,4,0.7864547816658894,0.2278191559701934
0.44,2,2,4,0.7864547816658894,0.2278191559701934
0.44,2,2,4,0.7864547816658894,0.2278191559701934
0.45,2,2,4,0.7864547816658894,0.2278191559701934
0.45,2,2,3,0.7816234140165508,0.23006404764613322
0.46,2,2,3,0.7816234140165508,0.23006404764613322
0.46,2,2,3,0.7816234140165508,0.23006404764613322
0.47,2,2,3,0.7816234140165508,0.23006404764613322
0.47,2,2,3,0.7816234140165508,0.23006404764613322
0.47,2,2,3,0.7816234140165508,0.23006404764613322
0.48,2,2,3,0.7816234140165508,0.23006404764613322
0.48,2,2,3,0.7816234140165508,0.23006404764613322
0.49,2,2,3,0.7816234140165508,0.23006404764613322
0.49,2,2,3,0.7816234140165508,0.23006404764613322
0.5,2,2,2,0.775395234754226,0.23310893071100022
0.5,2,2,2,0.775395234754226,0.23310893071100022
0.51,2,2,2,0.775395234754226,0.23310893071100022
0.51,2,2,2,0.775395234754226,0.23310893071100022
0.52,2,2,2,0.775395234754226,0.23310893071100022
0.52,2,2,2,0.775395234754226,0.23310893071100022
0.53,2,2,2,0.775395234754226,0.23310893071100022
0.53,2,2,2,0.775395234754226,0.23310893071100022
0.54,2,2,2,0.775395234754226,0.23310893071100022
0.54,2,2,2,0.775395234754226,0.23310893071100022
0.55,2,2,2,0.775395234754226,0.23310893071100022
0.55,2,2,2,0.775395234754226,0.23310893071100022
0.56,2,2,2,0.775395234754226,0.23310893071100022
0.56,2,2,2,0.775395234754226,0.23310893071100022
0.57,2,2,2,0.775395234754226,0.23310893071100022
0.57,2,2,2,0.775395234754226,0.23310893071100022
0.58,2,2,2,0.775395234754226,0.23310893071100022
0.58,2,2,2,0.775395234754226,0.23310893071100022
0.58,2,2,2,0.775395234754226,0.23310893071100022
0.59,2,2,2,0.775395234754226,0.23310893071100022
0.59,2,2,2,0.775395234754226,0.23310893071100022
0.6,2,2,2,0.775395234754226,0.23310893071100022
0.6,2,2,2,0.775395234754226,0.23310893071100022
0.61,2,2,2,0.775395234754226,0.23310893071100022
0.61,2,2,2,0.775395234754226,0.23310893071100022
0.62,2,2,2,0.775395234754226,0.23310893071100022
0.62,2,2,2,0.775395234754226,0.23310893071100022
0.63,2,2,2,0.775395234754226,0.23310893071100022
0.63,2,2,2,0.775395234754226,0.23310893071100022
0.64,2,2,2,0.775395234754226,0.23310893071100022
0.64,2,2,2,0.775395234754226,0.23310893071100022
0.65,2,2,2,0.775395234754226,0.23310893071100022
0.65,2,2,2,0.775395234754226,0.23310893071100022
0.66,2,2,2,0.775395234754226,0.23310893071100022
0.66,2,2,2,0.775395234754226,0.23310893071100022
0.67,2,2,2,0.775395234754226,0.23310893071100022
0.67,2,2,2,0.775395234754226,0.23310893071100022
0.68,2,2,2,0.775395234754226,0.23310893071100022
0.68,2,2,2,0.775395234754226,0.23310893071100022
0.68,2,2,2,0.775395234754226,0.23310893071100022
0.69,2,2,2,0.775395234754226,0.23310893071100022
0.69,2,2,2,0.775395234754226,0.23310893071100022
0.7,2,2,2,0.775395234754226,0.23310893071100022
0.7,2,2,2,0.775395234754226,0.23310893071100022
0.71,2,2,2,0.775395234754226,0.23310893071100022
0.71,2,2,2,0.775395234754226,0.23310893071100022
0.72,2,2,2,0.775395234754226,0.23310893071100022
0.72,2,2,2,0.775395234754226,0.23310893071100022
0.73,2,2,2,0.775395234754226,0.23310893071100022
0.73,2,2,2,0.775395234754226,0.23310893071100022
0.74,2,2,2,0.775395234754226,0.23310893071100022
0.74,2,2,2,0.775395234754226,0.23310893071100022
