eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,22,91,0.24690763887770875,0.7080008420677196
0.07,2,7,58,-0.304603318447456,1.0321445087774752
0.09,2,7,32,-0.15821969304409597,1.0942167720511802
0.11,2,6,25,-0.10481705798404393,0.9410581373108919
0.13,2,5,17,-0.024632622575182884,0.8267419467560572
0.15,2,5,16,-0.02265041192076715,0.8806494854620247
0.17,2,2,15,0.5843008187412768,0.300861955326081
0.19,2,2,12,0.5894031727505382,0.34068018856093085
0.21,2,1,11,,
0.22,2,1,9,,
0.24,2,1,9,,
0.26,2,1,9,,
0.28,2,1,8,,
0.3,2,1,8,,
0.32,2,2,5,0.7877701634977152,0.2432314666604218
0.34,2,2,4,0.786158428943037,0.24435404299381122
0.36,2,2,4,0.786158428943037,0.24435404299381122
0.38,2,2,4,0.786158428943037,0.24435404299381122
0.4,2,2,4,0.786158428943037,0.24435404299381122
0.42,2,2,4,0.786158428943037,0.24435404299381122
0.44,2,2,4,0.786158428943037,0.24435404299381122
0.46,2,2,4,0.786158428943037,0.24435404299381122
0.48,2,2,4,0.786158428943037,0.24435404299381122
0.5,2,2,4,0.786158428943037,0.24435404299381122
0.52,2,2,4,0.786158428943037,0.24435404299381122
0.53,2,2,4,0.786158428943037,0.24435404299381122
0.55,2,2,4,0.786158428943037,0.24435404299381122
0.57,2,2,4,0.786158428943037,0.24435404299381122
0.59,2,2,4,0.786158428943037,0.24435404299381122
0.61,2,2,4,0.786158428943037,0.24435404299381122
0.63,2,2,4,0.786158428943037,0.24435404299381122
0.65,2,2,4,0.786158428943037,0.24435404299381122
0.67,2,2,4,0.786158428943037,0.24435404299381122
0.69,2,1,4,,
0.71,2,1,4,,
0.73,2,1,4,,
0.75,2,1,4,,
0.77,2,1,3,,
0.79,2,1,3,,
0.81,2,1,3,,
0.83,2,1,3,,
0.84,2,1,3,,
0.86,2,1,3,,
0.88,2,1,3,,
0.9,2,1,3,,
0.92,2,1,3,,
0.94,2,1,3,,
0.96,2,1,3,,
0.98,2,1,3,,
1.0,2,1,3,,
