eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,8,249,0.9749598728734532,0.026934490579528403
0.05,2,8,249,0.9749598728734532,0.026934490579528403
0.06,2,8,249,0.9749598728734532,0.026934490579528403
0.06,2,9,247,0.9747963757852544,0.027796752801448072
0.07,2,9,247,0.9747963757852544,0.027796752801448072
0.07,2,10,245,0.9603973447964093,0.040216725446666934
0.08,2,10,244,0.9443623341981467,0.050920065175665954
0.08,2,11,242,0.9320701751883484,0.07004653471665702
0.09,2,12,240,0.8794204607919037,0.12703025544297852
0.09,2,12,240,0.8794204607919037,0.12703025544297852
0.1,2,13,237,0.8657446238039421,0.13901182202730916
0.1,2,13,237,0.8657446238039421,0.13901182202730916
0.11,2,13,237,0.8657446238039421,0.13901182202730916
0.11,2,14,235,0.8725452321148317,0.1313952351526248
0.12,2,15,232,0.854777701441275,0.14852035518551224
0.12,2,17,227,0.7465890184192179,0.2683574192651339
0.13,2,18,225,0.7099542502936609,0.31151370487419416
0.13,2,17,225,0.7132940467925641,0.2748972410581393
0.14,2,17,225,0.7132940467925641,0.2748972410581393
0.14,2,16,224,0.7109216954147146,0.28092561285319595
0.15,2,16,222,0.7005205516830807,0.2941134627213047
0.15,2,17,218,0.6755591499374053,0.3087691848443561
0.16,2,16,218,0.6943031334073817,0.26338575436773426
0.16,2,16,217,0.6802177439374338,0.27509927668143175
0.16,2,17,215,0.6879330992240414,0.2654448728960038
0.17,2,17,215,0.6879330992240414,0.2654448728960038
0.17,2,16,215,0.6557394482383704,0.21738970330355545
0.18,2,16,215,0.6557394482383704,0.21738970330355545
0.18,2,16,214,0.6370909305036869,0.2349022943633618
0.19,2,17,212,0.6380556889027422,0.2390837688683296
0.19,2,17,212,0.6380556889027422,0.2390837688683296
0.2,2,17,212,0.6380556889027422,0.2390837688683296
0.2,2,17,212,0.6380556889027422,0.2390837688683296
0.21,2,17,212,0.6380556889027422,0.2390837688683296
0.21,2,16,210,0.5501198645786485,0.17107923268697908
0.22,2,16,210,0.5501198645786485,0.17107923268697908
0.22,2,17,207,0.5366573584282293,0.21136194494857458
0.23,2,17,207,0.5366573584282293,0.21136194494857458
0.23,2,17,206,0.5387239713072633,0.2097187720993069
0.24,2,17,206,0.5387239713072633,0.2097187720993069
0.24,2,17,206,0.5387239713072633,0.2097187720993069
0.25,2,17,204,0.5157671606195463,0.21397536654867957
0.25,2,17,203,0.4996399416355917,0.21650555627088502
0.26,2,17,203,0.4996399416355917,0.21650555627088502
0.26,2,18,201,0.5090129364360836,0.21526773979841798
0.26,2,17,201,0.5553669855421564,0.1999976543760251
0.27,2,18,198,0.5645098283844483,0.20771016627107025
0.27,2,19,196,0.5626082599702871,0.22651976748841973
0.28,2,19,195,0.5469410483275741,0.2294948555270945
0.28,2,19,193,0.446833350725937,0.22770529212652701
0.29,2,19,193,0.446833350725937,0.22770529212652701
0.29,2,19,191,0.5649037410993433,0.22603304405780344
0.3,2,19,190,0.5601597587878376,0.22660473227544245
0.3,2,20,188,0.5646889881683363,0.22668570974103536
