eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,23,130,0.32267441649199063,0.6366843232638747
0.05,2,27,112,0.32103011941992887,0.5654206843197428
0.06,2,27,101,0.3009284591569936,0.5962371387176831
0.06,2,24,95,0.0670691063519972,0.7573870300332901
0.07,2,20,89,0.16359374548730893,0.7440846477285916
0.07,2,19,80,0.0941734075795323,0.7387550747246289
0.08,2,16,78,-0.1395455784632567,0.8731840802049041
0.08,2,14,76,-0.07579162846244276,0.7909191668610174
0.09,2,13,66,-0.016763708311589104,0.7804975649829629
0.09,2,11,62,-0.0467995753214721,0.817095318669928
0.1,2,12,55,-0.0412535833970452,0.7878153287024651
0.1,2,9,54,-0.06422474640295057,0.8167699687965827
0.11,2,8,53,-0.023756514869420823,0.8254035820810354
0.11,2,7,52,0.0692219599604495,0.6466064136050076
0.12,2,10,45,0.020822967126534413,0.7024573544178219
0.12,2,9,41,0.00840488811658884,0.6998576530179634
0.13,2,7,40,0.11015402083708155,0.6325806331233854
0.13,2,7,37,0.17752166607962408,0.5771647473593695
0.14,2,6,36,0.1748405591660852,0.5954404306879367
0.14,2,7,33,0.171455097084849,0.6634950013846133
0.15,2,6,32,0.1558043262522321,0.6900271749022182
0.15,2,7,28,0.1555478464072096,0.6580254365635921
0.16,2,7,27,0.16880734482624388,0.6732145586335535
0.16,2,6,26,0.10818669446926801,0.647090827539102
0.16,2,6,24,0.19492584748831443,0.601783081726906
0.17,2,6,24,0.19492584748831443,0.601783081726906
0.17,2,7,20,0.18434877274727787,0.6291842199777123
0.18,2,7,18,0.11140829752519003,0.7019221341083416
0.18,2,6,17,0.3161939394162783,0.5495465640786917
0.19,2,6,17,0.3161939394162783,0.5495465640786917
0.19,2,6,16,0.3123596783871897,0.5515961314094002
0.2,2,5,16,0.4345890145727159,0.4626052961444369
0.2,2,5,16,0.4345890145727159,0.4626052961444369
0.21,2,5,16,0.4345890145727159,0.4626052961444369
0.21,2,5,16,0.4345890145727159,0.4626052961444369
