eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,3,376,0.9973324388228728,0.0034310502001150267
0.05,2,3,376,0.9973324388228728,0.0034310502001150267
0.06,2,3,376,0.9973324388228728,0.0034310502001150267
0.06,2,4,374,0.993617835234089,0.006445765050733472
0.07,2,5,372,0.9914570019770256,0.008962233838147596
0.07,2,6,370,0.9872121616030665,0.01518391456798498
0.08,2,6,370,0.9872121616030665,0.01518391456798498
0.08,2,6,370,0.9872121616030665,0.01518391456798498
0.09,2,6,370,0.9872121616030665,0.01518391456798498
0.09,2,7,368,0.9799228300349493,0.021312315841840655
0.1,2,7,368,0.9799228300349493,0.021312315841840655
0.1,2,7,368,0.9799228300349493,0.021312315841840655
0.11,2,7,368,0.9799228300349493,0.021312315841840655
0.11,2,7,368,0.9799228300349493,0.021312315841840655
0.12,2,7,368,0.9799228300349493,0.021312315841840655
0.12,2,9,364,0.958409177868951,0.04738983752763083
0.13,2,11,360,0.9247101738552783,0.08165234017312878
0.13,2,11,360,0.9247101738552783,0.08165234017312878
0.14,2,11,360,0.9247101738552783,0.08165234017312878
0.14,2,11,360,0.9247101738552783,0.08165234017312878
0.15,2,12,358,0.8905665673055493,0.1160937818708182
0.15,2,12,358,0.8905665673055493,0.1160937818708182
0.16,2,12,358,0.8905665673055493,0.1160937818708182
0.16,2,13,356,0.8865024873598831,0.12080230061550964
0.16,2,13,356,0.8865024873598831,0.12080230061550964
0.17,2,13,356,0.8865024873598831,0.12080230061550964
0.17,2,13,356,0.8865024873598831,0.12080230061550964
0.18,2,13,356,0.8865024873598831,0.12080230061550964
0.18,2,13,356,0.8865024873598831,0.12080230061550964
0.19,2,13,356,0.8865024873598831,0.12080230061550964
0.19,2,13,356,0.8865024873598831,0.12080230061550964
0.2,2,13,356,0.8865024873598831,0.12080230061550964
0.2,2,14,354,0.858241413138348,0.15111280651800701
0.21,2,14,354,0.858241413138348,0.15111280651800701
0.21,2,15,352,0.8551811963802418,0.15337363759535655
0.22,2,15,351,0.8437649179129081,0.16532029363677644
0.22,2,15,351,0.8437649179129081,0.16532029363677644
0.23,2,15,350,0.8215099311491472,0.18197396524464518
0.23,2,17,346,0.787429631045873,0.21704445551053533
0.24,2,17,345,0.7647224740109722,0.23049782644946795
0.24,2,18,342,0.7281362240292775,0.28624088339336473
0.25,2,18,341,0.7170802206341964,0.2986624290121023
0.25,2,17,340,0.6964624553952047,0.3058424756470173
0.26,2,17,340,0.6964624553952047,0.3058424756470173
0.26,2,19,336,0.6543535148161784,0.34879546162206737
0.26,2,20,334,0.6448099459825348,0.36199535181479675
0.27,2,20,334,0.6448099459825348,0.36199535181479675
0.27,2,20,333,0.6256310369077377,0.3669340936422418
0.28,2,20,333,0.6256310369077377,0.3669340936422418
0.28,2,21,331,0.6276016465373487,0.3714152372712262
0.29,2,22,329,0.6240263193779786,0.37953864229747636
0.29,2,23,326,0.6086288881808498,0.39233766536667364
0.3,2,23,325,0.5958088382131357,0.4160191962995324
0.3,2,23,323,0.5888279365442358,0.4026117273640563
0.31,2,24,320,0.590917262694534,0.39986808701083776
0.31,2,25,317,0.5858916081662626,0.40368477926705265
0.32,2,25,316,0.5775742352660551,0.41821813569353067
0.32,2,24,316,0.5593002543001329,0.42618099445572577
0.33,2,24,316,0.5593002543001329,0.42618099445572577
0.33,2,24,313,0.5060675267966517,0.4384573853822702
0.34,2,23,313,0.5106468155164524,0.41395902644446003
0.34,2,25,308,0.49302686439653104,0.4578827107338981
0.35,2,25,304,0.490445722309115,0.4677172664207919
0.35,2,25,304,0.490445722309115,0.4677172664207919
0.36,2,25,304,0.490445722309115,0.4677172664207919
0.36,2,25,302,0.4712892808945684,0.4789332685494674
0.37,2,25,300,0.46148110843897316,0.48906422906619995
0.37,2,25,298,0.4638218734732649,0.48501729522018494
0.37,2,24,298,0.35740079839478517,0.5362957476841044
0.38,2,26,291,0.3320096987818154,0.5629443477039299
0.38,2,26,289,0.33454958958990166,0.5361083410017644
0.39,2,25,286,0.2616591437093955,0.5121308684947151
0.39,2,25,286,0.2616591437093955,0.5121308684947151
0.4,2,26,282,0.2550020372900056,0.5374923427779419
0.4,2,26,279,0.25177180977847047,0.5562394554924229
0.41,2,25,278,0.2548867747497909,0.536265430298356
0.41,2,24,278,0.2598602735267217,0.5238756464586433
0.42,2,24,278,0.2598602735267217,0.5238756464586433
0.42,2,25,276,0.2680250099932386,0.5156539843831414
0.43,2,26,271,0.2887233904463671,0.48385969602398904
0.43,2,26,268,0.3982028580329834,0.431811374802805
0.44,2,26,266,0.3767688978777132,0.4466821377303605
0.44,2,27,264,0.3772074560500586,0.44999818122735247
0.45,2,27,264,0.3772074560500586,0.44999818122735247
0.45,2,27,263,0.3771971061934326,0.4584121785234924
0.46,2,28,261,0.3793377769415635,0.46019819714780025
0.46,2,29,258,0.37226655986894575,0.48334916524841276
0.47,2,30,253,0.3071944161311729,0.5646527090952552
0.47,2,31,249,0.2968509425563918,0.5704121064905728
0.47,2,33,245,0.29219630132227536,0.5831260615017438
0.48,2,33,245,0.29219630132227536,0.5831260615017438
0.48,2,33,245,0.29219630132227536,0.5831260615017438
0.49,2,33,243,0.15712811542157318,0.7026814864245537
0.49,2,33,243,0.15712811542157318,0.7026814864245537
0.5,2,33,243,0.15712811542157318,0.7026814864245537
0.5,2,33,240,0.11714517510207569,0.6350132678465856
0.51,2,33,237,0.11777359346384297,0.6425486009780844
0.51,2,34,233,0.11246066852012893,0.6312600481963572
0.52,2,34,232,0.1069021937706546,0.6347595134473402
0.52,2,33,232,0.10541120010779255,0.5939527149771816
0.53,2,33,232,0.10541120010779255,0.5939527149771816
0.53,2,32,230,0.10060369882167523,0.6011775725622761
0.54,2,34,226,0.10744811406761844,0.6047204264562286
0.54,2,33,226,0.12190770149352563,0.5702948824752321
0.55,2,33,225,0.11857893383902517,0.5700120747018558
0.55,2,33,223,0.08385279639175111,0.6132534793957419
0.56,2,34,221,0.08812325029778932,0.6127373577317142
0.56,2,35,219,0.08610119253466733,0.6255377590247578
0.57,2,35,219,0.08610119253466733,0.6255377590247578
0.57,2,34,218,0.0879641958448142,0.6296743658940637
0.58,2,33,218,0.08201086010663093,0.6145152325209197
0.58,2,33,216,0.08255643331180333,0.6155102133776267
0.58,2,34,213,0.08628497702773921,0.6069845705832805
0.59,2,34,213,0.08628497702773921,0.6069845705832805
0.59,2,32,210,0.07306341911014144,0.5875666364268719
0.6,2,32,207,0.0631296178309315,0.6026757225785404
0.6,2,33,205,0.06276034022952368,0.6096874087099919
0.61,2,33,205,0.06276034022952368,0.6096874087099919
0.61,2,34,202,0.06681635415666022,0.6156143641363289
0.62,2,34,202,0.06681635415666022,0.6156143641363289
0.62,2,34,200,0.07742646246251261,0.5886288273604608
0.63,2,35,197,0.08106950556274357,0.5931780862143708
0.63,2,35,195,0.08099063652937182,0.5934181531162978
0.64,2,35,194,0.07886766007197116,0.5928237163235365
0.64,2,35,194,0.07886766007197116,0.5928237163235365
0.65,2,35,194,0.07886766007197116,0.5928237163235365
0.65,2,34,194,0.07624151583756125,0.5702450126262477
0.66,2,34,194,0.07624151583756125,0.5702450126262477
0.66,2,35,192,0.0807145871730354,0.5703156624198247
0.67,2,35,191,0.07554029534346135,0.572150417042962
0.67,2,34,191,0.09777487925702968,0.5530410597647197
0.68,2,35,189,0.1049845568166134,0.5428834540293286
0.68,2,34,188,0.09373011767732724,0.5505821931250973
0.68,2,34,187,0.09464044455275805,0.555895182405874
0.69,2,33,186,0.08978664243913717,0.5418500751001848
0.69,2,33,186,0.08978664243913717,0.5418500751001848
0.7,2,31,186,0.0988190259245364,0.5320381201080031
0.7,2,31,185,0.09351897077523956,0.5334381997764098
0.71,2,32,183,0.09399772795230836,0.5472152123664057
0.71,2,32,182,0.09487998802888681,0.5502510438325892
0.72,2,33,179,0.10000868651709481,0.5519258108518631
0.72,2,33,176,0.0877006042624015,0.558574163972802
0.73,2,33,173,0.13066942579381002,0.546890917569494
0.73,2,34,170,0.12843389534391156,0.5569181525106474
0.74,2,34,167,0.11218423915816664,0.5742488887516694
0.74,2,33,166,0.11039920847700767,0.5902612815149736
0.75,2,33,163,0.1079094830512785,0.596076228940442
0.75,2,33,163,0.1079094830512785,0.596076228940442
0.76,2,32,162,0.10836468866298817,0.6117278132163954
0.76,2,32,162,0.10836468866298817,0.6117278132163954
0.77,2,34,157,0.1126302395709761,0.6277344629011431
0.77,2,34,156,0.10897381410595738,0.6279724842032879
0.78,2,35,154,0.10959766266242847,0.6326312189137985
0.78,2,35,154,0.10959766266242847,0.6326312189137985
0.79,2,35,152,0.11050884029586687,0.6389918155157469
0.79,2,35,151,0.1115846728256021,0.6393740010401204
0.79,2,35,151,0.1115846728256021,0.6393740010401204
