eps,Min_Samples,Clusters,Noise,Silhouette Score,Davies-Bouldin Index
0.05,2,6,250,0.9904460174117801,0.012508835958354364
0.05,2,6,250,0.9904460174117801,0.012508835958354364
0.06,2,6,250,0.9904460174117801,0.012508835958354364
0.06,2,6,250,0.9904460174117801,0.012508835958354364
0.07,2,6,250,0.9904460174117801,0.012508835958354364
0.07,2,6,250,0.9904460174117801,0.012508835958354364
0.08,2,6,250,0.9904460174117801,0.012508835958354364
0.08,2,7,248,0.9852063407665489,0.019081507762056908
0.09,2,8,246,0.9842256763872731,0.01834970233757707
0.09,2,8,246,0.9842256763872731,0.01834970233757707
0.1,2,8,246,0.9842256763872731,0.01834970233757707
0.1,2,8,246,0.9842256763872731,0.01834970233757707
0.11,2,8,246,0.9842256763872731,0.01834970233757707
0.11,2,9,244,0.9804149666410985,0.022668926638200346
0.12,2,10,242,0.9776814827483381,0.02527996225178645
0.12,2,11,240,0.9728988535123618,0.030895310468736167
0.13,2,11,240,0.9728988535123618,0.030895310468736167
0.13,2,11,240,0.9728988535123618,0.030895310468736167
0.14,2,11,240,0.9728988535123618,0.030895310468736167
0.14,2,11,240,0.9728988535123618,0.030895310468736167
0.15,2,12,238,0.9686864605034632,0.03739988774181887
0.15,2,13,236,0.9413024600795427,0.06796000697583386
0.16,2,13,236,0.9413024600795427,0.06796000697583386
0.16,2,13,236,0.9413024600795427,0.06796000697583386
0.16,2,14,234,0.9245912285599871,0.08494833190676705
0.17,2,16,230,0.8961537373922963,0.11213490176425053
0.17,2,17,228,0.8877041003854469,0.12244605944960929
0.18,2,17,228,0.8877041003854469,0.12244605944960929
0.18,2,18,226,0.8476459788432367,0.1673879382468519
0.19,2,18,226,0.8476459788432367,0.1673879382468519
0.19,2,19,224,0.8334907794650497,0.17968885451220623
0.2,2,19,223,0.8159500967431877,0.198676101058264
0.2,2,19,223,0.8159500967431877,0.198676101058264
0.21,2,19,223,0.8159500967431877,0.198676101058264
0.21,2,21,218,0.7578571614006858,0.2564682678289345
0.22,2,22,216,0.7582997538322948,0.2570916968950228
0.22,2,22,216,0.7582997538322948,0.2570916968950228
0.23,2,24,211,0.7344945991452946,0.2829693646502807
0.23,2,24,211,0.7344945991452946,0.2829693646502807
0.24,2,24,210,0.7252479139779082,0.29175828305480006
0.24,2,24,209,0.7151306007913243,0.30623840274104497
0.25,2,24,209,0.7151306007913243,0.30623840274104497
0.25,2,24,209,0.7151306007913243,0.30623840274104497
0.26,2,24,209,0.7151306007913243,0.30623840274104497
